condition_id,condition_name,regimen_id,source_id
2342,multiple myeloma,881,1
2343,multiple myeloma,907,1
2344,multiple myeloma,919,1
2345,multiple myeloma,926,1
2346,multiple myeloma,987,1
2347,multiple myeloma,1030,1
2348,multiple myeloma,1031,1
2349,multiple myeloma,1032,1
2350,multiple myeloma,1033,1
2351,multiple myeloma,1205,1
2352,multiple myeloma,1303,1
2353,multiple myeloma,1330,1
2354,multiple myeloma,1360,1
2355,multiple myeloma,1362,1
2356,multiple myeloma,1363,1
2357,multiple myeloma,1364,1
2358,multiple myeloma,1366,1
2359,multiple myeloma,1391,1
2360,multiple myeloma,1403,1
2361,multiple myeloma,1404,1
2362,multiple myeloma,1405,1
2363,multiple myeloma,1412,1
2364,multiple myeloma,1413,1
2365,multiple myeloma,1416,1
2366,multiple myeloma,1417,1
2367,multiple myeloma,1421,1
2368,multiple myeloma,1422,1
2369,multiple myeloma,1423,1
2370,multiple myeloma,1424,1
2371,multiple myeloma,1449,1
2372,multiple myeloma,1451,1
2373,multiple myeloma,1454,1
2374,multiple myeloma,1490,1
2375,multiple myeloma,1525,1
2376,multiple myeloma,1536,1
2377,multiple myeloma,1537,1
2378,multiple myeloma,1538,1
2379,multiple myeloma,1539,1
2380,multiple myeloma,1540,1
2381,multiple myeloma,1541,1
2382,multiple myeloma,1542,1
2383,multiple myeloma,1543,1
2384,multiple myeloma,1544,1
2385,multiple myeloma,1617,1
2386,multiple myeloma,1618,1
2387,multiple myeloma,1619,1
2388,multiple myeloma,1735,1
2389,multiple myeloma,1785,1
2390,multiple myeloma,1786,1
2391,multiple myeloma,1787,1
2392,multiple myeloma,1796,1
2393,multiple myeloma,1798,1
2394,multiple myeloma,1807,1
2395,multiple myeloma,1890,1
2396,multiple myeloma,1891,1
2397,multiple myeloma,1900,1
2398,multiple myeloma,1901,1
2399,multiple myeloma,1919,1
2400,multiple myeloma,1936,1
2401,multiple myeloma,1954,1
2402,multiple myeloma,1966,1
2403,multiple myeloma,1976,1
2404,multiple myeloma,1997,1
2405,multiple myeloma,1998,1
2406,multiple myeloma,1999,1
2407,multiple myeloma,2006,1
2408,multiple myeloma,2020,1
2409,multiple myeloma,2042,1
2410,multiple myeloma,2050,1
2411,multiple myeloma,2063,1
2412,multiple myeloma,2065,1
2413,multiple myeloma,2066,1
2414,multiple myeloma,2073,1
2415,multiple myeloma,2084,1
2416,multiple myeloma,2085,1
2417,multiple myeloma,2093,1
2418,multiple myeloma,2094,1
2419,multiple myeloma,2096,1
2420,multiple myeloma,2121,1
2421,multiple myeloma,2122,1
2422,multiple myeloma,2123,1
2423,multiple myeloma,2125,1
2424,multiple myeloma,2126,1
2425,multiple myeloma,2127,1
2426,multiple myeloma,2140,1
2427,multiple myeloma,2141,1
2428,multiple myeloma,2142,1
2429,multiple myeloma,2144,1
2430,multiple myeloma,2151,1
2431,myelodysplastic syndrome,97,1
2432,myelodysplastic syndrome,149,1
2433,myelodysplastic syndrome,150,1
2434,myelodysplastic syndrome,179,1
2435,myelodysplastic syndrome,182,1
2436,myelodysplastic syndrome,183,1
2437,myelodysplastic syndrome,184,1
2438,myelodysplastic syndrome,289,1
2439,myelodysplastic syndrome,290,1
2440,myelodysplastic syndrome,629,1
2441,myelodysplastic syndrome,783,1
2442,myelodysplastic syndrome,857,1
2443,myelodysplastic syndrome,909,1
2444,myelodysplastic syndrome,912,1
2445,myelodysplastic syndrome,1063,1
2446,myelodysplastic syndrome,1064,1
2447,myelodysplastic syndrome,1065,1
2448,myelodysplastic syndrome,1066,1
2449,myelodysplastic syndrome,1410,1
2450,myelodysplastic syndrome,1454,1
2451,myelodysplastic syndrome,1488,1
2452,myelodysplastic syndrome,1494,1
2453,myelodysplastic syndrome,1577,1
2454,myelodysplastic syndrome,1986,1
2455,myelofibrosis,338,1
2456,myelofibrosis,843,1
2457,myelofibrosis,1127,1
2458,myelofibrosis,1302,1
2459,myelofibrosis,1454,1
2460,myelofibrosis,1720,1
2461,myelofibrosis,1786,1
2462,myelofibrosis,1798,1
2463,myelofibrosis,1889,1
2464,nasopharyngeal carcinoma,338,1
2465,nasopharyngeal carcinoma,355,1
2466,nasopharyngeal carcinoma,390,1
2467,nasopharyngeal carcinoma,391,1
2468,nasopharyngeal carcinoma,417,1
2469,nasopharyngeal carcinoma,421,1
2470,nasopharyngeal carcinoma,539,1
2471,nasopharyngeal carcinoma,543,1
2472,nasopharyngeal carcinoma,549,1
2473,nasopharyngeal carcinoma,557,1
2474,nasopharyngeal carcinoma,565,1
2475,nasopharyngeal carcinoma,573,1
2476,nasopharyngeal carcinoma,884,1
2477,nasopharyngeal carcinoma,1249,1
2478,nasopharyngeal carcinoma,1476,1
2479,nasopharyngeal carcinoma,1646,1
2480,nasopharyngeal carcinoma,1702,1
2481,nasopharyngeal carcinoma,2019,1
2482,neuroblastoma,291,1
2483,neuroblastoma,657,1
2484,neuroblastoma,658,1
2485,neuroblastoma,659,1
2486,neuroblastoma,690,1
2487,neuroblastoma,691,1
2488,neuroblastoma,692,1
2489,neuroblastoma,693,1
2490,neuroblastoma,694,1
2491,neuroblastoma,695,1
2492,neuroblastoma,703,1
2493,neuroblastoma,705,1
2494,neuroblastoma,763,1
2495,neuroblastoma,764,1
2496,neuroblastoma,1264,1
2497,neuroblastoma,1398,1
2498,neuroblastoma,1406,1
2499,neuroblastoma,1407,1
2500,neuroblastoma,1634,1
2501,neuroblastoma,1645,1
2502,neuroendocrine carcinoma,384,1
2503,neuroendocrine carcinoma,399,1
2504,neuroendocrine tumor,351,1
2505,neuroendocrine tumor,1082,1
2506,neuroendocrine tumor,1085,1
2507,neuroendocrine tumor,1162,1
2508,neuroendocrine tumor,1366,1
2509,neuroendocrine tumor,1434,1
2510,neuroendocrine tumor,1436,1
2511,neuroendocrine tumor,1437,1
2512,neuroendocrine tumor,1496,1
2513,neuroendocrine tumor,1682,1
2514,neuroendocrine tumor,1684,1
2515,neuroendocrine tumor,1685,1
2516,neuroendocrine tumor,1986,1
2517,nk- and t-cell lymphoma,141,1
2518,nk- and t-cell lymphoma,903,1
2519,nk- and t-cell lymphoma,1150,1
2520,nk- and t-cell lymphoma,1748,1
2521,nk- and t-cell lymphoma,1921,1
2522,non-clear cell renal cell carcinoma,1085,1
2523,non-clear cell renal cell carcinoma,1748,1
2524,non-clear cell renal cell carcinoma,1932,1
2525,non-hodgkin lymphoma pediatric,715,1
2526,non-hodgkin lymphoma pediatric,746,1
2527,non-hodgkin lymphoma pediatric,1827,1
2528,non-small cell lung cancer,30,1
2529,non-small cell lung cancer,70,1
2530,non-small cell lung cancer,89,1
2531,non-small cell lung cancer,90,1
2532,non-small cell lung cancer,91,1
2533,non-small cell lung cancer,92,1
2534,non-small cell lung cancer,94,1
2535,non-small cell lung cancer,104,1
2536,non-small cell lung cancer,107,1
2537,non-small cell lung cancer,119,1
2538,non-small cell lung cancer,122,1
2539,non-small cell lung cancer,148,1
2540,non-small cell lung cancer,164,1
2541,non-small cell lung cancer,203,1
2542,non-small cell lung cancer,239,1
2543,non-small cell lung cancer,249,1
2544,non-small cell lung cancer,272,1
2545,non-small cell lung cancer,275,1
2546,non-small cell lung cancer,283,1
2547,non-small cell lung cancer,312,1
2548,non-small cell lung cancer,314,1
2549,non-small cell lung cancer,327,1
2550,non-small cell lung cancer,338,1
2551,non-small cell lung cancer,377,1
2552,non-small cell lung cancer,380,1
2553,non-small cell lung cancer,383,1
2554,non-small cell lung cancer,384,1
2555,non-small cell lung cancer,391,1
2556,non-small cell lung cancer,395,1
2557,non-small cell lung cancer,397,1
2558,non-small cell lung cancer,399,1
2559,non-small cell lung cancer,400,1
2560,non-small cell lung cancer,403,1
2561,non-small cell lung cancer,405,1
2562,non-small cell lung cancer,408,1
2563,non-small cell lung cancer,411,1
2564,non-small cell lung cancer,415,1
2565,non-small cell lung cancer,421,1
2566,non-small cell lung cancer,426,1
2567,non-small cell lung cancer,431,1
2568,non-small cell lung cancer,433,1
2569,non-small cell lung cancer,434,1
2570,non-small cell lung cancer,436,1
2571,non-small cell lung cancer,438,1
2572,non-small cell lung cancer,440,1
2573,non-small cell lung cancer,445,1
2574,non-small cell lung cancer,449,1
2575,non-small cell lung cancer,479,1
2576,non-small cell lung cancer,484,1
2577,non-small cell lung cancer,531,1
2578,non-small cell lung cancer,537,1
2579,non-small cell lung cancer,538,1
2580,non-small cell lung cancer,558,1
2581,non-small cell lung cancer,566,1
2582,non-small cell lung cancer,571,1
2583,non-small cell lung cancer,573,1
2584,non-small cell lung cancer,576,1
2585,non-small cell lung cancer,577,1
2586,non-small cell lung cancer,584,1
2587,non-small cell lung cancer,588,1
2588,non-small cell lung cancer,591,1
2589,non-small cell lung cancer,596,1
2590,non-small cell lung cancer,605,1
2591,non-small cell lung cancer,606,1
2592,non-small cell lung cancer,610,1
2593,non-small cell lung cancer,611,1
2594,non-small cell lung cancer,612,1
2595,non-small cell lung cancer,731,1
2596,non-small cell lung cancer,828,1
2597,non-small cell lung cancer,838,1
2598,non-small cell lung cancer,926,1
2599,non-small cell lung cancer,935,1
2600,non-small cell lung cancer,937,1
2601,non-small cell lung cancer,940,1
2602,non-small cell lung cancer,941,1
2603,non-small cell lung cancer,944,1
2604,non-small cell lung cancer,948,1
2605,non-small cell lung cancer,949,1
2606,non-small cell lung cancer,988,1
2607,non-small cell lung cancer,989,1
2608,non-small cell lung cancer,1042,1
2609,non-small cell lung cancer,1043,1
2610,non-small cell lung cancer,1060,1
2611,non-small cell lung cancer,1062,1
2612,non-small cell lung cancer,1063,1
2613,non-small cell lung cancer,1209,1
2614,non-small cell lung cancer,1221,1
2615,non-small cell lung cancer,1232,1
2616,non-small cell lung cancer,1233,1
2617,non-small cell lung cancer,1234,1
2618,non-small cell lung cancer,1248,1
2619,non-small cell lung cancer,1249,1
2620,non-small cell lung cancer,1261,1
2621,non-small cell lung cancer,1323,1
2622,non-small cell lung cancer,1341,1
2623,non-small cell lung cancer,1384,1
2624,non-small cell lung cancer,1386,1
2625,non-small cell lung cancer,1446,1
2626,non-small cell lung cancer,1487,1
2627,non-small cell lung cancer,1506,1
2628,non-small cell lung cancer,1576,1
2629,non-small cell lung cancer,1602,1
2630,non-small cell lung cancer,1619,1
2631,non-small cell lung cancer,1629,1
2632,non-small cell lung cancer,1639,1
2633,non-small cell lung cancer,1660,1
2634,non-small cell lung cancer,1661,1
2635,non-small cell lung cancer,1697,1
2636,non-small cell lung cancer,1748,1
2637,non-small cell lung cancer,1749,1
2638,non-small cell lung cancer,1750,1
2639,non-small cell lung cancer,1762,1
2640,non-small cell lung cancer,1794,1
2641,non-small cell lung cancer,1871,1
2642,non-small cell lung cancer,1894,1
2643,non-small cell lung cancer,1903,1
2644,non-small cell lung cancer,1925,1
2645,non-small cell lung cancer,1931,1
2646,non-small cell lung cancer,1991,1
2647,non-small cell lung cancer,1992,1
2648,non-small cell lung cancer,2007,1
2649,non-small cell lung cancer,2030,1
2650,non-small cell lung cancer,2045,1
2651,non-small cell lung cancer,2091,1
2652,non-small cell lung cancer,2107,1
2653,non-small cell lung cancer,2113,1
2654,non-small cell lung cancer nonsquamous,30,1
2655,non-small cell lung cancer nonsquamous,148,1
2656,non-small cell lung cancer nonsquamous,239,1
2657,non-small cell lung cancer nonsquamous,338,1
2658,non-small cell lung cancer nonsquamous,383,1
2659,non-small cell lung cancer nonsquamous,384,1
2660,non-small cell lung cancer nonsquamous,391,1
2661,non-small cell lung cancer nonsquamous,400,1
2662,non-small cell lung cancer nonsquamous,403,1
2663,non-small cell lung cancer nonsquamous,418,1
2664,non-small cell lung cancer nonsquamous,426,1
2665,non-small cell lung cancer nonsquamous,432,1
2666,non-small cell lung cancer nonsquamous,439,1
2667,non-small cell lung cancer nonsquamous,440,1
2668,non-small cell lung cancer nonsquamous,441,1
2669,non-small cell lung cancer nonsquamous,442,1
2670,non-small cell lung cancer nonsquamous,443,1
2671,non-small cell lung cancer nonsquamous,444,1
2672,non-small cell lung cancer nonsquamous,445,1
2673,non-small cell lung cancer nonsquamous,446,1
2674,non-small cell lung cancer nonsquamous,447,1
2675,non-small cell lung cancer nonsquamous,448,1
2676,non-small cell lung cancer nonsquamous,571,1
2677,non-small cell lung cancer nonsquamous,601,1
2678,non-small cell lung cancer nonsquamous,602,1
2679,non-small cell lung cancer nonsquamous,603,1
2680,non-small cell lung cancer nonsquamous,604,1
2681,non-small cell lung cancer nonsquamous,605,1
2682,non-small cell lung cancer nonsquamous,607,1
2683,non-small cell lung cancer nonsquamous,608,1
2684,non-small cell lung cancer nonsquamous,1233,1
2685,non-small cell lung cancer nonsquamous,1249,1
2686,non-small cell lung cancer nonsquamous,1384,1
2687,non-small cell lung cancer nonsquamous,1656,1
2688,non-small cell lung cancer nonsquamous,1661,1
2689,non-small cell lung cancer nonsquamous,1710,1
2690,non-small cell lung cancer nonsquamous,1749,1
2691,non-small cell lung cancer nonsquamous,1750,1
2692,non-small cell lung cancer nonsquamous,1923,1
2693,non-small cell lung cancer nonsquamous,2045,1
2694,non-small cell lung cancer squamous,53,1
2695,non-small cell lung cancer squamous,92,1
2696,non-small cell lung cancer squamous,148,1
2697,non-small cell lung cancer squamous,338,1
2698,non-small cell lung cancer squamous,391,1
2699,non-small cell lung cancer squamous,394,1
2700,non-small cell lung cancer squamous,400,1
2701,non-small cell lung cancer squamous,401,1
2702,non-small cell lung cancer squamous,402,1
2703,non-small cell lung cancer squamous,404,1
2704,non-small cell lung cancer squamous,407,1
2705,non-small cell lung cancer squamous,408,1
2706,non-small cell lung cancer squamous,409,1
2707,non-small cell lung cancer squamous,413,1
2708,non-small cell lung cancer squamous,414,1
2709,non-small cell lung cancer squamous,416,1
2710,non-small cell lung cancer squamous,422,1
2711,non-small cell lung cancer squamous,432,1
2712,non-small cell lung cancer squamous,435,1
2713,non-small cell lung cancer squamous,559,1
2714,non-small cell lung cancer squamous,561,1
2715,non-small cell lung cancer squamous,562,1
2716,non-small cell lung cancer squamous,563,1
2717,non-small cell lung cancer squamous,939,1
2718,non-small cell lung cancer squamous,1384,1
2719,non-small cell lung cancer squamous,1661,1
2720,non-small cell lung cancer squamous,1894,1
2721,non-small cell lung cancer squamous,1911,1
2722,ntrk,1043,1
2723,ntrk,1444,1
2724,oropharyngeal cancer,573,1
2725,osteosarcoma,93,1
2726,osteosarcoma,108,1
2727,osteosarcoma,314,1
2728,osteosarcoma,338,1
2729,osteosarcoma,586,1
2730,osteosarcoma,669,1
2731,osteosarcoma,755,1
2732,osteosarcoma,762,1
2733,osteosarcoma,937,1
2734,osteosarcoma,973,1
2735,osteosarcoma,1249,1
2736,osteosarcoma,1336,1
2737,osteosarcoma,1382,1
2738,osteosarcoma,1501,1
2739,osteosarcoma,1502,1
2740,osteosarcoma,1504,1
2741,osteosarcoma,1515,1
2742,osteosarcoma,1516,1
2743,osteosarcoma,1517,1
2744,osteosarcoma,1561,1
2745,osteosarcoma,1869,1
2746,osteosarcoma,1923,1
2747,osteosarcoma pediatric,1515,1
2748,ovarian cancer,101,1
2749,ovarian cancer,102,1
2750,ovarian cancer,239,1
2751,ovarian cancer,275,1
2752,ovarian cancer,338,1
2753,ovarian cancer,381,1
2754,ovarian cancer,383,1
2755,ovarian cancer,391,1
2756,ovarian cancer,393,1
2757,ovarian cancer,403,1
2758,ovarian cancer,410,1
2759,ovarian cancer,412,1
2760,ovarian cancer,424,1
2761,ovarian cancer,437,1
2762,ovarian cancer,481,1
2763,ovarian cancer,495,1
2764,ovarian cancer,503,1
2765,ovarian cancer,531,1
2766,ovarian cancer,577,1
2767,ovarian cancer,579,1
2768,ovarian cancer,1073,1
2769,ovarian cancer,1242,1
2770,ovarian cancer,1249,1
2771,ovarian cancer,1285,1
2772,ovarian cancer,1379,1
2773,ovarian cancer,1380,1
2774,ovarian cancer,1381,1
2775,ovarian cancer,1582,1
2776,ovarian cancer,1639,1
2777,ovarian cancer,1657,1
2778,ovarian cancer,1689,1
2779,ovarian cancer,1690,1
2780,ovarian cancer,1710,1
2781,ovarian cancer,1711,1
2782,ovarian cancer,1729,1
2783,ovarian cancer,1744,1
2784,ovarian cancer,1745,1
2785,ovarian cancer,1746,1
2786,ovarian cancer,1750,1
2787,ovarian cancer,1888,1
2788,ovarian cancer,1962,1
2789,ovarian cancer,2015,1
2790,ovarian cancer,2016,1
2791,ovarian cancer,2025,1
2792,ovarian cancer,2033,1
2793,pancreatic cancer,339,1
2794,pancreatic cancer,341,1
2795,pancreatic cancer,355,1
2796,pancreatic cancer,365,1
2797,pancreatic cancer,391,1
2798,pancreatic cancer,955,1
2799,pancreatic cancer,1061,1
2800,pancreatic cancer,1136,1
2801,pancreatic cancer,1139,1
2802,pancreatic cancer,1160,1
2803,pancreatic cancer,1163,1
2804,pancreatic cancer,1184,1
2805,pancreatic cancer,1190,1
2806,pancreatic cancer,1192,1
2807,pancreatic cancer,1209,1
2808,pancreatic cancer,1214,1
2809,pancreatic cancer,1241,1
2810,pancreatic cancer,1244,1
2811,pancreatic cancer,1249,1
2812,pancreatic cancer,1250,1
2813,pancreatic cancer,1253,1
2814,pancreatic cancer,1255,1
2815,pancreatic cancer,1273,1
2816,pancreatic cancer,1396,1
2817,pancreatic cancer,1639,1
2818,pancreatic cancer,1644,1
2819,pancreatic cancer,1690,1
2820,pancreatic cancer,1740,1
2821,pancreatic cancer,1894,1
2822,pancreatic cancer,1920,1
2823,pancreatic cancer,1925,1
2824,pancreatic net,351,1
2825,pancreatic net,970,1
2826,pancreatic net,1082,1
2827,pancreatic net,1085,1
2828,pancreatic net,1111,1
2829,pancreatic net,1162,1
2830,pancreatic net,1434,1
2831,pancreatic net,1435,1
2832,pancreatic net,1496,1
2833,pancreatic net,1682,1
2834,pancreatic net,1684,1
2835,pancreatic net,1685,1
2836,pancreatic net,1932,1
2837,pancreatic net,1980,1
2838,pancreatic net,1985,1
2839,pancreatic net,1986,1
2840,papillary renal cell carcinoma,314,1
2841,papillary renal cell carcinoma,1063,1
2842,papillary renal cell carcinoma,1932,1
2843,paroxysmal nocturnal hemoglobinuria,1019,1
2844,paroxysmal nocturnal hemoglobinuria,1388,1
2845,paroxysmal nocturnal hemoglobinuria,1867,1
2846,pecoma,1641,1
2847,penile cancer,260,1
2848,penile cancer,338,1
2849,penile cancer,399,1
2850,penile cancer,543,1
2851,penile cancer,884,1
2852,penile cancer,1724,1
2853,penile cancer,1733,1
2854,penile cancer,2005,1
2855,penile cancer,2083,1
2856,peripheral t-cell lymphoma,22,1
2857,peripheral t-cell lymphoma,214,1
2858,peripheral t-cell lymphoma,218,1
2859,peripheral t-cell lymphoma,230,1
2860,peripheral t-cell lymphoma,270,1
2861,peripheral t-cell lymphoma,281,1
2862,peripheral t-cell lymphoma,299,1
2863,peripheral t-cell lymphoma,501,1
2864,peripheral t-cell lymphoma,515,1
2865,peripheral t-cell lymphoma,516,1
2866,peripheral t-cell lymphoma,517,1
2867,peripheral t-cell lymphoma,520,1
2868,peripheral t-cell lymphoma,632,1
2869,peripheral t-cell lymphoma,761,1
2870,peripheral t-cell lymphoma,825,1
2871,peripheral t-cell lymphoma,858,1
2872,peripheral t-cell lymphoma,888,1
2873,peripheral t-cell lymphoma,928,1
2874,peripheral t-cell lymphoma,990,1
2875,peripheral t-cell lymphoma,1150,1
2876,peripheral t-cell lymphoma,1201,1
2877,peripheral t-cell lymphoma,1230,1
2878,peripheral t-cell lymphoma,1231,1
2879,peripheral t-cell lymphoma,1249,1
2880,peripheral t-cell lymphoma,1309,1
2881,peripheral t-cell lymphoma,1454,1
2882,peripheral t-cell lymphoma,1606,1
2883,peripheral t-cell lymphoma,1793,1
2884,peripheral t-cell lymphoma,1881,1
2885,pheochromocytoma,741,1
2886,pheochromocytoma,1932,1
2887,plasma cell leukemia,338,1
2888,plasma cell leukemia,1449,1
2889,plasma cell leukemia,1454,1
2890,plasma cell leukemia,1721,1
2891,poems syndrome,1449,1
2892,polycythemia vera,109,1
2893,polycythemia vera,145,1
2894,polycythemia vera,338,1
2895,polycythemia vera,1302,1
2896,polycythemia vera,1454,1
2897,polycythemia vera,1742,1
2898,polycythemia vera,1883,1
2899,polycythemia vera,1889,1
2900,post-transplant lymphoproliferative disorder,68,1
2901,post-transplant lymphoproliferative disorder,1809,1
2902,post-transplant lymphoproliferative disorder,1819,1
2903,post-transplant lymphoproliferative disorder,1828,1
2904,post-transplant lymphoproliferative disorder,1878,1
2905,post-transplant lymphoproliferative disorder,1949,1
2906,primary mediastinal b-cell lymphoma,171,1
2907,primary mediastinal b-cell lymphoma,826,1
2908,primary mediastinal b-cell lymphoma,1150,1
2909,primary mediastinal b-cell lymphoma,1474,1
2910,primary mediastinal b-cell lymphoma,1748,1
2911,primary mediastinal b-cell lymphoma,1819,1
2912,primary mediastinal b-cell lymphoma,1820,1
2913,primary mediastinal b-cell lymphoma,1834,1
2914,primary mediastinal b-cell lymphoma,1842,1
2915,prostate cancer,7,1
2916,prostate cancer,26,1
2917,prostate cancer,38,1
2918,prostate cancer,39,1
2919,prostate cancer,40,1
2920,prostate cancer,41,1
2921,prostate cancer,77,1
2922,prostate cancer,78,1
2923,prostate cancer,79,1
2924,prostate cancer,80,1
2925,prostate cancer,81,1
2926,prostate cancer,82,1
2927,prostate cancer,83,1
2928,prostate cancer,84,1
2929,prostate cancer,85,1
2930,prostate cancer,86,1
2931,prostate cancer,87,1
2932,prostate cancer,88,1
2933,prostate cancer,120,1
2934,prostate cancer,195,1
2935,prostate cancer,244,1
2936,prostate cancer,245,1
2937,prostate cancer,246,1
2938,prostate cancer,247,1
2939,prostate cancer,309,1
2940,prostate cancer,310,1
2941,prostate cancer,314,1
2942,prostate cancer,338,1
2943,prostate cancer,383,1
2944,prostate cancer,425,1
2945,prostate cancer,633,1
2946,prostate cancer,764,1
2947,prostate cancer,781,1
2948,prostate cancer,787,1
2949,prostate cancer,913,1
2950,prostate cancer,917,1
2951,prostate cancer,936,1
2952,prostate cancer,942,1
2953,prostate cancer,943,1
2954,prostate cancer,951,1
2955,prostate cancer,952,1
2956,prostate cancer,973,1
2957,prostate cancer,1045,1
2958,prostate cancer,1046,1
2959,prostate cancer,1172,1
2960,prostate cancer,1173,1
2961,prostate cancer,1174,1
2962,prostate cancer,1175,1
2963,prostate cancer,1176,1
2964,prostate cancer,1267,1
2965,prostate cancer,1269,1
2966,prostate cancer,1297,1
2967,prostate cancer,1369,1
2968,prostate cancer,1385,1
2969,prostate cancer,1418,1
2970,prostate cancer,1419,1
2971,prostate cancer,1466,1
2972,prostate cancer,1589,1
2973,prostate cancer,1590,1
2974,prostate cancer,1654,1
2975,prostate cancer,1690,1
2976,prostate cancer,1798,1
2977,prostate cancer,1870,1
2978,prostate cancer,1888,1
2979,prostate cancer,1912,1
2980,prostate cancer,1933,1
2981,prostate cancer,1934,1
2982,prostate cancer,2036,1
2983,prostate cancer,2037,1
2984,prostate cancer,2104,1
2985,rectal cancer,350,1
2986,rectal cancer,355,1
2987,rectal cancer,364,1
2988,rectal cancer,365,1
2989,rectal cancer,372,1
2990,rectal cancer,375,1
2991,rectal cancer,1139,1
2992,rectal cancer,1160,1
2993,rectal cancer,1163,1
2994,rectal cancer,1167,1
2995,rectal cancer,1190,1
2996,rectal cancer,1209,1
2997,rectal cancer,1215,1
2998,rectal cancer,1573,1
2999,rectal cancer,1894,1
3000,rectal cancer,2045,1
3001,renal cell carcinoma,147,1
3002,renal cell carcinoma,220,1
3003,renal cell carcinoma,236,1
3004,renal cell carcinoma,239,1
3005,renal cell carcinoma,314,1
3006,renal cell carcinoma,543,1
3007,renal cell carcinoma,1060,1
3008,renal cell carcinoma,1081,1
3009,renal cell carcinoma,1085,1
3010,renal cell carcinoma,1246,1
3011,renal cell carcinoma,1293,1
3012,renal cell carcinoma,1361,1
3013,renal cell carcinoma,1362,1
3014,renal cell carcinoma,1366,1
3015,renal cell carcinoma,1367,1
3016,renal cell carcinoma,1456,1
3017,renal cell carcinoma,1458,1
3018,renal cell carcinoma,1489,1
3019,renal cell carcinoma,1532,1
3020,renal cell carcinoma,1535,1
3021,renal cell carcinoma,1661,1
3022,renal cell carcinoma,1729,1
3023,renal cell carcinoma,1869,1
3024,renal cell carcinoma,1923,1
3025,renal cell carcinoma,1932,1
3026,renal cell carcinoma,1990,1
3027,renal cell carcinoma,2010,1
3028,renal cell carcinoma,2104,1
3029,ret,1903,1
3030,rhabdomyosarcoma,459,1
3031,rhabdomyosarcoma,669,1
3032,rhabdomyosarcoma,681,1
3033,rhabdomyosarcoma,2051,1
3034,rhabdomyosarcoma,2069,1
3035,rhabdomyosarcoma,2102,1
3036,rhabdomyosarcoma pediatric,681,1
3037,rhabdomyosarcoma pediatric,697,1
3038,rhabdomyosarcoma pediatric,698,1
3039,rhabdomyosarcoma pediatric,699,1
3040,rhabdomyosarcoma pediatric,700,1
3041,rhabdomyosarcoma pediatric,701,1
3042,rhabdomyosarcoma pediatric,702,1
3043,rhabdomyosarcoma pediatric,840,1
3044,rosai-dorfman-destombes disease,651,1
3045,sarcomatoid renal cell carcinoma,965,1
3046,sarcomatoid renal cell carcinoma,1246,1
3047,sickle cell anemia,1301,1
3048,sickle cell anemia,1302,1
3049,small bowel adenocarcinoma,1748,1
3050,small cell lung cancer,93,1
3051,small cell lung cancer,107,1
3052,small cell lung cancer,190,1
3053,small cell lung cancer,219,1
3054,small cell lung cancer,230,1
3055,small cell lung cancer,239,1
3056,small cell lung cancer,275,1
3057,small cell lung cancer,338,1
3058,small cell lung cancer,384,1
3059,small cell lung cancer,385,1
3060,small cell lung cancer,386,1
3061,small cell lung cancer,387,1
3062,small cell lung cancer,388,1
3063,small cell lung cancer,389,1
3064,small cell lung cancer,399,1
3065,small cell lung cancer,408,1
3066,small cell lung cancer,426,1
3067,small cell lung cancer,459,1
3068,small cell lung cancer,460,1
3069,small cell lung cancer,461,1
3070,small cell lung cancer,462,1
3071,small cell lung cancer,472,1
3072,small cell lung cancer,487,1
3073,small cell lung cancer,488,1
3074,small cell lung cancer,540,1
3075,small cell lung cancer,541,1
3076,small cell lung cancer,542,1
3077,small cell lung cancer,587,1
3078,small cell lung cancer,757,1
3079,small cell lung cancer,778,1
3080,small cell lung cancer,779,1
3081,small cell lung cancer,780,1
3082,small cell lung cancer,1050,1
3083,small cell lung cancer,1052,1
3084,small cell lung cancer,1073,1
3085,small cell lung cancer,1249,1
3086,small cell lung cancer,1321,1
3087,small cell lung cancer,1343,1
3088,small cell lung cancer,1345,1
3089,small cell lung cancer,1384,1
3090,small cell lung cancer,1386,1
3091,small cell lung cancer,1397,1
3092,small cell lung cancer,1409,1
3093,small cell lung cancer,1493,1
3094,small cell lung cancer,1506,1
3095,small cell lung cancer,1661,1
3096,small cell lung cancer,1731,1
3097,small cell lung cancer,1732,1
3098,small cell lung cancer,1748,1
3099,small cell lung cancer,1932,1
3100,small cell lung cancer,1967,1
3101,small cell lung cancer,1986,1
3102,small cell lung cancer,1991,1
3103,small cell lung cancer,2016,1
3104,small cell lung cancer,2113,1
3105,small cell lung cancer,2128,1
3106,small cell lung cancer,2129,1
3107,smo or ptch-1 (hedgehog),2116,1
3108,smoldering multiple myeloma,338,1
3109,smoldering multiple myeloma,1449,1
3110,smoldering multiple myeloma,1454,1
3111,smoldering multiple myeloma,1539,1
3112,soft tissue sarcoma,7,1
3113,soft tissue sarcoma,577,1
3114,soft tissue sarcoma,832,1
3115,soft tissue sarcoma,837,1
3116,soft tissue sarcoma,937,1
3117,soft tissue sarcoma,966,1
3118,soft tissue sarcoma,968,1
3119,soft tissue sarcoma,973,1
3120,soft tissue sarcoma,974,1
3121,soft tissue sarcoma,1026,1
3122,soft tissue sarcoma,1052,1
3123,soft tissue sarcoma,1054,1
3124,soft tissue sarcoma,1248,1
