anchor_drug_id,anchor_drug_name
4895,tapentadol
4896,tapinarof
4897,tapioca starch allergenic extract
4898,tarlatamab
4899,tartaric acid
4900,tartrate
4901,tasimelteon
4902,tasonermin
4903,taurine
4904,taurolidine
4905,taurursodiol
4906,tavaborole
4907,taxifolin
4908,tazarotene
4909,tazemetostat
4910,tazobactam
4911,tea tree oil
4912,tebentafusp
4913,technetium
4914,teclistamab
4915,tecovirimat
4916,tedizolid
4917,teduglutide
4918,tegafur
4919,tegaserod
4920,teicoplanin
4921,telaprevir
4922,telavancin
4923,telbivudine
4924,telisotuzumab
4925,telithromycin
4926,telmesteine
4927,telmisartan
4928,telotristat
4929,telotristat ethyl
4930,temafloxacin
4931,temazepam
4932,temocillin
4933,temoporfin
4934,temozolomide
4935,temsavir
4936,temsirolimus
4937,tenapanor
4938,tenecteplase
4939,teniposide
4940,tenofovir
4941,tenofovir alafenamide
4942,tenofovir disoproxil
4943,tenonitrozole
4944,tenoxicam
4945,teplizumab
4946,tepotinib
4947,teprotumumab
4948,terazosin
4949,terbinafine
4950,terbutaline
4951,terconazole
4952,terfenadine
4953,teriflunomide
4954,teriparatide
4955,terizidone
4956,terlipressin
4957,terodiline
4958,terpin hydrate
4959,terpineol
4960,terpinyl acetate
4961,tert-butyl alcohol
4962,tertatolol
4963,tesamorelin
4964,testolactone
4965,testosterone
4966,tetanus immune globulin
4967,tetanus toxin
4968,"tetanus toxoid vaccine, inactivated"
4969,tetrabenazine
4970,tetracaine
4971,tetracycline
4972,tetradecyl hydrogen sulfate (ester)
4973,tetrahydrozoline
4974,tetramethylthiuram monosulfide
4975,tetraxetan
4976,tetrazepam
4977,tetrofosmin
4978,tetroxoprim
4979,tezacaftor
4980,tezepelumab
4981,thalidomide
4982,thallium
4983,theaflavin
4984,theanine
4985,thenyldiamine
4986,theobromine
4987,theodrenaline
4988,theofibrate
4989,theophylline
4990,thermus thermophilus lysate
4991,thiabendazole
4992,thiamine
4993,thiamphenicol
4994,thiamylal
4995,thiethylperazine
4996,thimerosal
4997,thiobutabarbital
4998,thiocolchicoside
4999,thioctate
5000,thioctic acid amide
5001,thioglycerol
5002,thioglycolate
5003,thioguanine
5004,thiopental
5005,thiopropazate
5006,thioproperazine
5007,thioredoxin
5008,thioridazine
5009,thiosalicylate
5010,thiosalicylic acid
5011,thiostrepton
5012,thiosulfate
5013,thiotepa
5014,thiothixene
5015,thiphenamil
5016,thiram
5017,thonzonium
5018,thonzylamine
5019,threonate
5020,threonine
5021,thrombin
5022,thuja occidentalis bark extract
5023,thymalfasin
5024,thyme oil
5025,thymine
5026,thymol
5027,thymol iodide
5028,thymopentin
5029,thyroglobulin
5030,thyroid (usp)
5031,"thyroid, porcine"
5032,thyrotropin
5033,thyrotropin alfa
5034,thyrotropin-releasing hormone
5035,tiadenol
5036,tiagabine
5037,tiamulin
5038,tiamulin fumarate
5039,tianeptine
5040,tiapride
5041,tiaprofenate
5042,tibezonium iodide
5043,tibolone
5044,ticagrelor
5045,ticarcillin
5046,ticlopidine
5047,tiemonium
5048,tigecycline
5049,tigilanol tiglate
5050,tigolaner
5051,tilbroquinol
5052,tildipirosin
5053,tildrakizumab
5054,tiletamine
5055,tilidine
5056,tilmicosin
5057,tiludronate
5058,tiludronic acid
5059,timolol
5060,timothy grass pollen extract
5061,tinidazole
5062,tinzaparin
5063,tioclomarol
5064,tioconazole
5065,tiopronin
5066,tiotropium
5067,tioxolone
5068,tipiracil
5069,tipiracil / trifluridine
5070,tipranavir
5071,tiratricol
5072,tirbanibulin
5073,tirilazad
5074,tirofiban
5075,tiropramide
5076,tirzepatide
5077,tisagenlecleucel
5078,tislelizumab
5079,tisopurine
5080,tisotumab
5081,titanium
5082,titanium dioxide
5083,tividenofusp alfa
5084,tivozanib
5085,tixagevimab
5086,tixocortol
5087,tizanidine
5088,tobramycin
5089,tocainide
5090,tocamphyl
5091,toceranib
5092,tocilizumab
5093,tocopherol
5094,tocophersolan
5095,"tocopheryl acid succinate,d-alpha"
5096,tofacitinib
5097,tofersen
5098,tofisopam
5099,tolazamide
5100,tolazoline
5101,tolbutamide
5102,tolcapone
5103,tolciclate
5104,toldimfos
5105,tolfenamic acid
5106,tolmetin
5107,tolnaftate
5108,toloxatone
5109,tolperisone
5110,tolrestat
5111,tolterodine
5112,toltrazuril
5113,tolu balsam
5114,toluene
5115,tolvaptan
5116,topiramate
5117,topotecan
5118,toremifene
5119,toripalimab
5120,torsemide
5121,tositumomab
5122,tovorafenib
5123,trabectedin
5124,tradipitant
5125,tragacanth
5126,tragacanth allergenic extract
5127,tralokinumab
5128,tramadol
5129,tramazoline
5130,trametinib
5131,tramiprosate
5132,trandolapril
5133,trandolapril / verapamil
5134,trandolaprilat
5135,tranexamic acid
5136,tranilast
5137,tranylcypromine
5138,trapidil
5139,trastuzumab
5140,travoprost
5141,trazodone
5142,trehalose
5143,tremelimumab
5144,trenbolone
5145,treosulfan
5146,trepibutone
5147,treprostinil
5148,tretinoin
5149,triacetin
5150,triamcinolone
5151,triamterene
5152,triazolam
5153,triazulenone
5154,tribasic sodium phosphate
5155,tribenoside
5156,tribulus
5157,tribulus terrestris fruit extract
5158,tribulus terrestris root extract
5159,tricaine
5160,tricaprin
5161,tricaprylin
5162,tricetin
5163,trichlorfon
5164,trichlormethiazide
5165,trichloroacetaldehyde
5166,trichloroacetate
5167,trichloroethylene
5168,trichophyton antigen
5169,trichophyton verrucosum
5170,triclabendazole
5171,triclocarban
5172,triclofos
5173,triclosan
5174,tridihexethyl
5175,trientine
5176,triethanolamine
5177,triethanolamine lauryl sulfate
5178,triethyl citrate
5179,triethylene glycol
5180,triethylhexanoin
5181,trifarotene
5182,trifluoperazine
5183,trifluperidol
5184,triflupromazine
5185,trifluridine
5186,triflusal
5187,triheptanoin
5188,trihexyphenidyl
5189,trilaciclib
5190,trilostane
5191,trimebutine
5192,trimeprazine
5193,trimetazidine
5194,trimethadione
5195,trimethaphan
5196,trimethobenzamide
5197,trimethoprim
5198,trimetrexate
5199,trimipramine
5200,trimyristin
5201,triolein
5202,trioxsalen
5203,tripelennamine
5204,triphosphate
5205,triphosphoric acid
5206,triprolidine
5207,triptorelin
5208,tristearin
5209,tritoqualine
5210,troclosene
5211,trofinetide
5212,trofosfamide
5213,troglitazone
5214,trolamine salicylate
5215,troleandomycin
5216,tromantadine
5217,tromethamine
5218,tropatepine
5219,tropicamide
5220,tropisetron
5221,trospium
5222,trospium / xanomeline
5223,trovafloxacin
5224,troxerutin
5225,trypan blue free acid
5226,trypsin
5227,tryptophan
5228,tuberculin
5229,tubocurarine
5230,tucatinib
5231,tulathromycin
5232,tulathromycin a
5233,tulobuterol
5234,tuna allergenic extract
5235,turmeric extract
5236,turmeric oil
5237,turmeric root extract
5238,turnera diffusa leaf extract
5239,turpentine
5240,tybamate
5241,tylosin
5242,tylosin phosphate
5243,tyloxapol
5244,tylvalosin
5245,"typhoid vi polysaccharide vaccine, s typhi ty2 strain"
5246,tyramine
5247,tyrosine
5248,tyrothricin
5249,ubidecarenone
5250,ubiquinol
5251,ubiquinone q2
5252,ublituximab
5253,ubrogepant
5254,ulipristal
5255,ulva lactuca extract
5256,umbralisib
5257,umeclidinium
5258,umirolimus
5259,undecylenate
5260,unithiol
5261,unoprostone
5262,upadacitinib
5263,uracil
5264,uracil mustard
5265,urapidil
5266,urea
5267,urethane
5268,uric acid
5269,uridine
5270,uridine triacetate
5271,urofollitropin
5272,urokinase
5273,ursadiol
5274,ursodeoxycholate
5275,ursolate
5276,ustekinumab
5277,utah juniper pollen extract
5278,vaborbactam
5279,vaccinia virus
5280,vaccinia virus strain new york city board of health live antigen
5281,vadadustat
5282,valacyclovir
5283,valbenazine
5284,valdecoxib
5285,valganciclovir
5286,valine
5287,valley oak pollen extract
5288,valnemulin
5289,valoctocogene roxaparvovec
5290,valproate
5291,valrubicin
5292,valsartan
5293,vamorolone
5294,vanadium
5295,vancomycin
5296,vandetanib
5297,vanilla bean allergenic extract
5298,vanillin
5299,vanillyl butyl ether
5300,vanzacaftor
5301,vardenafil
5302,varenicline
5303,varicella zoster virus glycoprotein e
5304,varicella-zoster immune globulin
5305,vasoactive intestinal peptide
5306,vatinoxan
5307,vecuronium
5308,vedolizumab
5309,velafermin
5310,velaglucerase alfa
5311,velmanase alfa
5312,velpatasvir
5313,velvet grass pollen extract
5314,vemurafenib
5315,venetoclax
5316,venlafaxine
5317,vepdegestrant
5318,veralipride
5319,verapamil
5320,verdinexor
5321,vericiguat
5322,verteporfin
5323,vestronidase alfa
5324,vibegron
5325,vibrio cholerae cvd 103-hgr strain live antigen
5326,vidarabine
5327,vigabatrin
5328,vilanterol
5329,vilazodone
5330,vildagliptin
5331,vilobelimab
5332,viloxazine
5333,viltolarsen
5334,vimseltinib
5335,vinbarbital
5336,vinblastine
5337,vinburnine
5338,vincamine
5339,vincristine
5340,vindesine
5341,vinorelbine
5342,vinpocetine
5343,vipivotide tetraxetan
5344,viquidil
5345,virginiamycin
5346,vismodegib
5347,vitamin a
5348,vitamin b12
5349,vitamin b6
5350,vitamin d
5351,vitamin d3
5352,vitamin e
5353,vitamin k
5354,vitamin k1
5355,vitamin k2
5356,vitamin k3
5357,vitamin k7
5358,vitexin
5359,vitis vinifera seed extract
5360,voclosporin
5361,volanesorsen
5362,von willebrand factor
5363,vonicog alfa
5364,vonoprazan
5365,vorapaxar
5366,vorasidenib
5367,voretigene neparvovec
5368,voriconazole
5369,vorinostat
5370,vortioxetine
5371,vosoritide
5372,voxelotor
5373,voxilaprevir
5374,vutrisiran
5375,warfarin
5376,water
5377,water birch pollen extract
5378,water oak pollen extract
5379,weakleaf bur ragweed pollen extract
5380,western black willow pollen extract
5381,western juniper pollen extract
5382,western ragweed pollen extract
5383,western sycamore pollen extract
5384,western waterhemp pollen extract
5385,western wheatgrass pollen extract
5386,western white pine pollen extract
5387,western yellow jacket venom protein
5388,wheat germ oil
5389,wheat pollen extract
5390,white (mexican) dock pollen extract
5391,white alder pollen extract
5392,white ash pollen extract
5393,white fish allergenic extract
5394,white hickory pollen extract
5395,white poplar pollen extract
5396,white sweet clover pollen extract
5397,white-tailed deer hair extract
5398,whole wheat allergenic extract
5399,wing scale pollen extract
5400,winterfat pollen extract
5401,witch hazel
5402,wormwood extract
5403,wormwood sage pollen extract
5404,xamoterol
5405,xanomeline
5406,xanthan gum
5407,xanthine
5408,xanthinol
5409,xenon
5410,xibornol
5411,xipamide
5412,xylazine
5413,xylitol
5414,xylometazoline
5415,xylose
5416,yellow birch pollen extract
5417,yellow fever virus strain 17d-204 live antigen
5418,yellow hornet venom protein
5419,yellow jacket venom protein
5420,yellow phenolphthalein
5421,yellow pine pollen extract
5422,yellow sweet clover pollen extract
5423,yohimbine
5424,zafirlukast
5425,zalcitabine
5426,zaleplon
5427,zanamivir
5428,zanidatamab
5429,zanubrutinib
5430,zavegepant
5431,zeatin
5432,zeaxanthin
5433,zenocutuzumab
5434,zeranol
5435,ziconotide
5436,zidebactam
5437,zidovudine
5438,ziftomenib
5439,zileuton
5440,zilpaterol
5441,zilucoplan
5442,zinc
5443,zinc acetate
5444,zinc ascorbate
5445,zinc aspartate
5446,zinc carbonate
5447,zinc cation
5448,zinc chloride
5449,zinc citrate
5450,zinc gluconate
5451,zinc glycinate
5452,zinc iodide
5453,zinc orotate
5454,zinc oxide
5455,zinc picolinate
5456,zinc pyrithione
5457,zinc sulfate
5458,zinc sulfide
5459,"zinc, chelated"
5460,zinc-dtpa
5461,zingerone
5462,zipeprol
5463,ziprasidone
5464,zirconium oxide
5465,zofenopril
5466,zolazepam
5467,zolbetuximab
5468,zoledronic acid
5469,zoliflodacin
5470,zolmitriptan
5471,zolpidem
5472,zomepirac
5473,zongertinib
5474,zonisamide
5475,zopiclone
5476,zotepine
5477,zuclopenthixol
5478,zuranolone
