regimen_synonym_id,regimen_synonym,source_id,regimen_id
2660,"rituximab, thp (pirarubicin), cyclophosphamide, oncovin (vincristine), prednisolone",1,1859
2661,"rituximab, total, body, irradiation, cyclophosphamide",1,1858
2662,"rituximab, vincristine, adriamycin (doxorubicin), dexamethasone, chlorambucil",1,1860
2663,rkd,1,730
2664,rmp,1,1617
2665,road,1,1833
2666,roswell park cancer institute regimen,7,1209
2667,rp,1,1451
2668,rvcd,1,1891
2669,s-1 and oxaliplatin,1,1926
2670,s-1 and platinol (cisplatin),1,574
2671,s-1 and radiation therapy,1,1893
2672,"s-1, oxaliplatin",1,1926
2673,"s-1, oxaliplatin, bevacizumab",1,1927
2674,saltz regimen,7,1338
2675,"sc daratumumab, revlimid (lenalidomide), velcade (bortezomib), dexamethasone",1,851
2676,sd,1,1901
2677,selinexor and low-dose dexamethasone,1,1901
2678,"selinexor, daratumumab, low-dose dexamethasone",1,1900
2679,"selinexor, kyprolis (carfilzomib), low-dose dexamethasone",1,1919
2680,"selinexor, velcade (bortezomib), low-dose dexamethasone",1,1936
2681,"sequential high-dose ara-c (cytarabine), idarubicin",1,1906
2682,"short course rituximab, etoposide, prednisone, oncovin, cyclophosphamide, hydroxydaunorubicin, with dose-dense rituximab",1,1898
2683,"simplified leucovorin and 5-fu, two days out of the month",1,1209
2684,single tremelimumab regular interval durvalumab,1,988
2685,sjmb 96 protocol average risk,1,1916
2686,sjmb 96 protocol high risk,1,1917
2687,slv5fu2,1,1209
2688,sp,1,574
2689,stamp-v,1,734
2690,"steroid (dexamethasone), methotrexate, ifosfamide, l-asparaginase, etoposide",1,1921
2691,"streptozocin, ccnu (lomustine), adriamycin (doxorubicin), bleomycin",1,1899
2692,"streptozotocin, mitomycin, 5-fluorouracil",1,1920
2693,stride,1,988
2694,super-cm regimen,7,633
2695,swog cmfvp,7,646
2696,t,1,338
2697,t+bev,1,935
2698,t-ac (paclitaxel),1,1939
2699,t-cef,1,819
2700,t-dm1,1,2031
2701,t-ec (paclitaxel),1,1945
2702,t-fec,1,1945
2703,t-h,1,1947
2704,t-h (paclitaxel),1,1947
2705,t-t,1,338
2706,tac,1,66
2707,tac,7,66
2708,tac (docetaxel),1,66
2709,tac (taxotere),1,66
2710,tad,1,864
2711,tad,7,864
2712,tad (tamoxifen),1,864
2713,tad (thalidomide),1,864
2714,tad9,1,864
2715,tam,1,1957
2716,"tamoxifen, aminoglutethimide, danazol",1,864
2717,tandem ahct,1,1966
2718,tandem asct,1,1966
2719,tandem auto,1,1966
2720,tandem auto hsct,1,1966
2721,"tandem melphalan, then auto hsct",1,1966
2722,tap,1,585
2723,taxol (paclitaxel),1,338
2724,taxol (paclitaxel) and carboplatin,1,338
2725,taxol (paclitaxel) and herceptin (trastuzumab),1,338
2726,"taxol (paclitaxel) and herceptin (trastuzumab), followed by adriamycin (doxorubicin) and cyclophosphamide",1,1993
2727,"taxol (paclitaxel) and herceptin (trastuzumab), followed by dose-dense adriamycin (doxorubicin) and cyclophosphamide",1,1994
2728,"taxol (paclitaxel) and herceptin (trastuzumab), followed by fluorouracil, epirubicin, cyclophosphamide, herceptin (trastuzumab)",1,1996
2729,taxol (paclitaxel) and ifosfamide,1,1343
2730,taxol (paclitaxel) and lapatinib,1,1439
2731,taxol (paclitaxel) and platinol (cisplatin),1,338
2732,taxol (paclitaxel) and trastuzumab,1,338
2733,"taxol (paclitaxel) etoposide), carboplatin",1,1732
2734,taxol (paclitaxel) followed by adriamycin (doxorubicin) and cyclophosphamide,1,1939
2735,taxol (paclitaxel) followed by dose-dense adriamycin (doxorubicin) and cyclophosphamide,1,1942
2736,taxol (paclitaxel) followed by dose-dense epirubicin and cyclophosphamide,1,1943
2737,taxol (paclitaxel) followed by epirubicin and cyclophosphamide,1,1945
2738,taxol (paclitaxel) followed by herceptin (trastuzumab),1,1947
2739,"taxol (paclitaxel), adriamycin (doxorubicin), platinol (cisplatin)",1,585
2740,"taxol (paclitaxel), carboplatin, bevacizumab",1,403
2741,"taxol (paclitaxel), carboplatin, herceptin (trastuzumab)",1,417
2742,"taxol (paclitaxel), carboplatin, herceptin (trastuzumab), pertuzumab",1,1973
2743,"taxol (paclitaxel), carboplatin, nintedanib",1,410
2744,"taxol (paclitaxel), followed by adriamycin (doxorubicin) and cyclophosphamide",1,1939
2745,"taxol (paclitaxel), followed by epirubicin and cyclophosphamide",1,1945
2746,"taxol (paclitaxel), followed by fluorouracil, adriamycin (doxorubicin), cyclophosphamide",1,1946
2747,"taxol (paclitaxel), followed by fluorouracil, epirubicin, cyclophosphamide",1,1945
2748,"taxol (paclitaxel), herceptin (trastuzumab)",1,338
2749,"taxol (paclitaxel), herceptin (trastuzumab), lapatinib",1,2002
2750,"taxol (paclitaxel), herceptin (trastuzumab), pertuzumab",1,2003
2751,"taxol (paclitaxel), ifosfamide, carboplatin, etoposide",1,384
2752,"taxol (paclitaxel), ifosfamide, platinol (cisplatin)",1,2005
2753,"taxol (paclitaxel), platinol (cisplatin), capecitabine",1,417
2754,"taxol (paclitaxel), platinol (cisplatin), radiation therapy",1,415
2755,"taxol (paclitaxel), topotecan, rituximab",1,2040
2756,"taxol (paclitaxel), xeloda (capecitabine)",1,338
2757,taxotere (docetaxel),1,338
2758,taxotere (docetaxel) and bevacizumab,1,935
2759,taxotere (docetaxel) and cyclophosphamide,1,338
2760,"taxotere (docetaxel) and cyclophosphamide, followed by herceptin (trastuzumab)",1,1972
2761,taxotere (docetaxel) and herceptin (trastuzumab),1,338
2762,"taxotere (docetaxel) and herceptin (trastuzumab), followed by fluorouracil, epirubicin, cyclophosphamide",1,1995
2763,"taxotere (docetaxel) and herceptin (trastuzumab), followed by fluorouracil, epirubicin, cyclophosphamide, herceptin (trastuzumab)",1,1996
2764,taxotere (docetaxel) and herceptin hylecta (trastuzumab and hyaluronidase),1,1995
2765,"taxotere (docetaxel) and herceptin hylecta (trastuzumab and hyaluronidase), followed by fluorouracil, epirubicin, cyclophosphamide",1,1995
2766,"taxotere (docetaxel) and herceptin hylecta (trastuzumab and hyaluronidase), followed by fluorouracil, epirubicin, cyclophosphamide, herceptin hylecta (trastuzumab and hyaluronidase)",1,1996
2767,taxotere (docetaxel) and lapatinib,1,57
2768,taxotere (docetaxel) and platinol (cisplatin),1,338
2769,taxotere (docetaxel) and xeloda (capecitabine),1,338
2770,"taxotere (docetaxel) and xeloda (capecitabine) followed by cyclophosphamide, epirubicin, xeloda (capecitabine)",1,2043
2771,"taxotere (docetaxel) followed by cyclophosphamide, epirubicin, fluorouracil",1,819
2772,taxotere (docetaxel) followed by herceptin (trastuzumab),1,1947
2773,"taxotere (docetaxel), adriamycin (doxorubicin), cyclophosphamide",1,66
2774,"taxotere (docetaxel), carboplatin, herceptin (trastuzumab)",1,417
2775,"taxotere (docetaxel), carboplatin, herceptin (trastuzumab), pertuzumab",1,1973
2776,"taxotere (docetaxel), carboplatin, herceptin hylecta (sc trastuzumab), pertuzumab",1,1973
2777,"taxotere (docetaxel), cisplatin",1,338
2778,"taxotere (docetaxel), cisplatin, fluorouracil",1,884
2779,"taxotere (docetaxel), cyclophosphamide, herceptin (trastuzumab)",1,417
2780,"taxotere (docetaxel), herceptin (trastuzumab), pertuzumab",1,2003
2781,"taxotere (docetaxel), herceptin (trastuzumab), pyrotinib",1,947
2782,"taxotere (docetaxel), platinol (cisplatin), fluorouracil",1,884
2783,"taxotere, cyclophosphamide, herceptin",1,417
2784,tb,1,1980
2785,tbc,1,286
2786,tbi,1,1490
2787,tbi-cy,1,761
2788,tc,1,338
2789,tc and nintedanib,1,410
2790,tc-bev,1,403
2791,tc-h,1,1972
2792,tcbh,1,417
2793,tcbh (docetaxel),1,417
2794,tcf,1,884
2795,tch,1,417
2796,tch (docetaxel),1,417
2797,"tch (docetaxel, carboplatin)",1,417
2798,"tch (docetaxel, cyclophosphamide)",1,417
2799,"tch (taxotere, carboplatin)",1,417
2800,"tch (taxotere, cyclophosphamide)",1,417
2801,tchp,1,1973
2802,tchp,7,1973
2803,"tchp (docetaxel, sc trastuzumab)",1,1973
2804,tchp (paclitaxel),1,1973
2805,tchp (taxol),1,1973
2806,tchp (taxotere),1,1973
2807,tcyh (docetaxel),1,417
2808,td,1,1997
2809,tdc,1,735
2810,tdd,1,864
2811,tec,1,1732
2812,temozolomide and ldrt,1,1981
2813,temozolomide and low-dose radiation therapy,1,1981
2814,temozolomide and radiation therapy,1,1983
2815,th,1,338
2816,th (taxol),1,338
2817,th (taxotere),1,338
2818,th (taxotere/sc),1,1995
2819,th and pyrotinib,1,947
2820,th-ac,1,1993
2821,th-ddac,1,1994
2822,th-fec,1,1995
2823,"th-fec (docetaxel, sc trastuzumab)",1,1995
2824,th-fec and h,1,1996
2825,"th-fec and h (docetaxel, sc trastuzumab)",1,1996
2826,th-fec and h (paclitaxel),1,1996
2827,thal,1,338
2828,thal-dex,1,1997
2829,thalcydex,1,735
2830,thaldex,1,1997
2831,thalidomide,1,338
2832,thalidomide and alfa-interferon,1,1364
2833,thalidomide and dex,1,1997
2834,thalidomide and dexamethasone,1,1997
2835,thalidomide and ifn,1,1364
2836,thalidomide and ifn-a,1,1364
2837,thalidomide and interferon,1,1364
2838,thalidomide and interferon alfa,1,1364
2839,thalidomide and intron a,1,1364
2840,thalidomide and prednisolone,1,1998
2841,thalidomide and prednisone,1,1999
2842,thalidomide and velcade (bortezomib),1,2140
2843,thalidomide monotherapy,1,338
2844,"thalidomide, adriamycin (doxorubicin), dexamethasone",1,864
2845,"thalidomide, adriamycin, dex",1,864
2846,"thalidomide, adriamycin, dexamethasone",1,864
2847,"thalidomide, cyclophosphamide, prednisone",1,1974
2848,"thalidomide, dexamethasone",1,1997
2849,"thalidomide, doxorubicin, dexamethasone",1,864
2850,"thalidomide, low-dose dexamethasone, low-dose cyclophosphamide",1,735
2851,"thalidomide, vincristine, adriamycin liposomal (doxil), dexamethasone",1,2042
2852,"thalidomide, vincristine, pegylated liposomal adriamycin (doxil), dexamethasone",1,2042
2853,thalomid,1,338
2854,thalomid and dexamethasone,1,1997
2855,thalomid and prednisone,1,1999
2856,"thalomid, adriamycin, dex",1,864
2857,"thalomid, adriamycin, dexamethasone",1,864
2858,"thalomid, doxorubicin, dex",1,864
2859,"thalomid, doxorubicin, dexamethasone",1,864
2860,thalpred,1,1999
2861,"thioguanine, ara-c (cytarabine), daunorubicin",1,864
2862,"thioguanine, ara-c (cytarabine), daunorubicin over 9 days",1,864
2863,"thiotepa, busulfan, , cyclophosphamide",1,286
2864,"thiotepa, busulfan, cyclophosphamide",1,286
2865,"thiotepa, methotrexate, fluorouracil",1,2012
2866,this regimen is of historical significance,1,1539
2867,thl,1,2002
2868,thl (taxol),1,2002
2869,thp,1,2003
2870,thp,7,2003
2871,thp (paclitaxel),1,2003
2872,thp (taxotere),1,2003
2873,ti,1,1343
2874,ti-ce,1,384
2875,tkd,1,1424
2876,tl,1,1439
2877,tl (taxol),1,1439
2878,tl (taxotere),1,57
2879,tli and atg,1,2011
2880,tmc,1,476
2881,tmc-i,1,477
2882,topotecan and cisplatin,1,338
2883,"topotecan, cyclophosphamide followed by ifosfamide, etoposide, then vincristine, doxorubicin, cyclophosphamide, then vincristine, etoposide, cyclophosphamide",1,1971
2884,"topotecan, paclitaxel",1,338
2885,"topotecan, paclitaxel, bevacizumab",1,1719
2886,total body irradiation,1,1490
2887,total body irradiation and cyclophosphamide,1,761
2888,total lymphocyte irradiation,1,2011
2889,total lymphocyte irradiation and anti-thymocyte globulin,1,2011
2890,"total-body irradiation, ara-c (cytarabine), melphalan",1,1957
2891,tp,1,338
2892,tp and rt,1,415
2893,tp+bev,1,1719
2894,tpc,1,417
2895,tpf,1,884
2896,tpf,7,884
2897,trans-arterial chemoembolization followed by 5-fluorouracil,1,1950
2898,trastuzumab and endocrine therapy,1,2028
2899,"trastuzumab, paclitaxel",1,338
2900,"trastuzumab, paclitaxel, carboplatin",1,417
2901,trastuzumab-dm1 (ado-trastuzumab emtansine),1,2031
2902,trastuzumab-dm1 (ado-trastuzumab emtansine) and endocrine therapy,1,1944
2903,trastuzumab-dm1 (trastuzumab emtansine),1,2031
2904,trastuzumab-dm1 (trastuzumab emtansine) and endocrine therapy,1,1944
2905,triple metronomic chemotherapy,1,476
2906,"triple metronomic chemotherapy, immunotherapy",1,477
2907,triple therapy (4?),1,2039
2908,tv,1,2140
2909,tvad (pld substituted),1,2042
2910,tvad doxil,1,2042
2911,tvd,1,2141
2912,tx,1,338
2913,ufh,1,1284
2914,uft (tegafur and uracil) and leucovorin,1,1978
2915,uft (tegafur and uracil) and leucovorin (folinic acid),1,1978
2916,uft (tegafur and uracil) and mitomycin,1,2046
2917,uft + lv,1,1978
2918,ugn-101 (mitomycin-containing reverse thermal gel) monotherapy,1,1585
2919,unfractionated heparin,1,1284
2920,v,1,275
2921,v monotherapy,1,275
2922,vab 4,7,2057
2923,vab 5,7,2057
2924,vab 6,7,2057
2925,vab-vi,7,2057
2926,vac,1,459
2927,vacop,1,515
2928,vacp,1,739
2929,vad,1,852
2930,vad,7,852
2931,vad (pegylated liposomal doxorubicin substituted),1,852
2932,vad (pld substituted),1,852
2933,vad doxil,1,852
2934,vad+c,1,2064
2935,vad-csa,1,2063
2936,vad-cyclosporine,1,2063
2937,vadca,1,2059
2938,vadca/ie,1,2060
2939,vadriac/ie,1,2090
2940,vamp (amethopterin),1,2073
2941,vamp (methotrexate),1,2073
2942,vbcmp,1,2084
2943,vbd,1,302
2944,vbm,1,2083
2945,vbr,1,303
2946,vc,1,384
2947,vc,7,384
2948,vc-mp,1,1619
2949,vcd,1,741
2950,vcmp,1,2121
2951,vcmp,7,2121
2952,vcp,1,746
2953,vcr-cap,1,2137
2954,vcrd,1,1891
2955,vd,1,267
2956,vd and panobinostat,1,268
2957,vdc,1,741
2958,vdc-mod,1,741
2959,vdcr,1,1891
2960,vdd,1,852
2961,vdd,7,852
2962,vdp,1,1807
2963,vdp,7,1807
2964,vdr,1,1890
2965,vdsc,1,272
2966,vdt,7,2141
2967,vdt-pace,1,2142
2968,vdt-pace,7,2142
2969,ve,1,1053
2970,"velban (vinblastine), ifosfamide, platinol (cisplatin)",1,2091
2971,velcade,1,275
2972,velcade (bortezomib) and dexamethasone,1,267
2973,velcade (bortezomib) and low-dose dexamethasone,1,267
2974,velcade (bortezomib) and prednisone,1,272
2975,velcade (bortezomib) and rituximab,1,273
2976,velcade (bortezomib) and thalidomide,1,2140
2977,"velcade (bortezomib) rituximab, cyclophosphamide, hydroxydaunorubicin (doxorubicin), oncovin (vincristine), predniso(lo)ne",1,2138
2978,"velcade (bortezomib), adriamycin (doxorubicin), dexamethasone",1,852
2979,"velcade (bortezomib), bendamustine, rituximab",1,303
2980,"velcade (bortezomib), bicnu (carmustine), etoposide, ara-c (cytarabine), melphalan",1,2048
2981,"velcade (bortezomib), cyclophosphamide, dexamethasone",1,741
2982,"velcade (bortezomib), dexamethasone",1,267
2983,"velcade (bortezomib), dexamethasone, cyclophosphamide",1,741
2984,"velcade (bortezomib), dexamethasone, cyclophosphamide (modified dose)",1,741
2985,"velcade (bortezomib), dexamethasone, cyclophosphamide, revlimid (lenalidomide)",1,1891
2986,"velcade (bortezomib), dexamethasone, revlimid (lenalidomide)",1,1890
2987,"velcade (bortezomib), doxil (pegylated liposomal doxorubicin), dexamethasone",1,852
2988,"velcade (bortezomib), hyperfractionated cyclophosphamide, adriamycin (doxorubicin), dexamethasone",1,2050
2989,"velcade (bortezomib), low-dose dexamethasone",1,267
2990,"velcade (bortezomib), low-dose dexamethasone, panobinostat",1,268
2991,"velcade (bortezomib), melphalan, dexamethasone",1,2124
2992,"velcade (bortezomib), melphalan, prednisone",1,1619
2993,"velcade (bortezomib), melphalan, prednisone alternating with revlimid (lenalidomide), low dose dexamethasone",1,2126
2994,"velcade (bortezomib), melphalan, prednisone, followed by revlimid (lenalidomide), low dose dexamethasone",1,2125
2995,"velcade (bortezomib), melphalan, prednisone, thalidomide",1,2127
2996,"velcade (bortezomib), revlimid (lenalidomide), dexamethasone",1,1890
2997,"velcade (bortezomib), revlimid (lenalidomide), low-dose dexamethasone",1,1890
2998,"velcade (bortezomib), rituximab",1,273
2999,"velcade (bortezomib), rituximab, cyclophosphamide, adriamycin (doxorubicin), prednisone",1,2137
3000,"velcade (bortezomib), rituximab, cyclophosphamide, hydroxydaunorubicin (doxorubicin), oncovin (vincristine), predniso(lo)ne",1,2138
3001,"velcade (bortezomib), rituximab, cyclophosphamide, prednisone",1,2139
3002,"velcade (bortezomib), rituximab, cyclophosphamide, vincristine, adriamycin (doxorubicin), dexamethasone",1,2089
3003,"velcade (bortezomib), thalidomide, dexamethasone",1,2141
3004,"velcade (bortezomib), thalidomide, dexamethasone, platinum (cisplatin), adriamycin (doxorubicin), cyclophosphamide, etoposide",1,2142
3005,"velcade (bortezomib), thalidomide, prednisone",1,2144
3006,velcade and dexamethasone,1,267
3007,velcade and doxil,1,271
3008,"velcade and melphalan, then auto hsct",1,269
3009,velcade and pred,1,272
3010,velcade and prednisone,1,272
3011,velcade and thalidomide,1,2140
3012,velcade and thalomid,1,2140
3013,velcade and vorinostat,1,274
3014,velcade and zorinza,1,274
3015,velcade monotherapy,1,275
3016,"velcade, adriamycin, dex",1,852
3017,"velcade, adriamycin, dexamethasone",1,852
3018,"velcade, doxil, dexamethasone",1,1617
3019,"velcade, doxorubicin, dex",1,852
3020,"velcade, doxorubicin, dexamethasone",1,852
3021,"velcade, liposomal adriamycin, dexamethasone",1,1617
3022,"velcade, melphalan, prednisone",1,1619
3023,"velcade, melphalan, prednisone, alternating with revlimid and dexamethasone",1,2126
3024,"velcade, melphalan, prednisone, thalidomide",1,2127
3025,"velcade, melphalan, prednisone, then revlimid and dexamethasone",1,2125
3026,"velcade, melphalan, prednisone/revlimid and dexamethasone",1,2126
3027,"velcade, melphalan, thalidomide, prednisone",1,2127
3028,"velcade, pomalyst, dex",1,1807
3029,"velcade, pomalyst, dexamethasone",1,1807
3030,"velcade, revlimid, dex",1,1890
3031,"velcade, revlimid, dexamethasone",1,1890
3032,"velcade, thaldex",1,2141
3033,"velcade, thalidomide, dex",1,2141
3034,"velcade, thalidomide, dexamethasone",1,2141
3035,"velcade, thalidomide, prednisone",1,2144
3036,"velcade, thalomid, prednisone",1,2144
3037,"velcade, thalpred",1,2144
3038,velcade-dex,1,267
3039,velcade-hdm,1,269
3040,velcade-lendex,1,1890
3041,velcade-mp,1,1619
3042,"velcade-mp, alternating with lendex",1,2126
3043,"velcade-mp, alternating with revdex",1,2126
3044,"velcade-mp, then lendex",1,2125
3045,"velcade-mp, then revdex",1,2125
3046,velcade-mp/lendex,1,2126
3047,velcade-mp/revdex,1,2126
3048,velcade-mpt,1,2127
3049,velcade-mtp,1,2127
3050,velcade-pomdex,1,1807
3051,velcade-revdex,1,1890
3052,vemurafenib,1,2093
3053,venetoclax and gazyva (obinutuzumab),1,1248
3054,venetoclax and obinutuzumab,1,1248
3055,"venetoclax, kyprolis (carfilzomib), low-dose dexamethasone",1,2094
3056,venr,1,2095
3057,ventoclax and ibrutinib,1,1316
3058,"vepesid (etoposide), adriamycin (doxorubicin), cyclophosphamide, oncovin (vincristine), prednisone",1,515
3059,"vepesid (etoposide), adriamycin (doxorubicin), cyclophosphamide, oncovin (vincristine), prednisone, bleomycin",1,2062
3060,"vepesid (etoposide), ifosfamide, platinol (cisplatin)",1,2113
3061,"vepesid (etoposide), novantrone (mitoxantrone), cyclophosphamide, oncovin (vincristine), prednisone, bleomycin",1,2130
3062,vg,1,1248
3063,vh,1,2111
3064,vh and everolimus,1,2112
3065,vi,1,1316
3066,vinblastine and platinol (cisplatin),1,272
3067,"vinblastine, adriamycin (doxorubicin), methrotrexate, prednisone",1,2073
3068,"vinblastine, bleomycin, ddp (cisplatin)",1,302
3069,"vinblastine, endoxan (cyclophosphamide), procarbazine, etoposide, mitoxantrone, bleomycin",1,2098
3070,"vinblastine, ifosfamide, platinol (cisplatin)",1,2113
3071,vincristine and actinomycin d,1,2051
3072,vincristine and carboplatin,1,384
3073,vincristine and prednisone,1,272
3074,"vincristine, actinomycin d, cyclophosphamide",1,459
3075,"vincristine, actinomycin-d (dactinomycin), ifosfamide",1,2069
3076,"vincristine, adriamycin (doxorubicin), cyclophosphamide",1,459
3077,"vincristine, adriamycin (doxorubicin), cyclophosphamide, alternating with ifosfamide and etoposide",1,2090
3078,"vincristine, adriamycin (doxorubicin), cyclophosphamide, dactinomycin",1,2059
3079,"vincristine, adriamycin (doxorubicin), cyclophosphamide, dactinomycin alternating with ifosfamide, etoposide",1,2060
3080,"vincristine, adriamycin (doxorubicin), cyclophosphamide, prednisolone",1,739
3081,"vincristine, adriamycin (doxorubicin), cyclophosphamide, prednisone",1,739
3082,"vincristine, adriamycin (doxorubicin), dexamethasone",1,852
3083,"vincristine, adriamycin (doxorubicin), dexamethasone, chlorambucil",1,2064
3084,"vincristine, adriamycin (doxorubicin), dexamethasone, cyclosporine",1,2063
3085,"vincristine, adriamycin (doxorubicin), dexamethasone, prednisone",1,2065
3086,"vincristine, adriamycin (doxorubicin), dexamethasone, prednisone, quinine",1,2066
3087,"vincristine, adriamycin (doxorubicin), ifosfamide, actinomycin-d (dactinomycin)",1,2070
3088,"vincristine, adriamycin (doxorubicin), low-dose dexamethasone",1,852
3089,"vincristine, adriamycin (doxorubicin), methylprednisolone",1,2073
3090,"vincristine, adriamycin (doxorubicin), prednisolone",1,2075
3091,"vincristine, adriamycin liposomal (doxil), dexamethasone",1,852
3092,"vincristine, amethopterin (methotrexate), mercaptopurine, prednisone",1,2073
3093,"vincristine, bcnu, melphalan, cyclophosphamide, prednisone alternating with vincristine2c bcnu, adriamycin, dexamethasone",1,2085
3094,"vincristine, bicnu (carmustine), cyclophosphamide, melphalan, prednisone",1,2084
3095,"vincristine, bicnu (carmustine), melphalan, cyclophosphamide, prednisone",1,2084
3096,"vincristine, bicnu (carmustine), melphalan, cyclophosphamide, prednisone alternating with vincristine, bicnu (carmustine), adriamycin (doxorubicin), dexamethasone",1,2085
3097,"vincristine, bicnu, melphalan, cyclophosphamide, prednisone alternating with vincristine2c bicnu, doxorubicin, dexamethasone",1,2085
3098,"vincristine, bleomycin, methotrexate",1,2083
3099,"vincristine, carmustine, melphalan, cyclophosphamide, prednisone alternating with vincristine2c carmustine, doxorubicin, dexamethasone",1,2085
3100,"vincristine, ccnu (lomustine), prednisone",1,746
3101,"vincristine, cyclophosphamide, melphalan, prednisone",1,2121
3102,"vincristine, cyclophosphamide, prednisone",1,746
3103,"vincristine, dactinomycin, ifosfamide",1,2069
3104,"vincristine, doxorubicin, cyclophosphamide, alternating with ifosfamide and etoposide",1,2090
3105,"vincristine, doxorubicin, dex",1,852
3106,"vincristine, doxorubicin, dex, pred",1,2065
3107,"vincristine, doxorubicin, dex, pred, quinine",1,2066
3108,"vincristine, doxorubicin, dexamethasone",1,852
3109,"vincristine, doxorubicin, dexamethasone, prednisone",1,2065
3110,"vincristine, doxorubicin, dexamethasone, prednisone, quinine",1,2066
3111,"vincristine, endoxan (cyclophosphamide), prednisolone, adriamycin (doxorubicin)",1,2097
3112,"vincristine, ifosfamide, doxorubicin, etoposide",1,2101
3113,"vincristine, ifosfamide, etoposide",1,2102
3114,"vincristine, liposomal doxorubicin, dex",1,852
3115,"vincristine, liposomal doxorubicin, dexamethasone",1,852
3116,"vincristine, melphalan, cyclophosphamide, prednisone",1,2121
3117,"vincristine, melphalan, cyclophosphamide, prednisone alternating with vincristine, bicnu (carmustine), adriamycin (doxorubicin), prednisone",1,2122
3118,"vincristine, melphalan, cyclophosphamide, prednisone alternating with vincristine, cyclophosphamide, adriamycin (doxorubicin), prednisone",1,2123
3119,"vincristine, methotrexate, vp-16 (etoposide) alternating with vincristine, adriamycin (doxorubicin), cyclophosphamide",1,2129
3120,"vincristine, methotrexate, vp-16 (etoposide), followed by vincristine, adriamycin (doxorubicin), cyclophosphamide",1,2128
3121,"vincristine, methotrexate, vp-16 (etoposide), vp-16 (etoposide), adriamycin (doxorubicin), cyclophosphamide",1,2128
3122,"vincristine, pegylated liposomal adriamycin (doxil), dexamethasone",1,852
3123,vindesine and cisplatin,1,272
3124,vindesine and platinol (cisplatin),1,272
3125,"vindesine, cyclophosphamide, adriamycin (doxorubicin), prednisone",1,2087
3126,vinorelbine,1,275
3127,vinorelbine and carboplatin,1,384
3128,vinorelbine and cisplatin,1,384
3129,vinorelbine and epirubicin,1,1053
3130,vinorelbine and gemcitabine,1,1248
3131,vinorelbine and herceptin (trastuzumab),1,2111
3132,"vinorelbine and herceptin (trastuzumab), followed by fluorouracil, epirubicin, cyclophosphamide",1,2099
3133,"vinorelbine followed by fluorouracil, epirubicin, cyclophosphamide",1,2049
3134,vinorelbine monotherapy,1,275
3135,"vinorelbine, cisplatin",1,384
3136,"vinorelbine, herceptin (trastuzumab), everolimus",1,2112
3137,"vinorelbine, herceptin (trastuzumab), pertuzumab",1,2100
3138,vmp,1,1619
3139,"vmp, alternating with lendex",1,2126
3140,"vmp, alternating with revdex",1,2126
3141,"vmp, then lendex",1,2125
3142,"vmp, then revdex",1,2125
3143,vmp/lendex,1,2126
3144,vmp/revdex,1,2126
3145,vmtp,1,2127
3146,vo,1,1248
3147,voca,7,1016
3148,"vorinostat, lenalidomide, dex",1,2151
3149,"vorinostat, lenalidomide, dexamethasone",1,2151
3150,vorinostat-ld,1,2151
3151,vorinostat-lendex,1,2151
3152,vorinostat-rd,1,2151
3153,vorinostat-revdex,1,2151
3154,vorinostat-revlimid and dex,1,2151
3155,vorinostat-revlimid and dexamethasone,1,2151
3156,vp,1,272
3157,"vp-16 (etoposide), ifosfamide, platinol (cisplatin), dexamethasone",1,2115
3158,vp/cy,7,384
3159,vpcmf,7,646
3160,vpd,1,1807
3161,vpvcp,7,2134
3162,vr,1,273
3163,vrcd,1,1891
3164,vrd,1,1890
3165,wayne state protocol,7,543
3166,weekly paclitaxel,1,338
3167,weekly taxol (paclitaxel),1,338
3168,wp,1,338
3169,wt,1,338
3170,x,1,355
3171,xec,1,2043
3172,xeliri,1,342
3173,xeliri,7,342
3174,xeliri-bev,1,374
3175,xeloda (capecitabine),1,355
3176,xeloda (capecitabine) and herceptin,1,352
3177,xeloda (capecitabine) and herceptin (trastuzumab),1,352
3178,xeloda (capecitabine) and irinotecan,1,342
3179,xeloda (capecitabine) and ixabepilone,1,342
3180,xeloda (capecitabine) and oxaliplatin,1,365
3181,xeloda (capecitabine) and platinol (cisplatin),1,332
3182,xeloda (capecitabine) and taxotere (docetaxel),1,338
3183,"xeloda (capecitabine), epirubicin, cyclophosphamide",1,2043
3184,"xeloda (capecitabine), herceptin (trastuzumab), pertuzumab",1,2146
3185,"xeloda (capecitabine), irinotecan, bevacizumab",1,374
3186,"xeloda (capecitabine), oxaliplatin",1,365
3187,"xeloda (capecitabine), platinol (cisplatin)",1,332
3188,xeloda and oxaliplatin,1,365
3189,"xeloda, oxaliplatin, bevacizumab",1,366
3190,xelox,1,365
3191,xelox,7,365
3192,xelox (capecitabine) and irinotecan,1,342
3193,xelox and bevacizumab,1,366
3194,xh,1,352
3195,xh and tucatinib,1,353
3196,xi,1,342
3197,xp,1,332
3198,"xpovio (selinexor), velcade (bortezomib), low-dose dexamethasone",1,1936
3199,xt,1,338
3200,xvd,1,1936
3201,zanubrutinib and obinutuzumab (zo),1,2148
3202,zelboraf,1,2093
3203,zelboraf monotherapy,1,2093
3204,"zevalin (ibritumomab tiuxetan), bicnu (carmustine), etoposide, ara-c (cytarabine), melphalan",1,2147
3205,zld,1,2151
3206,zo,1,2148
3207,"zolinza (vorinostat), revlimid (lenalidomide), low-dose dexamethasone",1,2151
