row_id,interventions_id,clinical_trial_id,name,other_name,source_id
421,3890894,NCT04971187,Carboplatin,Ercar,6
422,3890894,NCT04971187,Carboplatin,JM-8,6
423,3890894,NCT04971187,Carboplatin,Nealorin,6
424,3890894,NCT04971187,Carboplatin,Novoplatinum,6
425,3890894,NCT04971187,Carboplatin,Paraplatin,6
426,3890894,NCT04971187,Carboplatin,Paraplatin AQ,6
427,3890894,NCT04971187,Carboplatin,Paraplatine,6
428,3890894,NCT04971187,Carboplatin,Platinwas,6
429,3890894,NCT04971187,Carboplatin,Ribocarbo,6
430,3890894,NCT04971187,Carboplatin,"cis-diammine(1,1-cyclobutanedicarboxylato) platinum(II)",6
431,3890894,NCT04971187,Carboplatin,cis-diammine(cyclobutanedicarboxylato)platinum II,6
432,3890894,NCT04971187,Carboplatin,"diammine(1,1-cyclobutanedicarboxylato(2-))-",6
433,3890894,NCT04971187,Carboplatin,platinum,6
434,3890895,NCT04971187,Cisplatin,(SP-4-2)-Diamminedichloroplatinum,6
435,3890895,NCT04971187,Cisplatin,15663-27-1,6
436,3890895,NCT04971187,Cisplatin,Abiplatin,6
437,3890895,NCT04971187,Cisplatin,Blastolem,6
438,3890895,NCT04971187,Cisplatin,Briplatin,6
439,3890895,NCT04971187,Cisplatin,CDDP,6
440,3890895,NCT04971187,Cisplatin,Cis-diammine-dichloroplatinum,6
441,3890895,NCT04971187,Cisplatin,Cis-diamminedichloridoplatinum,6
442,3890895,NCT04971187,Cisplatin,Cis-diamminedichloro Platinum (II),6
443,3890895,NCT04971187,Cisplatin,Cis-diamminedichloroplatinum,6
444,3890895,NCT04971187,Cisplatin,Cis-dichloroammine Platinum (II),6
445,3890895,NCT04971187,Cisplatin,Cis-platinous Diamine Dichloride,6
446,3890895,NCT04971187,Cisplatin,Cis-platinum,6
447,3890895,NCT04971187,Cisplatin,Cis-platinum II,6
448,3890895,NCT04971187,Cisplatin,Cis-platinum II Diamine Dichloride,6
449,3890895,NCT04971187,Cisplatin,Cismaplat,6
450,3890895,NCT04971187,Cisplatin,Cisplatina,6
451,3890895,NCT04971187,Cisplatin,Cisplatinum,6
452,3890895,NCT04971187,Cisplatin,Cisplatyl,6
453,3890895,NCT04971187,Cisplatin,Citoplatino,6
454,3890895,NCT04971187,Cisplatin,Citosin,6
455,3890895,NCT04971187,Cisplatin,Cysplatyna,6
456,3890895,NCT04971187,Cisplatin,DDP,6
457,3890895,NCT04971187,Cisplatin,Diaminedichloro-,6
458,3890895,NCT04971187,Cisplatin,Lederplatin,6
459,3890895,NCT04971187,Cisplatin,Metaplatin,6
460,3890895,NCT04971187,Cisplatin,Neoplatin,6
461,3890895,NCT04971187,Cisplatin,Peyrone''s Chloride,6
462,3890895,NCT04971187,Cisplatin,Peyrone''s Salt,6
463,3890895,NCT04971187,Cisplatin,Placis,6
464,3890895,NCT04971187,Cisplatin,Plastistil,6
465,3890895,NCT04971187,Cisplatin,Platamine,6
466,3890895,NCT04971187,Cisplatin,Platiblastin,6
467,3890895,NCT04971187,Cisplatin,Platiblastin-S,6
468,3890895,NCT04971187,Cisplatin,Platinex,6
469,3890895,NCT04971187,Cisplatin,Platinol,6
470,3890895,NCT04971187,Cisplatin,Platinol- AQ,6
471,3890895,NCT04971187,Cisplatin,Platinol-AQ,6
472,3890895,NCT04971187,Cisplatin,Platinol-AQ VHA Plus,6
473,3890895,NCT04971187,Cisplatin,Platinoxan,6
474,3890895,NCT04971187,Cisplatin,Platinum,6
475,3890895,NCT04971187,Cisplatin,Platinum Diamminodichloride,6
476,3890895,NCT04971187,Cisplatin,Platiran,6
477,3890895,NCT04971187,Cisplatin,Platistin,6
478,3890895,NCT04971187,Cisplatin,Platosin,6
479,3890895,NCT04971187,Cisplatin,cis- (8CI),6
480,3890922,NCT02936687,NOS Inhibition,L-NMMA,6
481,3890923,NCT02936687,ET-1 Inhibition,Ambrisentan,6
482,3890924,NCT02936687,NOS Inhibition Placebo,Saline,6
483,3890928,NCT02936687,ET-1 Inhibition Placebo,Lactose Capsules,6
484,3890930,NCT00633087,2-deoxyglucose,Two-deoxyglucose,6
485,3890932,NCT03490487,conventional antiepileptic drugs,"carbamazepine, valproate, oxcarbazepine or levetiracetam",6
486,3890933,NCT03490487,oral steroid,Prednisolone,6
487,3890935,NCT02458755,High-dose statin: Atorvastatin 40mg or Rosuvastatin 20mg,Atorvastatin 40mg or Rosuvastatin 20mg,6
488,3890938,NCT03877679,Triamcinolone,Triamcenolone in orabase,6
489,3890939,NCT03877679,Turmeric paste,Curcumin,6
490,3890958,NCT00331487,Pioglitazone,AD4833,6
491,3890958,NCT00331487,Pioglitazone,Actos,6
492,3890967,NCT02004587,Gemigliptin,Zemiglo,6
493,3890968,NCT00094887,Nitric Oxide,INOmax,6
494,3890973,NCT04877587,Ascorbate,Vitamin C,6
495,3890974,NCT04877587,Gemcitabine,Gemzar®,6
496,3890977,NCT03777579,JS001，an engineered anti-PD-1 antibody,Terepril monoclonal antibody,6
497,3890978,NCT03777579,Nab-Paclitaxel,Paclitaxel For Injection（Albumin Bound）,6
498,3890982,NCT05295979,Inflammatory skin disease formula,ISDF,6
499,3890984,NCT05849779,Inhaled sedation with sevoflurane,Experimental,6
500,3890985,NCT05849779,Intravenous sedation (current practice),Control,6
501,3891006,NCT06328179,Venetoclax 100 mg d1，200 mg d2，400 mg d3-14；,Cytarabine 100 mg/m2，qd，d1-7,6
502,3891006,NCT06328179,Venetoclax 100 mg d1，200 mg d2，400 mg d3-14；,Etoposide 0.1 g，qd，d1-5,6
503,3891006,NCT06328179,Venetoclax 100 mg d1，200 mg d2，400 mg d3-14；,"Homoharringtoine, HHT 2 mg/m2，qd，d1-7",6
504,3891009,NCT01425879,Akt Inhibitor MK2206,MK2206,6
505,3891014,NCT01756079,boceprevir,SCH 503034,6
506,3891016,NCT01756079,RBV,Rebetol,6
507,3891016,NCT01756079,RBV,Ribavirin,6
508,3891018,NCT01203787,Sorafenib Standard Dosing Regimen,Nexavar(Bay43-9006),6
509,3891019,NCT01203787,Sorafenib Ramp-Up Regimen,Nexavar (Bay43-9006),6
510,3891032,NCT05329779,brexanolone,Zulresso,6
511,3891032,NCT05329779,brexanolone,allopregnanolone,6
512,3891045,NCT00890279,Cilnidipine,ATELEC,6
513,3891046,NCT00890279,Imidapril,TANATRIL,6
514,3891060,NCT05008679,Oseltamivir,Neuraminidase Inhibitor,6
515,3891065,NCT03119779,MTA-Anglus,MTA-Anglus vital pulp therapy,6
516,3891066,NCT03119779,TheraCal,TheraCal vital pulp therapy,6
517,3891067,NCT06081179,Psilocybin,magic mushrooms,6
518,3891068,NCT06081179,"3,4 Methylenedioxymethamphetamine",Ecstasy,6
519,3891068,NCT06081179,"3,4 Methylenedioxymethamphetamine",MDMA,6
520,3891069,NCT06081179,Methylphenidate,Ritalin,6
521,3891084,NCT00567879,Trastuzumab,Herceptin,6
522,3891086,NCT00133679,sildenafil,"Viagra, Revatio",6
523,3891089,NCT01993979,Chemotherapy,Carboplatin,6
524,3891089,NCT01993979,Chemotherapy,Cisplatin,6
525,3891089,NCT01993979,Chemotherapy,Gemcitabine,6
526,3891098,NCT03521479,Squaric Acid Dibutyl Ester,Repeat Dosing,6
527,3891102,NCT00803179,Nutropin AQ,Growth Hormone (GH),6
528,3891132,NCT03056079,Intravitreal aflibercept,Eylea,6
529,3891133,NCT01689779,"100,000 IU cholecalciferol",vitamin D3,6
530,3891134,NCT01689779,Placebo,sugar pill,6
531,3891147,NCT02819479,Low-dose Intra-arterial Bevacizumab,Avastin,6
532,3891161,NCT06359379,Ropidoxuridine,5-iodo-2-pyrimidinone-2'-deoxyribose,6
533,3891172,NCT03183479,Fibrinogen Concentrate Human,FIBRORAAS,6
534,3891174,NCT02238379,Oxytocin,Pitocin,6
535,3891185,NCT01459679,riboflavin ophthalmic solution,VibeX,6
536,3891186,NCT00742079,D-cycloserine,Seromycin,6
537,3891193,NCT05266079,Intervention Group,Chinese herbal medicine,6
538,3891194,NCT05266079,Control Group,Chinese herbal medicine,6
539,3891201,NCT02190279,Sodium (Na)18F positron emission tomography (PET)/computed tomography (CT),Na 18F PET/CT,6
540,3891204,NCT00679679,Metformin,D.B.I. 500 mg. 1 1/2 tables BID,6
541,3891207,NCT01785979,prednisone induction - chloroquine,"Deltasone,",6
542,3891207,NCT01785979,prednisone induction - chloroquine,"Orasone,",6
543,3891207,NCT01785979,prednisone induction - chloroquine,Prednicen-M,6
544,3891208,NCT01785979,Chloroquine,Alchroquin,6
545,3891208,NCT01785979,Chloroquine,Aralen,6
546,3891208,NCT01785979,Chloroquine,Resochin,6
547,3891217,NCT01904279,Tocilizumab,RoActemra/Actemra,6
548,3891224,NCT04795479,Relacorilant,CORT125134,6
549,3891235,NCT00401479,Solabegron (GW427353),Placebo,6
550,3891236,NCT00699179,biphasic insulin aspart 30,NovoMix® 30,6
551,3891267,NCT05583955,NOE-105,Escalating dose levels of NOE-105,6
552,3891268,NCT05583955,Placebo,Placebo to match,6
553,3891283,NCT04479579,Apixaban 2.5 milligram,medication adherence assessment,6
554,3891288,NCT02420379,eteplirsen,AVI-4658,6
555,3891288,NCT02420379,eteplirsen,EXONDYS 51®,6
556,3891295,NCT05840679,Irrigation Solution,Root Canal Disinfection,6
557,3891297,NCT00498355,Ranibizumab,Lucentis,6
558,3891313,NCT02117479,Ruxolitinib,Jakafi ®,6
559,3891313,NCT02117479,Ruxolitinib,Jakavi ®,6
560,3891316,NCT01876355,Clonidine,Catapressan,6
561,3891317,NCT01876355,SodiumChloride,Placebo,6
562,3891327,NCT00868855,Bradykinin,Bachem Distribution Services GmbH-Bradykinin,6
563,3891342,NCT01064479,Carboplatin,Blastocarb,6
564,3891342,NCT01064479,Carboplatin,CBDCA,6
565,3891342,NCT01064479,Carboplatin,Carboplat,6
566,3891342,NCT01064479,Carboplatin,Carboplatin Hexal,6
567,3891342,NCT01064479,Carboplatin,Carboplatino,6
568,3891342,NCT01064479,Carboplatin,Carbosin,6
569,3891342,NCT01064479,Carboplatin,Carbosol,6
570,3891342,NCT01064479,Carboplatin,Carbotec,6
571,3891342,NCT01064479,Carboplatin,Displata,6
572,3891342,NCT01064479,Carboplatin,Ercar,6
573,3891342,NCT01064479,Carboplatin,JM-8,6
574,3891342,NCT01064479,Carboplatin,Nealorin,6
575,3891342,NCT01064479,Carboplatin,Novoplatinum,6
576,3891342,NCT01064479,Carboplatin,Paraplatin,6
577,3891342,NCT01064479,Carboplatin,Paraplatin AQ,6
578,3891342,NCT01064479,Carboplatin,Paraplatine,6
579,3891342,NCT01064479,Carboplatin,Platinwas,6
580,3891342,NCT01064479,Carboplatin,Ribocarbo,6
581,3891343,NCT01064479,Cisplatin,Abiplatin,6
582,3891343,NCT01064479,Cisplatin,Blastolem,6
583,3891343,NCT01064479,Cisplatin,Briplatin,6
584,3891343,NCT01064479,Cisplatin,CDDP,6
585,3891343,NCT01064479,Cisplatin,Cis-diammine-dichloroplatinum,6
586,3891343,NCT01064479,Cisplatin,Cis-diamminedichloridoplatinum,6
587,3891343,NCT01064479,Cisplatin,Cis-diamminedichloro Platinum (II),6
588,3891343,NCT01064479,Cisplatin,Cis-diamminedichloroplatinum,6
589,3891343,NCT01064479,Cisplatin,Cis-dichloroammine Platinum (II),6
590,3891343,NCT01064479,Cisplatin,Cis-platinous Diamine Dichloride,6
591,3891343,NCT01064479,Cisplatin,Cis-platinum,6
592,3891343,NCT01064479,Cisplatin,Cis-platinum II,6
593,3891343,NCT01064479,Cisplatin,Cis-platinum II Diamine Dichloride,6
594,3891343,NCT01064479,Cisplatin,Cismaplat,6
595,3891343,NCT01064479,Cisplatin,Cisplatina,6
596,3891343,NCT01064479,Cisplatin,Cisplatinum,6
597,3891343,NCT01064479,Cisplatin,Cisplatyl,6
598,3891343,NCT01064479,Cisplatin,Citoplatino,6
599,3891343,NCT01064479,Cisplatin,Citosin,6
600,3891343,NCT01064479,Cisplatin,Cysplatyna,6
601,3891343,NCT01064479,Cisplatin,DDP,6
602,3891343,NCT01064479,Cisplatin,Lederplatin,6
603,3891343,NCT01064479,Cisplatin,Metaplatin,6
604,3891343,NCT01064479,Cisplatin,Neoplatin,6
605,3891343,NCT01064479,Cisplatin,Peyrone's Chloride,6
606,3891343,NCT01064479,Cisplatin,Peyrone's Salt,6
607,3891343,NCT01064479,Cisplatin,Placis,6
608,3891343,NCT01064479,Cisplatin,Plastistil,6
609,3891343,NCT01064479,Cisplatin,Platamine,6
610,3891343,NCT01064479,Cisplatin,Platiblastin,6
611,3891343,NCT01064479,Cisplatin,Platiblastin-S,6
612,3891343,NCT01064479,Cisplatin,Platinex,6
613,3891343,NCT01064479,Cisplatin,Platinol,6
614,3891343,NCT01064479,Cisplatin,Platinol- AQ,6
615,3891343,NCT01064479,Cisplatin,Platinol-AQ,6
616,3891343,NCT01064479,Cisplatin,Platinol-AQ VHA Plus,6
617,3891343,NCT01064479,Cisplatin,Platinoxan,6
618,3891343,NCT01064479,Cisplatin,Platinum,6
619,3891343,NCT01064479,Cisplatin,Platinum Diamminodichloride,6
620,3891343,NCT01064479,Cisplatin,Platiran,6
621,3891343,NCT01064479,Cisplatin,Platistin,6
622,3891343,NCT01064479,Cisplatin,Platosin,6
623,3891344,NCT01064479,Docetaxel,Docecad,6
624,3891344,NCT01064479,Docetaxel,RP56976,6
625,3891344,NCT01064479,Docetaxel,Taxotere,6
626,3891344,NCT01064479,Docetaxel,Taxotere Injection Concentrate,6
627,3891345,NCT01064479,Erlotinib Hydrochloride,"Cp-358,774",6
628,3891345,NCT01064479,Erlotinib Hydrochloride,OSI-774,6
629,3891345,NCT01064479,Erlotinib Hydrochloride,Tarceva,6
630,3891352,NCT04974879,Osimertinib Oral Tablet,bevacizumab,6
631,3891362,NCT03371355,Placebo,Sterile Normal Saline (0.9% NaCl),6
632,3891363,NCT03371355,ISIS 703802 40 mg,AKCEA-ANGPTL3-LRx,6
633,3891363,NCT03371355,ISIS 703802 40 mg,IONIS-ANGPTL3-LRx,6
634,3891363,NCT03371355,ISIS 703802 40 mg,Vupanorsen,6
635,3891364,NCT03371355,ISIS 703802 80 mg,AKCEA-ANGPTL3-LRx,6
636,3891364,NCT03371355,ISIS 703802 80 mg,IONIS-ANGPTL3-LRx,6
637,3891364,NCT03371355,ISIS 703802 80 mg,Vupanorsen,6
638,3891365,NCT03371355,ISIS 703802 20 mg,AKCEA-ANGPTL3-LRx,6
639,3891365,NCT03371355,ISIS 703802 20 mg,IONIS-ANGPTL3-LRx,6
640,3891365,NCT03371355,ISIS 703802 20 mg,Vupanorsen,6
641,3891376,NCT01738555,amdoxovir 300 mg bid,AMDX,6
642,3891376,NCT01738555,amdoxovir 300 mg bid,DAPD,6
643,3891377,NCT01738555,amdoxovir 500 mg bid,AMDX,6
644,3891377,NCT01738555,amdoxovir 500 mg bid,DAPD,6
645,3891382,NCT01142479,Chinese herbal medicine decoction,TPE-1,6
646,3891397,NCT05592379,Psilocybin,Psilocibin,6
647,3891397,NCT05592379,Psilocybin,Psilocybine,6
648,3891409,NCT00808379,Chemoradiation,Capebine,6
649,3891416,NCT04102579,Valbenazine,NBI-98854,6
650,3891418,NCT02817555,Epoetin Alfa,Eprex,6
651,3891419,NCT02817555,Darbepoetin alfa,Aranesp,6
652,3891426,NCT04625855,TBPM-PI-HBr,TBPM-PI-HBr oral capsule,6
653,3891429,NCT00948155,Varenicline,Chantix,6
654,3891431,NCT01806779,Chantix,Varenicline,6
655,3891432,NCT01806779,Zyban,Bupropion,6
656,3891433,NCT01806779,Nicotine patches,NRT,6
657,3891434,NCT00358579,Adrenaline,Epinephrine,6
658,3891435,NCT00358579,Vasopressin,Arginine vasopressin,6
659,3891435,NCT00358579,Vasopressin,antidiuretic hormone,6
660,3891435,NCT00358579,Vasopressin,argipressin,6
661,3891449,NCT06249555,Vedolizumab (VDZ),Entyvio,6
662,3891450,NCT06249555,Ustekinumab (UST),Stelara,6
663,3891453,NCT04824079,Keynatinib,TL007,6
664,3891456,NCT03132779,Intralipid,Intralipid 18 mg,6
665,3891461,NCT05698979,BOTOX INJECTION,botulinum toxin,6
666,3891466,NCT01561755,Intravenous Immunoglobulin,IVIG,6
667,3891466,NCT01561755,Intravenous Immunoglobulin,Privigen®,6
668,3891467,NCT01561755,Placebo,Saline,6
669,3891477,NCT04943679,PEG-Interferon Alfa,Pegasys,6
670,3891478,NCT01819779,Exforge tab. 10/160mg,- amlodipine besylate,6
671,3891478,NCT01819779,Exforge tab. 10/160mg,- valsartan,6
672,3891479,NCT01819779,Lodivixx tab. 5/160mg,- S-amlodipine,6
673,3891479,NCT01819779,Lodivixx tab. 5/160mg,- valsartan,6
674,3891486,NCT03843879,Intravenous Lidocaine,Continuous intravenous lidocaine,6
675,3891501,NCT02526979,mirabegron,Betanis,6
676,3891501,NCT02526979,mirabegron,Betmiga,6
677,3891501,NCT02526979,mirabegron,Myrbetric,6
678,3891501,NCT02526979,mirabegron,Myrbetriq,6
679,3891501,NCT02526979,mirabegron,YM178,6
680,3891520,NCT03458455,"Ipilimumab, nivolumab or pembrolizumab",Immunotherapy,6
681,3891521,NCT00323479,Anastrozole,ARIMIDEX,6
682,3891521,NCT00323479,Anastrozole,ZD1033,6
683,3891542,NCT01748279,Atorvastatin,"Freiburg, Germany",6
684,3891542,NCT01748279,Atorvastatin,"Sortis 40, manufactured by Godecke GmBH Mooswaldallee 1 790900",6
685,3891543,NCT01748279,Formoterol,"Foradil, Novartis,",6
686,3891549,NCT00825955,Brivanib,BMS-582664,6
687,3891566,NCT05251779,Volatile Oil of Cang-Ai,CAVO,6
688,3891567,NCT05251779,Bergamot essential oils,Citrus bergamia,6
689,3891589,NCT05288179,Pirfenidone Capsules,F647,6
690,3891590,NCT05288179,placebo capsules,N,6
691,3891597,NCT01305655,Glucarpidase,VORAXAZE®,6
692,3891598,NCT02326779,Acetylsalicylic acid,Aspirin,6
693,3891603,NCT05788328,Dabigatran etexilate (DE),Pradaxa,6
694,3891604,NCT05788328,Rosuvastatin,Crestor,6
695,3891605,NCT05788328,PF-07081532,Lotiglipron,6
696,3891623,NCT01836679,Chidamide,CS055,6
697,3891624,NCT01836679,Paclitaxel,TAX,6
698,3891624,NCT01836679,Paclitaxel,Taxol,6
699,3891625,NCT01836679,Carboplatin,CBDCA,6
700,3891625,NCT01836679,Carboplatin,Paraplatin,6
701,3891626,NCT01836679,Placebo,PLB,6
702,3891652,NCT01223079,r-hFSH,Gonal F,6
703,3891653,NCT01223079,r-hFSH and r-hLH,Gonal F,6
704,3891653,NCT01223079,r-hFSH and r-hLH,Luveris,6
705,3891653,NCT01223079,r-hFSH and r-hLH,r-hFSH,6
706,3891653,NCT01223079,r-hFSH and r-hLH,r-hLH,6
707,3891658,NCT05197179,FB2001,DC402234,6
708,3891676,NCT02751255,all-trans retinoic acid (ATRA),ATRA,6
709,3891690,NCT04731779,cannabidiol,CBD,6
710,3891692,NCT04472728,BIO101,Sarconeos (BIO101),6
711,3891693,NCT04472728,Placebo,Sarconeos (placebo),6
712,3891742,NCT00920855,bendamustine,Bendamustine hydrochloride,6
713,3891742,NCT00920855,bendamustine,CEP-18083,6
714,3891742,NCT00920855,bendamustine,TREANDA,6
715,3891743,NCT00920855,bortezomib,VELCADE®,6
716,3891769,NCT03271255,Apatinib Mesylate Tablets,YN968D1,6
717,3891770,NCT03271255,Bevacizumab Injection,Avastin,6
718,3891781,NCT01696279,Lanthanum Carbonate,SPD405,6
719,3891785,NCT05357755,JNJ-77242113,"PN-21235,",6
720,3891785,NCT05357755,JNJ-77242113,PN-235,6
721,3891789,NCT00859079,GLP-1,"GLP-1 infusion (CLINALFA, Laeufelingen, Switzerland)",6
722,3891790,NCT00859079,Human regular insulin intravenously,"Insulin Actrapid, NovoNordisk, Denmark",6
723,3891791,NCT01270555,Bupropion SR,Wellbutrin,6
724,3891801,NCT02348255,Carmustine,FDA 0345,6
725,3891804,NCT00820755,Cetuximab 500 mg/m^2,Erbitux,6
726,3891805,NCT00820755,Cetuximab 250 mg/m^2,Erbitux,6
727,3891854,NCT03953079,Drug: GB-102,Sunitinib malate,6
728,3891855,NCT03953079,Aflibercept,Eylea,6
729,3891864,NCT05863455,mild sedation and analgesia,sufentanil and midazolam,6
730,3891865,NCT05863455,control,saline,6
731,3891891,NCT02541955,Acthar,Repository corticotropin injection,6
732,3891915,NCT02381379,Peginterferon-α-2a,Pegasys®,6
733,3891940,NCT00367055,metformin+ gliclazide,Metformin,6
734,3891940,NCT00367055,metformin+ gliclazide,rosiglitazone-metformin,6
735,3891951,NCT02933255,Nivolumab,Opdivo,6
736,3891954,NCT02933255,Tylenol,Acetaminophen,6
737,3891961,NCT01912755,"4% articaine with 1:100,000 epinephrine",articaine,6
738,3891962,NCT01912755,"2% lidocaine with 1:100,000 epinephrine",Lidocaine,6
739,3891969,NCT03423979,Paclitaxel,drug coated balloon,6
740,3891975,NCT01480479,Rindopepimut (CDX-110) with GM-CSF,CDX-110 with sargramostim (GM-CSF) (Leukine®),6
741,3891976,NCT01480479,Temozolomide,Temodal,6
742,3891976,NCT01480479,Temozolomide,Temodar,6
743,3891995,NCT05300555,Rivaroxaban 20 MG Oral Tablet,Rivaroxaban,6
744,3891998,NCT03398655,VB-111 + Paclitaxel,Ofranergene Obadenovec,6
745,3892003,NCT02976779,OWC MGC cream,OWC psoriasis cream,6
746,3892005,NCT02721979,Apalutamide,ARN 509,6
747,3892005,NCT02721979,Apalutamide,ARN-509,6
748,3892005,NCT02721979,Apalutamide,ARN509,6
749,3892005,NCT02721979,Apalutamide,JNJ 56021927,6
750,3892005,NCT02721979,Apalutamide,JNJ-56021927,6
751,3892011,NCT03175679,IL-2,Human recombinated Interleukin-2,6
752,3892012,NCT03175679,Tegafur,Gimeracil and Oteracil Potassium Capsules,6
753,3892016,NCT06112379,Dato-DXd,"Datopotamab deruxtecan (Dato-DXd, DS-1062a)",6
754,3892017,NCT06112379,Durvalumab,MEDI4736,6
755,3892018,NCT06112379,Pembrolizumab,KEYTRUDA®,6
756,3892024,NCT06112379,Capecitabine,"XELODA®, Capecitabine Cell Pharm, Capecitabine EG, Capecitabine Accord",6
757,3892025,NCT06112379,Olaparib,LYNPARZA®,6
758,3892033,NCT02594579,Vitamin D3,Cholecalciferol (D3-50),6
759,3892034,NCT02594579,Placebo,Cholecalciferol (D3-50) placebo,6
760,3892037,NCT00153179,acipimox,Olbetam,6
761,3892045,NCT03711279,SHR-1210 plus Apatinib,PD-1 antibody + Anti-angiogenesis,6
762,3892046,NCT03711279,ADM plus IFO or IFO alone,chemotherapy,6
763,3892048,NCT04609579,pembrolizumab,KEYTRUDA®,6
764,3892055,NCT01531179,Lactobacillus reuteri,BioGaia,6
765,3892091,NCT02268487,Sertraline,Early Improvement,6
766,3892095,NCT03147287,Palbociclib,Ibrance,6
767,3892096,NCT03147287,Fulvestrant,Faslodex,6
768,3892097,NCT03147287,Avelumab,Bavencio,6
769,3892105,NCT04915287,Avatrombopag maleate,Doptelet,6
770,3892107,NCT04915287,Medicine,Other drugs,6
771,3892115,NCT01334879,ranibizumab 2.0 mg,Lucentis,6
772,3892118,NCT04092179,Enasidenib,IDHIFA,6
773,3892119,NCT04092179,Venetoclax,VENCLEXTA,6
774,3892125,NCT00717379,Tacrolimus,FK506,6
775,3892125,NCT00717379,Tacrolimus,Prograf,6
776,3892126,NCT00717379,Mycophenolate Mofetil,MMF,6
777,3892165,NCT03516955,Rosuvastatin,Superstat ®,6
778,3892180,NCT01850979,Tacrolimus,FK 506,6
779,3892181,NCT01850979,Olive Oil,placebo,6
780,3892215,NCT04981379,Hydroxychloroquine,Hydroxychloroquine sulfate,6
781,3892216,NCT04981379,Favipiravir,Favicovir Film Tablet,6
782,3892217,NCT04981379,Favipiravir + Hydroxychloroquine,Favicovir Film Tablet + Hydroxychloroquine sulfate,6
783,3892227,NCT04392479,Aflibercept-FOLFIRI,ZALTRAP-FOLFIRI,6
784,3892228,NCT04392479,Aflibercept-mFOLFIRI3,ZALTRAP- mFOLFIRI3,6
785,3892233,NCT04830579,Etoricoxib film-coated tablet 120 mg,The test product,6
786,3892234,NCT04830579,Arcoxia® film-coated tablet 120 mg,The reference product,6
787,3892240,NCT00194779,doxorubicin hydrochloride,ADM,6
788,3892240,NCT00194779,doxorubicin hydrochloride,ADR,6
789,3892240,NCT00194779,doxorubicin hydrochloride,Adria,6
790,3892240,NCT00194779,doxorubicin hydrochloride,Adriamycin PFS,6
791,3892240,NCT00194779,doxorubicin hydrochloride,Adriamycin RDF,6
792,3892241,NCT00194779,cyclophosphamide,CPM,6
793,3892241,NCT00194779,cyclophosphamide,CTX,6
794,3892241,NCT00194779,cyclophosphamide,Cytoxan,6
795,3892241,NCT00194779,cyclophosphamide,Endoxan,6
796,3892241,NCT00194779,cyclophosphamide,Endoxana,6
797,3892242,NCT00194779,paclitaxel,Anzatax,6
798,3892242,NCT00194779,paclitaxel,Asotax,6
799,3892242,NCT00194779,paclitaxel,TAX,6
800,3892242,NCT00194779,paclitaxel,Taxol,6
801,3892244,NCT00194779,capecitabine,CAPE,6
802,3892244,NCT00194779,capecitabine,Ro 09-1978/000,6
803,3892244,NCT00194779,capecitabine,Xeloda,6
804,3892245,NCT00194779,methotrexate,Folex,6
