anchor_drug_id,canonical_rxcui,canonical_drug_name,canonical_tty
3041,898324,lodgepole pine pollen extract,IN
3042,52151,lodoxamide,IN
3043,6465,lofepramine,IN
3044,28863,lofexidine,IN
3045,1427059,lolium perenne allergenic extract,IN
3046,28872,lomefloxacin,IN
3047,164423,lomifylline,IN
3048,1364479,lomitapide,IN
3049,6466,lomustine,IN
3050,2467553,lonafarnib,IN
3051,2569562,lonapegsomatropin,IN
3052,28876,lonazolac,IN
3053,2540964,loncastuximab tesirine,IN
3054,1014360,longleaf pine pollen extract,IN
3055,6468,loperamide,IN
3056,195088,lopinavir,IN
3057,284640,lopinavir / ritonavir,MIN
3058,28981,loracarbef,IN
3059,28889,loratadine,IN
3060,6470,lorazepam,IN
3061,1300701,lorcaserin,IN
3062,2103164,lorlatinib,IN
3063,28894,lormetazepam,IN
3064,20890,lornoxicam,IN
3065,52175,losartan,IN
3066,237027,loteprednol,IN
3067,52177,loteprednol etabonate,IN
3068,1998841,lotilaner,IN
3069,6472,lovastatin,IN
3070,2671958,lovotibeglogene autotemcel,IN
3071,6475,loxapine,IN
3072,28908,loxoprofen,IN
3073,2360331,lubabegron,IN
3074,623033,lubiprostone,IN
3075,1293254,lucinactant,IN
3076,83586,lufenuron,IN
3077,1482680,luliconazole,IN
3078,1655922,lumacaftor,IN
3079,2467140,lumasiran,IN
3080,2275602,lumateperone,IN
3081,847728,lumefantrine,IN
3082,2583725,luprostiol,IN
3083,1040028,lurasidone,IN
3084,2374729,lurbinectedin,IN
3085,2262544,luspatercept,IN
3086,2054984,lusutrombopag,IN
3087,11359,lutein,IN
3088,6383,luteinizing hormone,IN
3089,1426636,lutrelin,IN
3090,388084,lutropin alfa,IN
3091,29008,lycopene,IN
3092,6513,lymecycline,IN
3093,1011,"lymphocyte immune globulin, anti-thymocyte globulin",IN
3094,6529,lynestrenol,IN
3095,6531,lypressin,IN
3096,6536,lysine,IN
3097,1426865,lysozyme,IN
3098,1307956,macadamia oil,IN
3099,1429937,macadamia seed oil glycereth-8 esters,IN
3100,1872381,macelignan,IN
3101,1999420,macimorelin,IN
3102,1442132,macitentan,IN
3103,889591,mackerel allergenic extract,IN
3104,1551573,madecassic acid,IN
3105,6572,mafenide,IN
3106,2461339,maftivimab,IN
3107,29151,magaldrate,IN
3108,6574,magnesium,IN
3109,314718,magnesium acetate,IN
3110,1311396,magnesium ascorbate,IN
3111,142131,magnesium aspartate,IN
3112,29155,magnesium carbonate,IN
3113,1426853,magnesium cation,IN
3114,6579,magnesium chloride,IN
3115,52356,magnesium citrate,IN
3116,52358,magnesium gluconate,IN
3117,476818,magnesium glycinate,IN
3118,6581,magnesium hydroxide,IN
3119,214688,magnesium lactate,IN
3120,283578,magnesium malate,IN
3121,139233,magnesium orotate,IN
3122,6582,magnesium oxide,IN
3123,1666106,magnesium peroxide,IN
3124,29164,magnesium phosphate,IN
3125,52364,magnesium salicylate,IN
3126,1310566,magnesium silicate,IN
3127,6585,magnesium sulfate,IN
3128,29170,magnesium trisilicate,IN
3129,896038,malachite green,IN
3130,6606,malathion,IN
3131,1426331,maleate,IN
3132,29209,malic acid,IN
3133,1657018,malondialdehyde,IN
3134,235375,malt extract,IN
3135,1363049,maltitol,IN
3136,1363050,maltodextrin,IN
3137,1362894,maltol,IN
3138,1311261,maltose,IN
3139,2641823,maltotetraose,IN
3140,29256,mandelic acid,IN
3141,236987,mangafodipir,IN
3142,6623,manganese,IN
3143,1370629,manganese acetate,IN
3144,29261,manganese chloride,IN
3145,283767,manganese citrate,IN
3146,52403,manganese gluconate,IN
3147,29268,manganese sulfate,IN
3148,1006371,mango blossom pollen extract,IN
3149,2619910,mangostin,IN
3150,29275,manidipine,IN
3151,6628,mannitol,IN
3152,6633,mannose,IN
3153,900788,maple leaf sycamore pollen extract,IN
3154,6646,maprotiline,IN
3155,2571074,maralixibat,IN
3156,620216,maraviroc,IN
3157,69256,marbofloxacin,IN
3158,1987137,margaric acid,IN
3159,2473851,margetuximab,IN
3160,2586068,maribavir,IN
3161,1368708,maritime pine extract,IN
3162,2740382,marnetegragene autotemcel,IN
3163,715869,maropitant,IN
3164,2697133,marstacimab,IN
3165,227239,masoprocol,IN
3166,2600867,mavacamten,IN
3167,2684021,mavorixafor,IN
3168,6664,mazindol,IN
3169,851918,meadow fescue grass pollen extract,IN
3170,1309256,meadowfoam oil,IN
3171,804179,"measles virus vaccine live, enders' attenuated edmonston strain",IN
3172,6672,mebendazole,IN
3173,29410,mebeverine,IN
3174,1311500,mebrofenin,IN
3175,6673,mecamylamine,IN
3176,274403,mecasermin,IN
3177,616877,mecasermin rinfabate,IN
3178,6674,mechlorethamine,IN
3179,6676,meclizine,IN
3180,29418,meclocycline,IN
3181,588003,meclofenamate,IN
3182,6678,meclofenamic acid,IN
3183,2228,meclofenoxate,IN
3184,29421,mecobalamin,IN
3185,29426,mecysteine,IN
3186,6680,medazepam,IN
3187,52016,medetomidine,IN
3188,2601586,medetomidine / vatinoxan,MIN
3189,29434,medifoxamine,IN
3190,6690,medrogestone,IN
3191,1358207,medronate,IN
3192,6691,medroxyprogesterone,IN
3193,29439,medrysone,IN
3194,257844,mefenamate,IN
3195,236421,mefenidramium,IN
3196,29444,mefenorex,IN
3197,6694,mefloquine,IN
3198,6696,mefruside,IN
3199,6703,megestrol,IN
3200,6704,meglumine,IN
3201,319866,meglumine antimoniate,IN
3202,1603851,melamine,IN
3203,1012534,melarsomine,IN
3204,6711,melatonin,IN
3205,1537799,melengestrol,IN
3206,446248,melitracen,IN
3207,41493,meloxicam,IN
3208,6718,melphalan,IN
3209,2531369,melphalan flufenamide,IN
3210,6719,memantine,IN
3211,29491,menadiol,IN
3212,29495,menatetrenone,IN
3213,31575,menfegol,IN
3214,29501,meningococcal group a polysaccharide,IN
3215,2705455,meningococcal group b vaccine / neisseria meningitidis serogroup a oligosaccharide diphtheria crm197 protein conjugate vaccine / neisseria meningitidis serogroup c oligosaccharide diphtheria crm197 protein conjugate vaccine / neisseria meningitidis serogroup w-135 oligosaccharide diphtheria crm197 protein conjugate vaccine / neisseria meningitidis serogroup y oligosaccharide diphtheria crm197 protein conjugate vaccine,MIN
3216,29503,meningococcal group c polysaccharide,IN
3217,314724,meningococcal polysaccharide vaccine group w-135,IN
3218,314725,meningococcal polysaccharide vaccine group y,IN
3219,1307691,mentha arvensis leaf oil,IN
3220,6750,menthol,IN
3221,1368207,menthyl salicylate,IN
3222,107770,mepenzolate,IN
3223,6754,meperidine,IN
3224,214699,meperidine / promethazine,MIN
3225,6755,mephenesin,IN
3226,6756,mephentermine,IN
3227,6757,mephenytoin,IN
3228,6758,mephobarbital,IN
3229,29518,mepindolol,IN
3230,39879,mepirodipine,IN
3231,6759,mepivacaine,IN
3232,1720597,mepolizumab,IN
3233,29523,meprednisone,IN
3234,6760,meprobamate,IN
3235,6761,meptazinol,IN
3236,15080,mequinol,IN
3237,29528,mequitazine,IN
3238,91324,meradimate,IN
3239,6762,merbromin,IN
3240,103,mercaptopurine,IN
3241,1311634,mercuric chloride,IN
3242,1426941,mercuric iodide,IN
3243,1311278,mercuric sulfide,IN
3244,29561,meropenem,IN
3245,1945217,meropenem / vaborbactam,MIN
3246,6774,mersalyl,IN
3247,52582,mesalamine,IN
3248,44,mesna,IN
3249,6779,mesoridazine,IN
3250,852320,mesquite pollen extract,IN
3251,6781,mesterolone,IN
3252,6782,mestranol,IN
3253,29584,mesulfen,IN
3254,1426388,mesylate,IN
3255,614654,metaclazepam,IN
3256,1367170,metacresol,IN
3257,7688,metaproterenol,IN
3258,6805,metaraminol,IN
3259,59078,metaxalone,IN
3260,1349278,metenkefalin,IN
3261,6834,metergoline,IN
3262,6809,metformin,IN
3263,729717,metformin / sitagliptin,MIN
3264,155080,methacholine,IN
3265,1424906,methacrylate,IN
3266,1309718,methacrylic acid - ethyl acrylate copolymer (1:1) type a,IN
3267,1309724,methacrylic acid - methyl methacrylate copolymer (1:2),IN
3268,6812,methacycline,IN
3269,6813,methadone,IN
3270,6814,methadyl acetate,IN
3271,6816,methamphetamine,IN
3272,6817,methandriol,IN
3273,6818,methandrostenolone,IN
3274,2598120,methane,IN
3275,1310568,methanol,IN
3276,6821,methantheline,IN
3277,6822,methapyrilene,IN
3278,6823,methaqualone,IN
3279,6825,metharbital,IN
3280,6826,methazolamide,IN
3281,29648,methdilazine,IN
3282,6832,methenamine,IN
3283,1007892,"methenamine / sodium phosphate, monobasic",MIN
3284,6833,methenolone,IN
3285,2181306,methicillin,IN
3286,1313720,methicone (20 cst),IN
3287,6835,methimazole,IN
3288,6837,methionine,IN
3289,29682,methixene,IN
3290,6845,methocarbamol,IN
3291,6847,methohexital,IN
3292,235829,methoserpidine,IN
3293,6851,methotrexate,IN
3294,6852,methotrimeprazine,IN
3295,6853,methoxamine,IN
3296,6854,methoxsalen,IN
3297,729596,methoxy polyethylene glycol-epoetin beta,IN
3298,6857,methoxyflurane,IN
3299,29704,methoxyphenamine,IN
3300,89785,methscopolamine,IN
3301,47858,methsuximide,IN
3302,6860,methyclothiazide,IN
3303,337068,methyl 5-aminolevulinate,IN
3304,29746,methyl bromide,IN
3305,1305751,methyl chloride,IN
3306,29787,methyl salicylate,IN
3307,1921110,methyl salicylate 2-ethylbutyrate,IN
3308,1363574,methyl stearate,IN
3309,1427065,methyl undecenoyl leucinate,IN
3310,29829,methylbenzethonium,IN
3311,6873,methylcellulose,IN
3312,1307044,methyldibromo glutaronitrile,IN
3313,6876,methyldopa,IN
3314,6877,methyldopate,IN
3315,6878,methylene blue,IN
3316,1311537,methylene chloride,IN
3317,29844,methylene diphosphonate,IN
3318,6883,methylergonovine,IN
3319,1368373,methyleugenol,IN
3320,1546413,methylhomatropine,IN
3321,1435864,methylinositol,IN
3322,29899,methylnaltrexone,IN
3323,29900,methylnicotinate,IN
3324,29903,methylparaben,IN
3325,6901,methylphenidate,IN
3326,6902,methylprednisolone,IN
3327,23247,methylsulfonylmethane,IN
3328,6904,methyltestosterone,IN
3329,6910,methyprylon,IN
3330,6911,methysergide,IN
3331,10824,metipranolol,IN
3332,6915,metoclopramide,IN
3333,29950,metocurine,IN
3334,6916,metolazone,IN
3335,29954,metopimazine,IN
3336,6918,metoprolol,IN
3337,1491625,metreleptin,IN
3338,1294630,metricus paper wasp venom protein,IN
3339,6920,metrizamide,IN
3340,6922,metronidazole,IN
3341,6923,metyrapone,IN
3342,1313245,metyrapone tartrate,IN
3343,266604,metyrosine,IN
3344,897391,mexican tea pollen extract,IN
3345,6926,mexiletine,IN
3346,6927,mezlocillin,IN
3347,6929,mianserin,IN
3348,83213,mibefradil,IN
3349,325887,micafungin,IN
3350,6932,miconazole,IN
3351,1000577,microcrystalline cellulose,IN
3352,29996,micronomicin,IN
3353,2369640,midamaline,IN
3354,6960,midazolam,IN
3355,30005,midecamycin,IN
3356,6963,midodrine,IN
3357,1919083,midostaurin,IN
3358,6964,mifepristone,IN
3359,2054252,migalastat,IN
3360,30009,miglitol,IN
3361,402316,miglustat,IN
3362,68730,milbemycin oxime,IN
3363,283579,milk thistle extract,IN
3364,259274,milk thistle seed extract,IN
3365,1310040,millet extract,IN
3366,588250,milnacipran,IN
3367,52769,milrinone,IN
3368,1494066,miltefosine,IN
3369,30031,minaprine,IN
3370,1495077,minaxolone,IN
3371,6972,mineral oil,IN
3372,577312,"mineral oil, light",IN
3373,6980,minocycline,IN
3374,6984,minoxidil,IN
3375,6985,miocamycin,IN
3376,1367839,mipomersen,IN
3377,1300786,mirabegron,IN
3378,2705551,mirdametinib,IN
3379,2668384,mirikizumab,IN
3380,236393,miristalkonium,IN
3381,15996,mirtazapine,IN
3382,2621548,mirvetuximab soravtansine,IN
3383,42331,misoprostol,IN
3384,2594468,mitapivat,IN
3385,6996,mitobronitol,IN
3386,632,mitomycin,IN
3387,7004,mitotane,IN
3388,7005,mitoxantrone,IN
3389,30077,mivacurium,IN
3390,61455,mizolastine,IN
3391,2570736,mobocertinib,IN
3392,30121,moclobemide,IN
3393,30125,modafinil,IN
3394,30131,moexipril,IN
3395,1546358,moexiprilat,IN
3396,30202,mofebutazone,IN
3397,11469,mofezolac,IN
3398,2054068,mogamulizumab,IN
3399,70161,molgramostim,IN
3400,2637535,molidustat,IN
3401,7019,molindone,IN
3402,2587901,molnupiravir,IN
3403,7023,molsidomine,IN
3404,1546395,molybdate ion,IN
3405,7024,molybdenum,IN
3406,2665204,momelotinib,IN
3407,108118,mometasone,IN
3408,2591802,mometasone / olopatadine,MIN
3409,1306885,momordica charantia fruit extract,IN
3410,1368208,monensin,IN
3411,895070,mongolian gerbil skin allergenic extract,IN
3412,17145,monobenzone,IN
3413,52885,monofluorophosphate,IN
3414,1546433,monomethyl fumarate,IN
3415,30198,monooctanoin,IN
3416,1311678,monoolein,IN
3417,88249,montelukast,IN
3418,1425919,montmorrillonite,IN
3419,1368900,morantel,IN
3420,30218,morazone,IN
3421,40169,moricizine,IN
3422,1307834,moringa oleifera leaf extract,IN
3423,30225,morniflumate,IN
3424,30227,moroxydine,IN
3425,7052,morphine,IN
3426,866331,morphine / naltrexone,MIN
3427,1368870,morpholine,IN
3428,1547610,morrhuate,IN
3429,135091,mosapride,IN
3430,1494846,moschus berezovskii musk sac resin,IN
3431,974741,mosquito allergenic extract,IN
3432,2625122,mosunetuzumab,IN
3433,2664896,motixafortide,IN
3434,7069,moxalactam,IN
3435,52918,moxaverine,IN
3436,2099295,moxetumomab pasudotox,IN
3437,1047072,moxidectin,IN
3438,139462,moxifloxacin,IN
3439,10561,moxisylyte,IN
3440,30257,moxonidine,IN
3441,30320,mucopolysaccharide polysulfate,IN
3442,1485786,mucuna pruriens seed extract,IN
3443,852029,mugwort sage pollen extract,IN
3444,899593,mulberry pollen extract,IN
3445,798372,"mumps virus vaccine live, jeryl lynn strain",IN
3446,42372,mupirocin,IN
3447,42405,muromonab-cd3,IN
3448,1992540,muscadine grape extract,IN
3449,1363443,muskmelon extract,IN
3450,852205,mustard pollen extract,IN
3451,265323,mycophenolate,IN
3452,68149,mycophenolate mofetil,IN
3453,7145,mycophenolic acid,IN
3454,1368374,myricetin,IN
3455,1313976,myristate,IN
3456,1362897,myristyl alcohol,IN
3457,1425406,myristyl nicotinate,IN
3458,1309206,myrrh oil,IN
3459,59082,myrtecaine,IN
3460,1313173,"n,n-dimethylglycine",IN
3461,1990423,"n-(1,3-bis(hydroxymethyl)-2,5-dioxo-4-imidazolidinyl)-n,n'-bis(hydroxymethyl)urea",IN
3462,1364376,n-(3-(dimethylamino)propyl)octadecanamide,IN
3463,1364568,n-(hydroxyethyl)ethylenediaminetriacetic acid,IN
3464,2280292,n-acetyl-.alpha.-d-glucosamine,IN
3465,2597521,n-acetyl-glucosamine thiazoline,IN
3466,1426463,n-acetylmethionine,IN
3467,31005,n-acetyltyrosine,IN
3468,1539817,n-alkyl dimethyl benzyl ammonium (c12-c18),IN
3469,1422066,n-alkyl ethylbenzyl dimethyl ammonium (c12-c14),IN
3470,1306886,n-cyclohexyl-2-benzothiazosulfenamide,IN
3471,1427136,"n-cyclohexyl-n'-phenyl-1,4-phenylenediamine",IN
3472,2178066,n-dodecyl .beta.-d-maltoside,IN
3473,1311545,n-methylephedrine,IN
3474,1363711,n-oxydiethylene-2-benzothiazole sulfenamide,IN
3475,31447,nabilone,IN
3476,31448,nabumetone,IN
3477,7222,nadh,IN
3478,2644436,nadofaragene firadenovec,IN
3479,7226,nadolol,IN
3480,67031,nadroparin,IN
3481,28656,nafarelin,IN
3482,7233,nafcillin,IN
3483,7236,nafronyl,IN
3484,31475,naftazone,IN
3485,31476,naftifine,IN
3486,7238,nalbuphine,IN
3487,1876597,naldemedine,IN
3488,618425,nalidixate,IN
3489,31479,nalmefene,IN
3490,1551777,naloxegol,IN
3491,7242,naloxone,IN
3492,7243,naltrexone,IN
3493,7244,nandrolone,IN
3494,7247,naphazoline,IN
3495,1311149,naphthalene,IN
3496,1721293,naphthoquine,IN
3497,7258,naproxen,IN
3498,1314370,narasin,IN
3499,141366,naratriptan,IN
3500,1368173,naringenin,IN
3501,31538,naringin,IN
3502,1098130,narrowleaf marshelder pollen extract,IN
3503,2732291,narsoplimab,IN
3504,354770,natalizumab,IN
3505,7268,natamycin,IN
3506,274332,nateglinide,IN
3507,53553,nattokinase,IN
3508,2739518,navepegritide,IN
3509,2474039,naxitamab,IN
3510,31555,nebivolol,IN
3511,1723738,necitumumab,IN
3512,31563,nedocromil,IN
3513,2675287,nedosiran,IN
3514,31565,nefazodone,IN
3515,7285,nefopam,IN
3516,797629,neisseria meningitidis serogroup a capsular polysaccharide diphtheria toxoid protein conjugate vaccine,IN
3517,797631,neisseria meningitidis serogroup c capsular polysaccharide diphtheria toxoid protein conjugate vaccine,IN
3518,797633,neisseria meningitidis serogroup w-135 capsular polysaccharide diphtheria toxoid protein conjugate vaccine,IN
3519,797635,neisseria meningitidis serogroup y capsular polysaccharide diphtheria toxoid protein conjugate vaccine,IN
3520,274771,nelarabine,IN
3521,134527,nelfinavir,IN
3522,1309447,nelumbo nucifera flower extract,IN
3523,2691310,nemolizumab,IN
3524,1311480,neodymium,IN
3525,7299,neomycin,IN
3526,7301,neon,IN
3527,7315,neostigmine,IN
3528,1367111,neotame,IN
3529,298665,nepafenac,IN
3530,2725523,nerandomilast,IN
3531,1940643,neratinib,IN
3532,2109479,nerium oleander flower,IN
3533,7327,nerve growth factor,IN
3534,19666,nesiritide,IN
3535,1992864,netarsudil,IN
3536,7337,netilmicin,IN
3537,852046,nettle pollen extract,IN
3538,1552337,netupitant,IN
3539,1552342,netupitant / palonosetron,MIN
3540,53654,nevirapine,IN
3541,7393,niacin,IN
3542,7405,niacinamide,IN
3543,1363721,niacinamide ascorbate,IN
3544,7394,nialamide,IN
3545,31722,niaprazine,IN
3546,1311583,nicarbazin,IN
3547,7396,nicardipine,IN
3548,7398,nicergoline,IN
3549,1313176,nickel acetate,IN
3550,1546280,nickel cation,IN
3551,31738,nickel sulfate,IN
3552,7402,niclosamide,IN
3553,235788,nicoboxil,IN
3554,104486,nicofuranose,IN
3555,31748,nicorandil,IN
3556,7407,nicotine,IN
3557,1306107,nicotine bitartrate,IN
3558,7414,nicotinyl alcohol,IN
3559,7417,nifedipine,IN
3560,7418,niflumic acid,IN
3561,7419,nifuratel,IN
3562,31782,nifuroxazide,IN
3563,1311582,nifurpipone,IN
3564,7421,nifurtimox,IN
3565,31786,nifurzide,IN
3566,7424,nikethamide,IN
3567,662281,nilotinib,IN
3568,31805,nilutamide,IN
3569,53692,nilvadipine,IN
3570,53694,nimesulide,IN
3571,7426,nimodipine,IN
3572,7427,nimorazole,IN
3573,1592737,nintedanib,IN
3574,1426867,niobium,IN
3575,2712693,nipocalimab,IN
3576,1918231,niraparib,IN
3577,2587892,nirmatrelvir,IN
3578,2670631,nirogacestat,IN
3579,2642401,nirsevimab,IN
3580,7435,nisoldipine,IN
3581,1311555,nitarsone,IN
3582,31819,nitazoxanide,IN
3583,341379,nitenpyram,IN
3584,61805,nitisinone,IN
3585,1546271,nitrate ion,IN
3586,7440,nitrazepam,IN
3587,7441,nitrendipine,IN
3588,1311391,nitric acid,IN
3589,7442,nitric oxide,IN
3590,1546424,nitrite ion,IN
3591,7454,nitrofurantoin,IN
3592,466542,"nitrofurantoin, macrocrystals / nitrofurantoin, monohydrate",MIN
3593,7455,nitrofurazone,IN
3594,7456,nitrogen,IN
3595,4917,nitroglycerin,IN
3596,89721,nitromersol,IN
3597,7476,nitroprusside,IN
3598,7486,nitrous oxide,IN
3599,31901,nitroxoline,IN
3600,1597876,nivolumab,IN
3601,2596775,nivolumab / relatlimab,MIN
3602,42319,nizatidine,IN
3603,2682678,nogapendekin alfa inbakicept,IN
3604,31930,nomegestrol,IN
3605,7500,nomifensine,IN
3606,1946823,nonathymulin,IN
3607,31945,nonivamide,IN
3608,1311556,nonoxynol-10,IN
3609,1311559,nonoxynol-30,IN
3610,1368184,nonoxynol-4,IN
3611,53750,nonoxynol-9,IN
3612,3155,nordazepam,IN
3613,326374,norelgestromin,IN
3614,7512,norepinephrine,IN
3615,7513,norethandrolone,IN
3616,7514,norethindrone,IN
3617,7515,norethynodrel,IN
3618,31988,norfenefrine,IN
3619,7517,norfloxacin,IN
3620,1311560,norflurane,IN
3621,31994,norgestimate,IN
3622,7518,norgestrel,IN
3623,7519,norgestrienone,IN
3624,32009,normethadone,IN
3625,979384,north american coral snake antivenin,IN
3626,1294632,northern paper wasp venom protein,IN
3627,7531,nortriptyline,IN
3628,7533,noscapine,IN
3629,7538,novobiocin,IN
3630,1863556,nusinersen,IN
3631,1309209,nutmeg oil,IN
3632,314743,nux vomica extract,IN
3633,7595,nylidrin,IN
3634,7597,nystatin,IN
3635,1364387,o-cymen-5-ol,IN
3636,1872047,o-phenanthroline,IN
3637,349978,oat smut allergenic extract,IN
3638,285251,oats preparation,IN
3639,2698195,obecabtagene autoleucel,IN
3640,1798288,obeticholic acid,IN
3641,42826,obidoxime,IN
3642,1746906,obiltoxaximab,IN
3643,974779,obinutuzumab,IN
3644,1487006,oclacitinib,IN
3645,1876366,ocrelizumab,IN
3646,29998,ocriplasmin,IN
3647,20178,octanoic acid,IN
3648,2119240,octenidine,IN
3649,13369,octinoxate,IN
3650,91327,octisalate,IN
3651,77674,octocrylene,IN
3652,236867,octodrine,IN
3653,1311141,octopamine,IN
3654,7617,octreotide,IN
3655,1367124,octyl dodecanol,IN
3656,1314657,octyl triazone,IN
3657,1310586,octyltriethoxysilane,IN
3658,2461340,odesivimab,IN
3659,2563966,odevixibat,IN
3660,1437503,oenothera biennis seed extract,IN
3661,712566,ofatumumab,IN
3662,7623,ofloxacin,IN
3663,1367088,oftasceine,IN
3664,1309375,oil of niaouli,IN
3665,2712235,olaflur,IN
3666,61381,olanzapine,IN
3667,1597582,olaparib,IN
3668,1855735,olaratumab,IN
3669,1307955,olea europaea leaf extract,IN
3670,7629,oleandomycin,IN
3671,70616,oleate,IN
3672,1310603,oleyl alcohol,IN
3673,1426427,oleyl oleate,IN
3674,2701418,olezarsen,IN
3675,2392230,oliceridine,IN
3676,2610407,olipudase alfa,IN
3677,1309250,olive oil,IN
3678,321064,olmesartan,IN
3679,1546059,olodaterol,IN
3680,135391,olopatadine,IN
3681,32385,olsalazine,IN
3682,2623641,olutasidenib,IN
3683,1546446,omacetaxine,IN
3684,27100,omacetaxine mepesuccinate,IN
3685,2059269,omadacycline,IN
3686,302379,omalizumab,IN
3687,2631931,omaveloxolone,IN
3688,1597371,ombitasvir,IN
3689,484348,omega-3 acid ethyl esters (usp),IN
3690,4301,omega-3 fatty acids,IN
3691,7646,omeprazole,IN
3692,2612691,omidenepag,IN
3693,2637355,omidubicel,IN
3694,32411,omoconazole,IN
3695,2170226,onasemnogene abeparvovec,IN
3696,26225,ondansetron,IN
3697,2362167,opicapone,IN
3698,7674,opipramol,IN
3699,7676,opium,IN
3700,139994,oprelvekin,IN
3701,966696,orange pekoe tea allergenic extract,IN
3702,897403,orange pollen extract,IN
3703,995897,orbifloxacin,IN
3704,851878,orchard grass pollen extract,IN
3705,900045,oregon ash pollen extract,IN
3706,2739838,orforglipron,IN
3707,32526,orgotein,IN
3708,1547611,oritavancin,IN
3709,37925,orlistat,IN
3710,32533,ormetoprim,IN
3711,7701,ornidazole,IN
3712,7703,ornipressin,IN
3713,7704,ornithine,IN
3714,7712,orotic acid,IN
3715,7715,orphenadrine,IN
3716,2266810,orthocresol,IN
3717,1098189,osage orange pollen extract,IN
3718,260101,oseltamivir,IN
3719,1546279,oseltamivir carboxylate,IN
3720,2286252,osilodrostat,IN
3721,1721560,osimertinib,IN
3722,1370971,ospemifene,IN
3723,2602577,oteseconazole,IN
3724,7762,ouabain,IN
3725,1427208,ovemotide,IN
3726,28068,oxaceprol,IN
3727,7773,oxacillin,IN
3728,1441660,oxalate,IN
3729,1427058,oxalic acid,IN
3730,32592,oxaliplatin,IN
3731,1661330,oxaloacetate,IN
3732,7778,oxamniquine,IN
3733,7779,oxandrolone,IN
3734,1871175,oxantel,IN
3735,32613,oxaprozin,IN
3736,54236,oxatomide,IN
3737,7781,oxazepam,IN
3738,32624,oxcarbazepine,IN
3739,32626,oxeladin,IN
3740,67187,oxerutins,IN
3741,32633,oxetorone,IN
3742,32634,oxfendazole,IN
3743,1009342,oxibendazole,IN
3744,32638,oxiconazole,IN
3745,1306068,oxidronate,IN
3746,32639,oxilofrine,IN
3747,32645,oxiracetam,IN
3748,32649,oxitropium,IN
3749,2593371,oxogestone,IN
3750,32658,oxolamine,IN
3751,7798,oxolinic acid,IN
3752,1926836,oxothiazolidinecarboxylic acid,IN
3753,7801,oxprenolol,IN
3754,20976,oxtriphylline,IN
3755,2387302,oxybate,IN
3756,32673,oxybenzone,IN
3757,32675,oxybutynin,IN
3758,32680,oxychlorosene,IN
3759,7804,oxycodone,IN
3760,7805,oxyfedrine,IN
3761,7806,oxygen,IN
3762,7812,oxymetazoline,IN
3763,7813,oxymetholone,IN
3764,7814,oxymorphone,IN
3765,7815,oxypertine,IN
3766,7816,oxyphenbutazone,IN
3767,32698,oxyphencyclimine,IN
3768,8136,oxyphenisatin,IN
3769,7818,oxyphenonium,IN
3770,110,oxyquinoline,IN
3771,7821,oxytetracycline,IN
3772,7824,oxytocin,IN
3773,973274,oyster allergenic extract,IN
3774,2288236,ozanimod,IN
3775,1994739,ozenoxacin,IN
3776,2289011,ozone,IN
3777,42837,p-aminohippurate,IN
3778,7839,p-hydroxyamphetamine,IN
3779,2571811,p-nitrobiphenyl,IN
3780,1427189,p-tert-butylphenol-formaldehyde resin (low molecular weight),IN
3781,56946,paclitaxel,IN
3782,2595243,pacritinib,IN
3783,1363712,padimate a,IN
3784,32786,padimate-o,IN
3785,1307731,paeonia lactiflora root extract,IN
3786,2586857,pafolacianine,IN
3787,718967,pafuramidine,IN
3788,1601374,palbociclib,IN
3789,1232604,pale dock pollen extract,IN
3790,196319,palifermin,IN
3791,679314,paliperidone,IN
3792,194279,palivizumab,IN
3793,32809,palm oil,IN
3794,2001986,palmidrol,IN
3795,1370621,palmitate,IN
3796,2475954,palmitoleate,IN
3797,1314373,palmitoyl oligopeptide,IN
3798,1314277,palmitoyl tetrapeptide-7,IN
3799,1722914,palmitoyl tripeptide-1,IN
3800,852359,palo verde pollen extract,IN
3801,70561,palonosetron,IN
3802,2663954,palovarotene,IN
3803,2724363,paltusotine,IN
3804,54365,pamabrom,IN
3805,11473,pamidronate,IN
3806,1365707,panax notoginseng root extract,IN
3807,7880,pancreatin,IN
3808,7883,pancuronium,IN
3809,646818,pangamate,IN
3810,263034,panitumumab,IN
3811,1603350,panobinostat,IN
3812,32863,pantethine,IN
3813,1044977,panthenol,IN
3814,40790,pantoprazole,IN
3815,62400,pantothenate,IN
3816,7891,pantothenic acid,IN
3817,7892,papain,IN
3818,7895,papaverine,IN
3819,899576,paper birch pollen extract,IN
3820,894750,para grass pollen extract,IN
3821,2467144,para-cresol,IN
3822,14982,parachlorophenol,IN
3823,7906,paraffin,IN
3824,1192987,parakeet feather allergenic extract,IN
3825,7909,paraldehyde,IN
3826,32894,paramethadione,IN
3827,7910,paramethasone,IN
3828,1998744,parasorbate,IN
3829,1427222,parathyroid hormone,IN
3830,279950,parecoxib,IN
3831,2619909,pareptide,IN
3832,236249,parethoxycaine,IN
3833,7930,pargyline,IN
3834,73710,paricalcitol,IN
3835,1597373,paritaprevir,IN
3836,69528,parnaparin,IN
3837,7934,paromomycin,IN
3838,32937,paroxetine,IN
3839,32941,parthenolide,IN
3840,1364105,pasireotide,IN
3841,1355833,passiflora incarnata flower extract,IN
3842,285159,passion flower extract,IN
3843,32950,patent blue violet,IN
3844,1716203,patiromer,IN
3845,2053490,patisiran,IN
