normalized_surface_form,match_count,matched_rxcuis,matched_ttys,matched_names,concept_classes,mapping_status,mapping_rule,canonical_rxcui,canonical_name,canonical_tty
bms986393,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bms986397,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bms986403,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bms986406,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bms986416,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bms986442,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bms986453,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bms986458,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bms986466,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bmsc-0013,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bmt im,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bmvc,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bmx inhibitor,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bmx-001 free base,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bmy 13805,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bmy 28090,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bmy 40900,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bmy-25182,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bmy-27857,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bmy-28090,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bmy-33419,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bmy-40900,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bmy-41606,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bmy-42215-1,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bmy-45594,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bmy-45622,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bmy28090,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bmy40900,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bn 102,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bn 301,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bn 50727,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bn-102,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bn-110 free base,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bn-201,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bn-301,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bn-52014,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bn-82451,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bn102,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bn104,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bn110 free base,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bn301,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bn83495,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bna 035,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bna-035,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bna035,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnc 105,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnc-105,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnc-105p,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnc105,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnc105p,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnd 22,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnd-22,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnd22,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnota-prgd2 ga-68,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnp,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnp 1350,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnp-1350,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnp-32,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnp-encapsulating avobenzone/octocrylene and diosmin/ferulic acid/cytisine/trans-resveratrol sunscreen,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnp-encapsulating avobenzone/octocrylene plus diosmin/ferulic acid/cytisine/trans-resveratrol sunscreen,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnp1350,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt 112,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt 122,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt 131,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt 141,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt 151,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt 313,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt 314,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt 411,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt-112,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt-115,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt-122,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt-131,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt-141,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt-151,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt-162a1,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt-313,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt-314,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt-411,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt111,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt112,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt122,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt131,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt141,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt151,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt162a1 sars-cov-2 vaccine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt162b1 sars-cov-2 vaccine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt162b2 omicron ba.4/ba.5,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt162b2 omicron ba.4/ba.5 mrna,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt162b3,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt162c2 sars-cov-2 vaccine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt313,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt314,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnt411,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnx,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnyx,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnz-1,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnz132-1,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bnz132-1-40,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bn‐brachyury vaccine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bo 112,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bo-112,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bo112,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
boa,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
boanmycin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
boc-gamma-d-glu-l-lys(cbz)-d-boroala,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
boceprevir,1,1102129,IN,boceprevir,single_ingredient,accepted,exact_in,1102129,boceprevir,IN
bocidelpar,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bocidelpar sulfate,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bococizumab,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bocodepsin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bocodepsin besylate,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
boditrectinib,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bodyfolin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bofelisimer,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bofumustine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bofutrelvir,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bokey emc,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bol 303213x tosylate,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bol-303213x,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bol-303213x tosylate,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bol-303224-a,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bola resin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bola resin oil,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bolandiol,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bolandiol dipropionate,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bolandiol propionate,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bolasterone,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"bolasterone17 beta-(2,2,2-tirchloro-1-hydroxyethoxy)androst-4-en-3-one",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bolazine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bold 100,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bold-100,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bold100,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
boldenona,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
boldenone,1,2289408,IN,boldenone,single_ingredient,accepted,exact_in,2289408,boldenone,IN
boldenone 10-undecenoate,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
boldenone undecylenate,1,2289409,PIN,boldenone undecylenate,precise_ingredient,accepted,pin_to_unique_in,2289408,boldenone,IN
boldenonum,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
boldi folium (peumus boldus molina),0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
boldione,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
boldo,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
boldo folium,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
boldo leaf,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
boldo leaf (peumus boldus molina),0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
boldo leaf extract,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bolend,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bolenol,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
boletus obliquus fruiting body,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
boletus versicolor fruiting body,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bolmantalate,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bolton hunter-9-sar-11-met(02)-substance p,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bombay senna leaf,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bombesin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bombykol,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bombyx mori fiber,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bomedemstat,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bomedemstat tosylate,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bometolol,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bomtabegagene bavoparvovec,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bonaid,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bonalon,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bonamax,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bonapex,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bonaplatin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bondenza,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bondronat,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bone morphogenetic protein 2,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bone morphogenetic protein 2 (human recombinant rhbmp-2),0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bone morphogenetic protein 7,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bone protective medication,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bone-marrow-derived mesenchymal stem cells,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bonefos,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bonemax,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bongard,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
boniva,1,541684,BN,Boniva,brand,accepted,bn_to_unique_in,115264,ibandronate,IN
bonmax,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bonomax,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bonomycin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/a-ds,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/a1,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/a2,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/a3,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/a4,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/a5,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/a6,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/a7,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/a8,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/b1,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/b2,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/b3,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/b4,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/b5,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/b6,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/b7,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/b8,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/c1,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/cd,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/d,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/dc,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/e1,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/e10,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/e11,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/e12,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/e2,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/e3,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/e4,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/e5,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/e6,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/e7,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/e8,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/e9,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/f1,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/f2,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/f3,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/f4,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/f5,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/f6,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/f7,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/f8,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/fa,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/fa(h),0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/g,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/h,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bont/ha,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bontril,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bonviva,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
boost,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
boost breeze,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bopindolol,1,19605,IN,bopindolol,single_ingredient,accepted,exact_in,19605,bopindolol,IN
bopindololum,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
boplatex,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bor,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
boracic acid,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
boracium,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
borage oil,1,68905,IN,borage oil,single_ingredient,accepted,exact_in,68905,borage oil,IN
borago officinalis,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
borate ion,1,1424875,IN,borate ion,single_ingredient,accepted,exact_in,1424875,borate ion,IN
"borate(1-), tetrafluoro-",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
borater,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
borax,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bordetella pertussis,1,1608803,IN,Bordetella pertussis,single_ingredient,accepted,exact_in,1608803,bordetella pertussis,IN
bordetella pertussis antigen,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"bordetella pertussis antigen, a",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"bordetella pertussis antigen, b",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"bordetella pertussis antigen, c",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"bordetella pertussis antigen, d",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"bordetella pertussis antigen, e",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"bordetella pertussis antigen, f",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"bordetella pertussis antigen, g",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"bordetella pertussis antigen, h",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"bordetella pertussis antigen, i",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bordetella pertussis fha,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bordetella pertussis filamentous hemagglutinin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bordetella pertussis filamentous hemagglutinin antigen (formaldehyde inactivated),0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"bordetella pertussis filamentous hemagglutinin antigen, a",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"bordetella pertussis filamentous hemagglutinin antigen, b",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"bordetella pertussis filamentous hemagglutinin antigen, c",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"bordetella pertussis filamentous hemagglutinin vaccine, inactivated",1,1300180,PIN,"Bordetella pertussis filamentous hemagglutinin vaccine, inactivated",precise_ingredient,quarantine_unresolved_rxnorm_concept,pin_multiple_related_in_min,,,
bordetella pertussis fimbriae 2/3 antigen,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"bordetella pertussis fimbriae 2/3 antigen, a",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"bordetella pertussis fimbriae 2/3 vaccine, inactivated",1,1300182,PIN,"Bordetella pertussis fimbriae 2/3 vaccine, inactivated",precise_ingredient,quarantine_unresolved_rxnorm_concept,pin_multiple_related_in_min,,,
bordetella pertussis fimbriae antigens,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bordetella pertussis pertactin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bordetella pertussis pertactin antigen,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bordetella pertussis pertactin antigen (formaldehyde inactivated),0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"bordetella pertussis pertactin antigen, a",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"bordetella pertussis pertactin antigen, b",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"bordetella pertussis pertactin vaccine, inactivated",1,1300184,PIN,"Bordetella pertussis pertactin vaccine, inactivated",precise_ingredient,quarantine_unresolved_rxnorm_concept,pin_multiple_related_in_min,,,
bordetella pertussis toxin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bordetella pertussis toxoid antigen (formaldehyde inactivated),0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"bordetella pertussis toxoid antigen (formaldehyde, glutaraldehyde inactivated)",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bordetella pertussis toxoid antigen (glutaraldehyde inactivated),0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"bordetella pertussis toxoid antigen, a",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"bordetella pertussis toxoid antigen, b",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"bordetella pertussis toxoid antigen, c",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"bordetella pertussis toxoid vaccine, inactivated",1,1300186,PIN,"Bordetella pertussis toxoid vaccine, inactivated",precise_ingredient,quarantine_unresolved_rxnorm_concept,pin_multiple_related_in_min,,,
bore,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
borestrant,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
boric acid,1,1700,IN,boric acid,single_ingredient,accepted,exact_in,1700,boric acid,IN
bornane,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bornaprine,1,19610,IN,bornaprine,single_ingredient,accepted,exact_in,19610,bornaprine,IN
bornelone,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
borneo camphor,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
borneol,1,1368202,IN,borneol,single_ingredient,accepted,exact_in,1368202,borneol,IN
borneol d-form,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"borneol, (+)-",1,2530132,IN,"borneol, (+)-",single_ingredient,accepted,exact_in,2530132,"borneol, (+)-",IN
"borneol, d-",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bornyl acetate,1,1491978,IN,bornyl acetate,single_ingredient,accepted,exact_in,1491978,bornyl acetate,IN
bornyl alcohol,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bornylane,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
boro,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
borocaptate,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
borocaptate sodium b 10,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
borofalan,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
borofalan-10b,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
borolife,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
boron,1,1705,IN,boron,single_ingredient,accepted,exact_in,1705,boron,IN
boron-based gel,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"boronic acid, ((2r)-1-(((3r)-3-pyrrolidinylamino)acetyl)-2-pyrrolidinyl)-, (2r,3r)-2,3-dihydroxybutanedioate (1:1)",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
borophenylic acid,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bortecad,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
bortemib,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
