legacy_anchor_drug_id,legacy_anchor_drug_name,quarantine_reason
2941,abeprazan,no_rxnorm_ingredient_evidence
2942,abequolixron,no_rxnorm_ingredient_evidence
2943,abequolixron zinc,no_rxnorm_ingredient_evidence
2944,abequose,no_rxnorm_ingredient_evidence
2947,abetrim,no_rxnorm_ingredient_evidence
2948,abexinostat,no_rxnorm_ingredient_evidence
2949,abexinostat hydrochloride,no_rxnorm_ingredient_evidence
2950,abexinostat tosylate,no_rxnorm_ingredient_evidence
2952,abicipar pegol,no_rxnorm_ingredient_evidence
2954,abimtrelvir,no_rxnorm_ingredient_evidence
2955,abione,no_rxnorm_ingredient_evidence
2956,abiplatin,no_rxnorm_ingredient_evidence
2957,abiracine,no_rxnorm_ingredient_evidence
2958,abiracure,no_rxnorm_ingredient_evidence
2959,abirakast,no_rxnorm_ingredient_evidence
2960,abiramab,no_rxnorm_ingredient_evidence
2961,abirapro,no_rxnorm_ingredient_evidence
2962,abirataj,no_rxnorm_ingredient_evidence
2963,abiratas,no_rxnorm_ingredient_evidence
2965,abiraterone amorphous solid dispersion formulation dst-2970,no_rxnorm_ingredient_evidence
2966,abiraterone decanoate,no_rxnorm_ingredient_evidence
2967,abiraterone decanoate depot,no_rxnorm_ingredient_evidence
2968,abitaxel,no_rxnorm_ingredient_evidence
2969,abitesartan,no_rxnorm_ingredient_evidence
2970,abitrexate,no_rxnorm_ingredient_evidence
2971,abituzumab,no_rxnorm_ingredient_evidence
2972,abivertinib,no_rxnorm_ingredient_evidence
2973,abivertinib maleate,no_rxnorm_ingredient_evidence
2974,abivertinib maleate anhydrous,no_rxnorm_ingredient_evidence
2975,abloric,no_rxnorm_ingredient_evidence
2976,ablukast,no_rxnorm_ingredient_evidence
2977,ablukast sodium,no_rxnorm_ingredient_evidence
2978,abnib,no_rxnorm_ingredient_evidence
2979,abo-201,no_rxnorm_ingredient_evidence
2980,abo-202,no_rxnorm_ingredient_evidence
2981,abp-700,no_rxnorm_ingredient_evidence
2983,abrilumab,no_rxnorm_ingredient_evidence
2984,abrin,no_rxnorm_ingredient_evidence
2985,abrineurin,no_rxnorm_ingredient_evidence
2987,abrucomstat,no_rxnorm_ingredient_evidence
2988,abscisic acid,no_rxnorm_ingredient_evidence
2989,absidia capillata,no_rxnorm_ingredient_evidence
2990,absk-012,no_rxnorm_ingredient_evidence
2991,absk-091,no_rxnorm_ingredient_evidence
2992,absorbable adhesion barrier gel,no_rxnorm_ingredient_evidence
2994,absorption modifying excipient,no_rxnorm_ingredient_evidence
2995,abt-072,no_rxnorm_ingredient_evidence
2996,abt-288,no_rxnorm_ingredient_evidence
2997,abt-341,no_rxnorm_ingredient_evidence
2998,abt-384,no_rxnorm_ingredient_evidence
2999,abt-510,no_rxnorm_ingredient_evidence
3000,abt-560,no_rxnorm_ingredient_evidence
3001,abt-639,no_rxnorm_ingredient_evidence
3002,abt-737,no_rxnorm_ingredient_evidence
3003,abt-751,no_rxnorm_ingredient_evidence
3004,abunidazole,no_rxnorm_ingredient_evidence
3005,abx-002,no_rxnorm_ingredient_evidence
3006,abx-1431,no_rxnorm_ingredient_evidence
3007,abx-196,no_rxnorm_ingredient_evidence
3008,abx-464,no_rxnorm_ingredient_evidence
3009,abx-pth,no_rxnorm_ingredient_evidence
3010,abx1100,no_rxnorm_ingredient_evidence
3011,ac-(d)phe-pro-borohomolys-oh,no_rxnorm_ingredient_evidence
3012,ac-(d)phe-pro-borohomoornithine-oh,no_rxnorm_ingredient_evidence
3013,ac-(d)phe-pro-borolys-oh,no_rxnorm_ingredient_evidence
3014,ac-100,no_rxnorm_ingredient_evidence
3015,ac-262536,no_rxnorm_ingredient_evidence
3016,ac-430,no_rxnorm_ingredient_evidence
3017,ac3056,no_rxnorm_ingredient_evidence
3018,aca 125,no_rxnorm_ingredient_evidence
3021,acacia dealbata pollen,no_rxnorm_ingredient_evidence
3022,acacia longifolia pollen,no_rxnorm_ingredient_evidence
3023,acacia pollen,no_rxnorm_ingredient_evidence
3024,acadesine,no_rxnorm_ingredient_evidence
3026,acalisib,no_rxnorm_ingredient_evidence
3029,acapodene,no_rxnorm_ingredient_evidence
3030,acaprazine,no_rxnorm_ingredient_evidence
3032,acarbose derived hexasaccharide,no_rxnorm_ingredient_evidence
3033,acard,no_rxnorm_ingredient_evidence
3034,acavameran,no_rxnorm_ingredient_evidence
3035,acazicolcept,no_rxnorm_ingredient_evidence
3036,accure,no_rxnorm_ingredient_evidence
3037,accusite,no_rxnorm_ingredient_evidence
3038,ace393,no_rxnorm_ingredient_evidence
3039,acebilustat,no_rxnorm_ingredient_evidence
3040,acebrochol,no_rxnorm_ingredient_evidence
3041,aceburic acid,no_rxnorm_ingredient_evidence
3044,acecainide,no_rxnorm_ingredient_evidence
3045,acecainide hydrochloride,no_rxnorm_ingredient_evidence
3049,aceclidine salicylate,no_rxnorm_ingredient_evidence
3051,acedapsone,no_rxnorm_ingredient_evidence
3052,acediasulfone,no_rxnorm_ingredient_evidence
3053,acediasulfone sodium,no_rxnorm_ingredient_evidence
3054,acedoben,no_rxnorm_ingredient_evidence
3055,acefluranol,no_rxnorm_ingredient_evidence
3056,acefurtiamine,no_rxnorm_ingredient_evidence
3057,acefylline,no_rxnorm_ingredient_evidence
3058,acefylline clofibrol,no_rxnorm_ingredient_evidence
3059,acefylline piperazine,no_rxnorm_ingredient_evidence
3062,acellular cadaveric dermal matrix,no_rxnorm_ingredient_evidence
3067,acenterine,no_rxnorm_ingredient_evidence
3069,aceperone,no_rxnorm_ingredient_evidence
3070,acephate,no_rxnorm_ingredient_evidence
3074,acequinoline,no_rxnorm_ingredient_evidence
3077,acer rubrum pollen,no_rxnorm_ingredient_evidence
3078,acer saccharinum pollen,no_rxnorm_ingredient_evidence
3080,acesal,no_rxnorm_ingredient_evidence
3081,acesan,no_rxnorm_ingredient_evidence
3087,acetaminophen-based oral cough and cold preparation,no_rxnorm_ingredient_evidence
3088,acetaminophen/diphenhydramine,no_rxnorm_ingredient_evidence
3089,acetaminophen/phenylephrine-containing formulation,no_rxnorm_ingredient_evidence
3090,acetaminosalol,no_rxnorm_ingredient_evidence
3091,acetard,no_rxnorm_ingredient_evidence
3092,acetarsol,no_rxnorm_ingredient_evidence
3094,acetato de dexametasona,no_rxnorm_ingredient_evidence
3096,acetazona,no_rxnorm_ingredient_evidence
3097,acetergamine,no_rxnorm_ingredient_evidence
3101,acetic acid salicyloyl-amino-ester,no_rxnorm_ingredient_evidence
3103,acetiromate,no_rxnorm_ingredient_evidence
3104,acetisal,no_rxnorm_ingredient_evidence
3105,acetoacetic acid,no_rxnorm_ingredient_evidence
3106,acetoacetyl-coa,no_rxnorm_ingredient_evidence
3109,acetomenaphthone,no_rxnorm_ingredient_evidence
3110,acetomeroctol,no_rxnorm_ingredient_evidence
3111,acetone cyanohydrin,no_rxnorm_ingredient_evidence
3113,acetophen,no_rxnorm_ingredient_evidence
3117,acetorphine,no_rxnorm_ingredient_evidence
3118,acetosal,no_rxnorm_ingredient_evidence
3119,acetosulfone,no_rxnorm_ingredient_evidence
3120,acetosulfone sodium,no_rxnorm_ingredient_evidence
3123,acetrizoic acid,no_rxnorm_ingredient_evidence
3124,acetryptine,no_rxnorm_ingredient_evidence
3125,acetyl chloride,no_rxnorm_ingredient_evidence
3127,acetyl dithranol,no_rxnorm_ingredient_evidence
3129,acetyl simvastatin,no_rxnorm_ingredient_evidence
3130,acetyl sulfamethoxypyridazine,no_rxnorm_ingredient_evidence
3132,acetyl-l-carnitine hydrochloride,no_rxnorm_ingredient_evidence
3133,acetylamino-acetic acid,no_rxnorm_ingredient_evidence
3137,acetylcholinesterase inhibitor,no_rxnorm_ingredient_evidence
3141,acetylcysteine zidrimer,no_rxnorm_ingredient_evidence
3144,acetyldigoxin,no_rxnorm_ingredient_evidence
3145,acetyldihydrocodeine,no_rxnorm_ingredient_evidence
3146,acetyldinaline,no_rxnorm_ingredient_evidence
3148,acetyleneurea,no_rxnorm_ingredient_evidence
3149,acetylglucosaminyltransferase v inhibitor phox430,no_rxnorm_ingredient_evidence
3150,acetylglycinamide chloral hydrate,no_rxnorm_ingredient_evidence
3151,acetylleucine,no_rxnorm_ingredient_evidence
3152,acetylleucyl-leucyl-norleucinal,no_rxnorm_ingredient_evidence
3153,acetylphosphate,no_rxnorm_ingredient_evidence
3154,acetylsalicylsaeure,no_rxnorm_ingredient_evidence
3155,acetylsalicylsyra,no_rxnorm_ingredient_evidence
3156,acetylsalicylsyre,no_rxnorm_ingredient_evidence
3157,acetylsalicylzuur,no_rxnorm_ingredient_evidence
3158,acetylsalisylsyre,no_rxnorm_ingredient_evidence
3160,acetysal,no_rxnorm_ingredient_evidence
3161,acevaltrate,no_rxnorm_ingredient_evidence
3163,acg-801,no_rxnorm_ingredient_evidence
3165,acic,no_rxnorm_ingredient_evidence
3166,acid pump antagonist,no_rxnorm_ingredient_evidence
3167,acid yellow 54 free acid,no_rxnorm_ingredient_evidence
3168,acifluorfen,no_rxnorm_ingredient_evidence
3169,acifran,no_rxnorm_ingredient_evidence
3170,acimtamig,no_rxnorm_ingredient_evidence
3173,acisal,no_rxnorm_ingredient_evidence
3174,acitazanolast,no_rxnorm_ingredient_evidence
3175,acitemate,no_rxnorm_ingredient_evidence
3177,acivir,no_rxnorm_ingredient_evidence
3178,acivirax,no_rxnorm_ingredient_evidence
3179,aclacin,no_rxnorm_ingredient_evidence
3180,aclacinomycine,no_rxnorm_ingredient_evidence
3181,aclacinon,no_rxnorm_ingredient_evidence
3182,aclantate,no_rxnorm_ingredient_evidence
3183,aclaplastin,no_rxnorm_ingredient_evidence
3185,aclasta,no_rxnorm_ingredient_evidence
3186,aclerastide,no_rxnorm_ingredient_evidence
3189,aclimostat,no_rxnorm_ingredient_evidence
3190,acloproxalap,no_rxnorm_ingredient_evidence
3191,acluracil,no_rxnorm_ingredient_evidence
3192,acnasol,no_rxnorm_ingredient_evidence
3193,acofilcon a,no_rxnorm_ingredient_evidence
3194,acolbifene,no_rxnorm_ingredient_evidence
3195,acolbifene hydrochloride,no_rxnorm_ingredient_evidence
3196,acolon,no_rxnorm_ingredient_evidence
3198,aconiazide,no_rxnorm_ingredient_evidence
3199,aconitate ion,no_rxnorm_ingredient_evidence
3201,acorafloxacin,no_rxnorm_ingredient_evidence
3202,acorafloxacin hydrochloride,no_rxnorm_ingredient_evidence
3205,acorus calamus root,ambiguous_legacy_anchor_evidence
3206,acotiamide,no_rxnorm_ingredient_evidence
3207,acotiamide hydrochloride,no_rxnorm_ingredient_evidence
3208,acova,no_rxnorm_ingredient_evidence
3209,acoxatrine,no_rxnorm_ingredient_evidence
3210,acoziborole,no_rxnorm_ingredient_evidence
3211,acp-015,no_rxnorm_ingredient_evidence
3212,acr-16,no_rxnorm_ingredient_evidence
3213,acr325,no_rxnorm_ingredient_evidence
3214,acremonium strictum,no_rxnorm_ingredient_evidence
3215,acreozast,no_rxnorm_ingredient_evidence
3216,acridine carboxamide,no_rxnorm_ingredient_evidence
3217,acridorex,no_rxnorm_ingredient_evidence
3219,acrihellin,no_rxnorm_ingredient_evidence
3222,acrixolimab,no_rxnorm_ingredient_evidence
3223,acrizanib,no_rxnorm_ingredient_evidence
3224,acrocinonide,no_rxnorm_ingredient_evidence
3225,acronine,no_rxnorm_ingredient_evidence
3226,acrothecium robustum,no_rxnorm_ingredient_evidence
3229,acss2 inhibitor mtb-9655,no_rxnorm_ingredient_evidence
3230,act-1 peptide,no_rxnorm_ingredient_evidence
3231,act-101,no_rxnorm_ingredient_evidence
3232,act-451840,no_rxnorm_ingredient_evidence
3233,actaplanin,no_rxnorm_ingredient_evidence
3234,actarit,no_rxnorm_ingredient_evidence
3235,actazolam,no_rxnorm_ingredient_evidence
3238,acteoside,no_rxnorm_ingredient_evidence
3239,acth antagonist crn04894,no_rxnorm_ingredient_evidence
3240,actimab-a,no_rxnorm_ingredient_evidence
3241,actimid,no_rxnorm_ingredient_evidence
3243,actinium,no_rxnorm_ingredient_evidence
3244,actinium ac 225 dotatate ryz101,no_rxnorm_ingredient_evidence
3245,actinium ac 225 fpi-2059,no_rxnorm_ingredient_evidence
3246,actinium ac 225 lintuzumab,no_rxnorm_ingredient_evidence
3247,actinium ac 225 psma-i&t,no_rxnorm_ingredient_evidence
3248,actinium ac 225-dota-anti-cea monoclonal antibody m5a,no_rxnorm_ingredient_evidence
3249,actinium ac 225-psma-trillium,no_rxnorm_ingredient_evidence
3250,actino hermal,no_rxnorm_ingredient_evidence
3251,actinolite asbestos,no_rxnorm_ingredient_evidence
3252,actinoquinol,no_rxnorm_ingredient_evidence
3253,actinoquinol sodium,no_rxnorm_ingredient_evidence
3254,actispirine,no_rxnorm_ingredient_evidence
3256,activated marrow infiltrating lymphocytes,no_rxnorm_ingredient_evidence
3257,activated natural killer cell therapy,no_rxnorm_ingredient_evidence
3258,activin type 2b receptor fc fusion protein stm 434,no_rxnorm_ingredient_evidence
3259,activin type iia receptor fc fusion protein ker-050,no_rxnorm_ingredient_evidence
3260,actodigin,no_rxnorm_ingredient_evidence
3262,actorise,no_rxnorm_ingredient_evidence
3263,actoxumab,no_rxnorm_ingredient_evidence
3264,actrim,no_rxnorm_ingredient_evidence
3265,actus-101,no_rxnorm_ingredient_evidence
3266,actx-401,no_rxnorm_ingredient_evidence
3268,acumapimod,no_rxnorm_ingredient_evidence
3269,acuvert,no_rxnorm_ingredient_evidence
3270,acvr1 inhibitor,no_rxnorm_ingredient_evidence
3271,acy001,no_rxnorm_ingredient_evidence
3272,acyclic nucleoside phosphonate prodrug abi-1968,no_rxnorm_ingredient_evidence
3275,acylated ceftazidime,no_rxnorm_ingredient_evidence
3276,acylete,no_rxnorm_ingredient_evidence
3277,acyline,no_rxnorm_ingredient_evidence
3278,acylpyrin,no_rxnorm_ingredient_evidence
3280,ad-114,no_rxnorm_ingredient_evidence
3281,ad-214,no_rxnorm_ingredient_evidence
3282,ad-cea vaccine,no_rxnorm_ingredient_evidence
3283,ad-hcmv-flt3l,no_rxnorm_ingredient_evidence
3284,ad-hcmv-tk,no_rxnorm_ingredient_evidence
3285,ad-isf35,no_rxnorm_ingredient_evidence
3286,ad-rts-hil-12,no_rxnorm_ingredient_evidence
3287,ad-sge-reic,no_rxnorm_ingredient_evidence
3288,ad5-ncov,no_rxnorm_ingredient_evidence
3289,ad5-ycd/muttk(sr39)rep-adp,no_rxnorm_ingredient_evidence
3290,ad5-ycd/muttksr39rep-hil12,no_rxnorm_ingredient_evidence
3291,ad5.sstr/tk.rgd,no_rxnorm_ingredient_evidence
3292,ad5cmv,no_rxnorm_ingredient_evidence
3293,ad5cmv-p53 (adenovirus p53),no_rxnorm_ingredient_evidence
3294,ad5f35-lmp1/lmp2-transduced autologous dendritic cells,no_rxnorm_ingredient_evidence
3295,adafenoxate,no_rxnorm_ingredient_evidence
3296,adafosbuvir,no_rxnorm_ingredient_evidence
3297,adagloxad simolenin,no_rxnorm_ingredient_evidence
3301,adalimumab fosimdesonide,no_rxnorm_ingredient_evidence
3302,adamantane,no_rxnorm_ingredient_evidence
3303,adamantane-1-carboxylic acid-5-dimethylamino-naphthalene-1-sulfonylamino-butyl-amide,no_rxnorm_ingredient_evidence
3304,adamantane-1-carboxylic acid-5-dimethylamino-naphthalene-1-sulfonylamino-octyl-amide,no_rxnorm_ingredient_evidence
3305,adamantanone,no_rxnorm_ingredient_evidence
3306,adamexine,no_rxnorm_ingredient_evidence
3307,adamts13 recombinant,no_rxnorm_ingredient_evidence
3309,adaprolol,no_rxnorm_ingredient_evidence
3310,adaprolol maleate,no_rxnorm_ingredient_evidence
3311,adargileukin alfa,no_rxnorm_ingredient_evidence
3312,adarigiline,no_rxnorm_ingredient_evidence
3313,adarotene,no_rxnorm_ingredient_evidence
3314,adatanserin,no_rxnorm_ingredient_evidence
3315,adatanserin hydrochloride,no_rxnorm_ingredient_evidence
3316,adavosertib,no_rxnorm_ingredient_evidence
3317,adc torl-4-500,no_rxnorm_ingredient_evidence
3318,adc4022,no_rxnorm_ingredient_evidence
3319,adc68 expressing psa/psma/psca vaccine pf-06755992,no_rxnorm_ingredient_evidence
3322,adebrelimab,no_rxnorm_ingredient_evidence
3323,adecatumumab,no_rxnorm_ingredient_evidence
3326,adegramotide,no_rxnorm_ingredient_evidence
3327,adekalant,no_rxnorm_ingredient_evidence
3328,adelmidrol,no_rxnorm_ingredient_evidence
3332,"adenosine 3',5'-diphosphate",no_rxnorm_ingredient_evidence
3333,adenosine 5'-[gamma-thio]triphosphate,no_rxnorm_ingredient_evidence
3334,adenosine 5'-methylenediphosphate,no_rxnorm_ingredient_evidence
3335,adenosine 5'-phosphosulfate,no_rxnorm_ingredient_evidence
3336,adenosine a2a receptor antagonist,no_rxnorm_ingredient_evidence
3337,adenosine a2a receptor antagonist cs3005,no_rxnorm_ingredient_evidence
3338,adenosine a2a receptor antagonist dzd2269,no_rxnorm_ingredient_evidence
3339,adenosine a2a receptor antagonist ilb2109,no_rxnorm_ingredient_evidence
3340,adenosine a2a receptor antagonist jnj-86974680,no_rxnorm_ingredient_evidence
3341,adenosine a2a receptor antagonist nir178,no_rxnorm_ingredient_evidence
3342,adenosine a2a receptor antagonist tt-10,no_rxnorm_ingredient_evidence
3343,adenosine a2a receptor antagonist/phosphodiesterase 10a pbf-999,no_rxnorm_ingredient_evidence
3344,adenosine a2b receptor antagonist,no_rxnorm_ingredient_evidence
3345,adenosine a2b receptor antagonist pbf-1129,no_rxnorm_ingredient_evidence
3346,adenosine a2b receptor antagonist tt-4,no_rxnorm_ingredient_evidence
3347,adenosine a2b receptor antagonist tt-702,no_rxnorm_ingredient_evidence
3348,adenosine axis inhibitor,no_rxnorm_ingredient_evidence
3349,adenosine diphosphate 5-(beta-ethyl)-4-methyl-thiazole-2-carboxylic acid,no_rxnorm_ingredient_evidence
3350,adenosine disphosphate,no_rxnorm_ingredient_evidence
3351,adenosine monotungstate,no_rxnorm_ingredient_evidence
3353,adenosine phosphonoacetic acid,no_rxnorm_ingredient_evidence
3354,adenosine receptor a2a/a2b antagonist m1069,no_rxnorm_ingredient_evidence
3356,adenosine-2'-5'-diphosphate,no_rxnorm_ingredient_evidence
3357,adenosine-5'-(dithio)phosphate,no_rxnorm_ingredient_evidence
3358,"adenosine-5'-[beta, gamma-methylene]tetraphosphate",no_rxnorm_ingredient_evidence
3359,"adenosine-5'-[beta, gamma-methylene]triphosphate",no_rxnorm_ingredient_evidence
3360,"adenosine-5'-diphosphate-2',3'-vanadate",no_rxnorm_ingredient_evidence
3361,adenosine-5'-ditungstate,no_rxnorm_ingredient_evidence
3362,adenosine-5'-monophosphate glucopyranosyl-monophosphate ester,no_rxnorm_ingredient_evidence
3363,adenosine-5'-pentaphosphate,no_rxnorm_ingredient_evidence
3364,adenosine-5'-propylphosphate,no_rxnorm_ingredient_evidence
3365,adenosine-5'-rp-alpha-thio-triphosphate,no_rxnorm_ingredient_evidence
3366,adenosine-5-diphosphoribose,no_rxnorm_ingredient_evidence
3367,adenovector encoding mda7,no_rxnorm_ingredient_evidence
3368,adenoviral cancer vaccine pf-06936308,no_rxnorm_ingredient_evidence
3369,adenoviral transduced hil-12-expressing autologous dendritic cells inxn-3001 plus activator ligand inxn-1001,no_rxnorm_ingredient_evidence
3370,adenoviral vector encoding vegf-c lx-1101,no_rxnorm_ingredient_evidence
3371,adenovirus 5-fibroblast growth factor 2,no_rxnorm_ingredient_evidence
3372,adenovirus 5-human guanylyl cyclase c-padre vaccine,no_rxnorm_ingredient_evidence
3373,adenovirus 5/f35-human guanylyl cyclase c-padre,no_rxnorm_ingredient_evidence
3374,adenovirus agent,no_rxnorm_ingredient_evidence
3375,adenovirus encoding rat her-2/neu,no_rxnorm_ingredient_evidence
3376,adenovirus encoding recombinant human endostatin,no_rxnorm_ingredient_evidence
3377,adenovirus encoding tyrosinase/mart-1/magea6-transduced autologous dendritic cell vaccine,no_rxnorm_ingredient_evidence
3378,adenovirus expressing mutant hpv e6/e7,no_rxnorm_ingredient_evidence
3379,adenovirus rsv-tk,no_rxnorm_ingredient_evidence
3380,adenovirus serotype 5-based therapeutic agent,no_rxnorm_ingredient_evidence
3382,adenovirus-expressing tlr5/tlr5 agonist nanoformulation m-vm3,no_rxnorm_ingredient_evidence
3383,adenovirus-mediated human interleukin-12 inxn-2001 plus activator ligand inxn-1001,no_rxnorm_ingredient_evidence
3384,adenovirus-psa prostate cancer vaccine,no_rxnorm_ingredient_evidence
3385,adenovirus/pnp,no_rxnorm_ingredient_evidence
3386,adenylate-3'-phosphate-[[2'-deoxy-uridine-5'-phosphate]-3'-phosphate],no_rxnorm_ingredient_evidence
3387,adenylosuccinic acid,no_rxnorm_ingredient_evidence
3388,adenylyl-(3'-5')-uridine 3'-monophosphate,no_rxnorm_ingredient_evidence
3389,adezmapimod,no_rxnorm_ingredient_evidence
3390,adgmcaix-transduced autologous dendritic cells,no_rxnorm_ingredient_evidence
3391,adh-1,no_rxnorm_ingredient_evidence
3392,adh-503,no_rxnorm_ingredient_evidence
3393,adibendan,no_rxnorm_ingredient_evidence
3394,adicillin,no_rxnorm_ingredient_evidence
3395,adimolol,no_rxnorm_ingredient_evidence
3396,adimrsc-2f,no_rxnorm_ingredient_evidence
3397,adinazolam,no_rxnorm_ingredient_evidence
3398,adinazolam mesylate,no_rxnorm_ingredient_evidence
3399,adintrevimab,no_rxnorm_ingredient_evidence
3402,adipiplon,no_rxnorm_ingredient_evidence
3403,adipose-derived mesenchymal stem cells: autologous or allogeneic origins,no_rxnorm_ingredient_evidence
3404,adipose-derived regenerative cells,no_rxnorm_ingredient_evidence
3405,adipose-derived stromal vascular fraction cells,no_rxnorm_ingredient_evidence
3406,adiprin,no_rxnorm_ingredient_evidence
3407,aditeren,no_rxnorm_ingredient_evidence
3408,aditoprim,no_rxnorm_ingredient_evidence
3409,aditrim,no_rxnorm_ingredient_evidence
3410,adl 10-0101,no_rxnorm_ingredient_evidence
3411,adl5859,no_rxnorm_ingredient_evidence
3412,adlinacogene civaparvovec,no_rxnorm_ingredient_evidence
3413,adlinod,no_rxnorm_ingredient_evidence
3414,adlone,ambiguous_legacy_anchor_evidence
3415,admilparant,no_rxnorm_ingredient_evidence
3416,adnisolone,no_rxnorm_ingredient_evidence
3417,ado-p-ch2-p-ps-ado,no_rxnorm_ingredient_evidence
3418,adomeglivant,no_rxnorm_ingredient_evidence
3419,adomiparin,no_rxnorm_ingredient_evidence
3420,adomiparin sodium,no_rxnorm_ingredient_evidence
3421,adoprazine,no_rxnorm_ingredient_evidence
3422,adosopine,no_rxnorm_ingredient_evidence
3423,adp-597,no_rxnorm_ingredient_evidence
3424,adpedf,no_rxnorm_ingredient_evidence
3425,adrabetadex,no_rxnorm_ingredient_evidence
3427,adrecort,no_rxnorm_ingredient_evidence
3428,adrekon,no_rxnorm_ingredient_evidence
3429,adrenal autoantigens,no_rxnorm_ingredient_evidence
3430,adrenal suppressant,no_rxnorm_ingredient_evidence
3433,adrenergic receptor agonist,no_rxnorm_ingredient_evidence
3434,adrenol,no_rxnorm_ingredient_evidence
3435,adrenomedullin pegol,no_rxnorm_ingredient_evidence
3436,adriablastina,no_rxnorm_ingredient_evidence
3437,adriacept,no_rxnorm_ingredient_evidence
3438,adriacin,ambiguous_legacy_anchor_evidence
3439,adriblastin,no_rxnorm_ingredient_evidence
3440,adricept,no_rxnorm_ingredient_evidence
3441,adricin,no_rxnorm_ingredient_evidence
3442,adriforant,no_rxnorm_ingredient_evidence
3443,adrim,no_rxnorm_ingredient_evidence
3444,adrixetinib,no_rxnorm_ingredient_evidence
3445,adrogolide,no_rxnorm_ingredient_evidence
3446,adrogolide hydrochloride,no_rxnorm_ingredient_evidence
3447,adronat,no_rxnorm_ingredient_evidence
3448,adrosal,no_rxnorm_ingredient_evidence
3450,adrulipase alfa,no_rxnorm_ingredient_evidence
3452,adtrim,no_rxnorm_ingredient_evidence
3453,adu-s100,no_rxnorm_ingredient_evidence
3455,advacan,no_rxnorm_ingredient_evidence
3456,advaferon,no_rxnorm_ingredient_evidence
3458,advantan,no_rxnorm_ingredient_evidence
3459,advate rahf-pfm,no_rxnorm_ingredient_evidence
3460,adventan,no_rxnorm_ingredient_evidence
3461,advm-053,no_rxnorm_ingredient_evidence
3462,advm-062,no_rxnorm_ingredient_evidence
3464,adx-10061,no_rxnorm_ingredient_evidence
3465,adx10059,no_rxnorm_ingredient_evidence
3466,adxs-31164,no_rxnorm_ingredient_evidence
3467,adze-1.17-cd40l,no_rxnorm_ingredient_evidence
3470,aee-788,no_rxnorm_ingredient_evidence
3471,aeg35156,no_rxnorm_ingredient_evidence
3472,aem-28,no_rxnorm_ingredient_evidence
3473,aem-28-14,no_rxnorm_ingredient_evidence
3474,aeol-10150,no_rxnorm_ingredient_evidence
3475,aer001,no_rxnorm_ingredient_evidence
3476,aerolef,no_rxnorm_ingredient_evidence
3477,aeroseb-dex,ambiguous_legacy_anchor_evidence
3478,aerosolized liposomal rubitecan,no_rxnorm_ingredient_evidence
3479,aeruginosin 98-b,no_rxnorm_ingredient_evidence
3480,aetiocholanolone,no_rxnorm_ingredient_evidence
3481,af-710b,no_rxnorm_ingredient_evidence
3482,afabicin,no_rxnorm_ingredient_evidence
3483,afalanine,no_rxnorm_ingredient_evidence
3487,afanix,no_rxnorm_ingredient_evidence
3488,afasevikumab,no_rxnorm_ingredient_evidence
3490,afegostat,no_rxnorm_ingredient_evidence
3491,afegostat tartrate,no_rxnorm_ingredient_evidence
