legacy_anchor_drug_id,canonical_rxcui,anchor_drug_id,canonical_drug_name,canonical_tty,default_rule
3073,161203,101,aceprometazine,IN,direct_anchor_exact_rxnorm
3075,851736,1328,coast maple pollen extract,IN,unique_convergent_term_evidence
3076,851740,791,box elder maple pollen extract,IN,unique_convergent_term_evidence
3079,851874,2506,hard maple pollen extract,IN,unique_convergent_term_evidence
3082,1310546,102,acesulfame,IN,direct_anchor_exact_rxnorm
3083,1310546,102,acesulfame,IN,direct_anchor_exact_rxnorm
3084,1311137,103,acetaldehyde,IN,direct_anchor_exact_rxnorm
3085,2475952,104,acetamide,IN,direct_anchor_exact_rxnorm
3086,161,105,acetaminophen,IN,direct_anchor_exact_rxnorm
3093,164,113,acetate,IN,direct_anchor_exact_rxnorm
3095,167,114,acetazolamide,IN,direct_anchor_exact_rxnorm
3098,236300,115,acetiamine,IN,direct_anchor_exact_rxnorm
3099,168,116,acetic acid,IN,direct_anchor_exact_rxnorm
3100,168,116,acetic acid,IN,direct_anchor_exact_rxnorm
3102,1370450,117,acetic anhydride,IN,direct_anchor_exact_rxnorm
3107,173,118,acetohexamide,IN,direct_anchor_exact_rxnorm
3108,16728,119,acetohydroxamic acid,IN,direct_anchor_exact_rxnorm
3112,178,120,acetone,IN,direct_anchor_exact_rxnorm
3114,16735,121,acetophenazine,IN,direct_anchor_exact_rxnorm
3115,16735,121,acetophenazine,IN,direct_anchor_exact_rxnorm
3116,2467143,122,acetophenone,IN,direct_anchor_exact_rxnorm
3121,16784,123,acetoxolone,IN,direct_anchor_exact_rxnorm
3122,16784,123,acetoxolone,IN,direct_anchor_exact_rxnorm
3126,1490796,124,acetyl coenzyme a,IN,direct_anchor_exact_rxnorm
3128,1314329,125,acetyl hexapeptide-8,IN,unique_convergent_term_evidence
3131,10207,4837,sulfisoxazole,IN,direct_anchor_exact_rxnorm
3134,193,126,acetylcarnitine,IN,direct_anchor_exact_rxnorm
3135,194,127,acetylcholine,IN,direct_anchor_exact_rxnorm
3136,194,127,acetylcholine,IN,direct_anchor_exact_rxnorm
3138,197,128,acetylcysteine,IN,direct_anchor_exact_rxnorm
3139,197,128,acetylcysteine,IN,direct_anchor_exact_rxnorm
3140,197,128,acetylcysteine,IN,direct_anchor_exact_rxnorm
3142,197,128,acetylcysteine,IN,direct_anchor_exact_rxnorm
3143,132871,129,acetyldigitoxin,IN,direct_anchor_exact_rxnorm
3147,200,130,acetylene,IN,direct_anchor_exact_rxnorm
3159,1362881,131,acetyltributyl citrate,IN,direct_anchor_exact_rxnorm
3162,15978,132,acexamic acid,IN,direct_anchor_exact_rxnorm
3164,973447,1408,cricket allergenic extract,IN,unique_convergent_term_evidence
3171,114979,4331,rabeprazole,IN,direct_anchor_exact_rxnorm
3172,16817,133,acipimox,IN,direct_anchor_exact_rxnorm
3176,16818,134,acitretin,IN,direct_anchor_exact_rxnorm
3184,239,135,aclarubicin,IN,direct_anchor_exact_rxnorm
3187,1303098,136,aclidinium,IN,direct_anchor_exact_rxnorm
3188,2205093,137,aclidinium / formoterol,MIN,direct_anchor_exact_rxnorm
3197,2716801,138,acoltremon,IN,direct_anchor_exact_rxnorm
3200,1441664,139,aconitine,IN,direct_anchor_exact_rxnorm
3203,2698312,140,acoramidis,IN,direct_anchor_exact_rxnorm
3204,2698312,140,acoramidis,IN,direct_anchor_exact_rxnorm
3218,249,144,acriflavine,IN,direct_anchor_exact_rxnorm
3220,89729,145,acrisorcin,IN,direct_anchor_exact_rxnorm
3221,19959,146,acrivastine,IN,direct_anchor_exact_rxnorm
3227,1368125,147,acrylamide,IN,direct_anchor_exact_rxnorm
3228,1364500,148,acrylate,IN,direct_anchor_exact_rxnorm
3236,1442132,3102,macitentan,IN,unique_convergent_term_evidence
3237,612865,5092,tocilizumab,IN,direct_anchor_exact_rxnorm
3242,5882,2732,interferon gamma-1b,IN,direct_anchor_exact_rxnorm
3255,272,150,activated charcoal,IN,direct_anchor_exact_rxnorm
3261,73056,4438,risedronate,IN,direct_anchor_exact_rxnorm
3267,35827,2863,ketorolac,IN,direct_anchor_exact_rxnorm
3273,281,152,acyclovir,IN,direct_anchor_exact_rxnorm
3274,281,152,acyclovir,IN,direct_anchor_exact_rxnorm
3279,3108,1512,dapsone,IN,direct_anchor_exact_rxnorm
3298,2625882,153,adagrasib,IN,direct_anchor_exact_rxnorm
3299,2262279,1411,crizanlizumab,IN,direct_anchor_exact_rxnorm
3300,327361,154,adalimumab,IN,direct_anchor_exact_rxnorm
3308,60223,156,adapalene,IN,direct_anchor_exact_rxnorm
3320,1147320,794,brentuximab vedotin,IN,direct_anchor_exact_rxnorm
3321,822929,359,amphetamine aspartate / amphetamine sulfate / dextroamphetamine saccharate / dextroamphetamine sulfate,MIN,direct_anchor_exact_rxnorm
3324,16521,157,adefovir,IN,direct_anchor_exact_rxnorm
3325,16521,157,adefovir,IN,direct_anchor_exact_rxnorm
3329,9504,4497,s-adenosylmethionine,IN,unique_convergent_term_evidence
3330,290,158,adenine,IN,direct_anchor_exact_rxnorm
3331,296,159,adenosine,IN,direct_anchor_exact_rxnorm
3352,296,159,adenosine,IN,unique_convergent_term_evidence
3355,318,160,adenosine triphosphate,IN,direct_anchor_exact_rxnorm
3381,1099937,162,adenovirus type 7 vaccine live,IN,direct_anchor_exact_rxnorm
3400,333,163,adiphenine,IN,direct_anchor_exact_rxnorm
3401,333,163,adiphenine,IN,direct_anchor_exact_rxnorm
3426,45938,165,adrafinil,IN,direct_anchor_exact_rxnorm
3431,17073,166,adrenalone,IN,direct_anchor_exact_rxnorm
3432,17073,166,adrenalone,IN,direct_anchor_exact_rxnorm
3449,4492,2247,fluorouracil,IN,direct_anchor_exact_rxnorm
3451,2644436,3478,nadofaragene firadenovec,IN,direct_anchor_exact_rxnorm
3454,2557217,167,aducanumab,IN,direct_anchor_exact_rxnorm
3457,42316,4870,tacrolimus,IN,unique_convergent_term_evidence
3463,1358488,1506,danofloxacin,IN,direct_anchor_exact_rxnorm
3468,2670285,155,"adamts13, recombinant",IN,direct_anchor_exact_rxnorm
3469,974741,3431,mosquito allergenic extract,IN,unique_convergent_term_evidence
3484,2262250,168,afamelanotide,IN,direct_anchor_exact_rxnorm
3485,2262250,168,afamelanotide,IN,direct_anchor_exact_rxnorm
3486,2690256,169,afamitresgene autoleucel,IN,direct_anchor_exact_rxnorm
3489,1430438,170,afatinib,IN,direct_anchor_exact_rxnorm
3495,2731469,171,aficamten,IN,direct_anchor_exact_rxnorm
3498,141704,2082,everolimus,IN,direct_anchor_exact_rxnorm
3506,1442093,173,afoxolaner,IN,direct_anchor_exact_rxnorm
3519,2691830,174,agalsidase alfa,IN,direct_anchor_exact_rxnorm
3520,338817,175,agalsidase beta,IN,direct_anchor_exact_rxnorm
3526,1441428,176,agaric acid,IN,direct_anchor_exact_rxnorm
3528,2108820,177,agathosma betulina leaf oil,IN,direct_anchor_exact_rxnorm
3529,2665622,178,agatolimod,IN,direct_anchor_exact_rxnorm
3535,73137,5074,tirofiban,IN,direct_anchor_exact_rxnorm
3539,885183,179,agkistrodon piscivorus antivenin,IN,direct_anchor_exact_rxnorm
3547,1310102,181,agrostis gigantea top extract,IN,unique_convergent_term_evidence
3548,1094116,1404,creeping bentgrass pollen extract,IN,unique_convergent_term_evidence
3549,596724,374,anagrelide,IN,direct_anchor_exact_rxnorm
3571,423,183,ajmaline,IN,direct_anchor_exact_rxnorm
3577,2671939,1934,eplontersen,IN,unique_convergent_term_evidence
3578,2645240,86,abiraterone / niraparib,MIN,direct_anchor_exact_rxnorm
3591,6387,3000,lidocaine,IN,direct_anchor_exact_rxnorm
3593,1552342,3539,netupitant / palonosetron,MIN,direct_anchor_exact_rxnorm
3618,426,184,alanine,IN,direct_anchor_exact_rxnorm
3619,426,184,alanine,IN,direct_anchor_exact_rxnorm
3621,1359422,185,alanylglutamine,IN,unique_convergent_term_evidence
3623,141440,186,alatrofloxacin,IN,direct_anchor_exact_rxnorm
3624,141440,186,alatrofloxacin,IN,direct_anchor_exact_rxnorm
3628,430,187,albendazole,IN,direct_anchor_exact_rxnorm
3631,1534763,188,albiglutide,IN,direct_anchor_exact_rxnorm
3634,317176,190,"albumin,aggregated",IN,unique_convergent_term_evidence
3636,317177,191,"albumin,iodinated i-125 serum",IN,unique_convergent_term_evidence
3637,314301,192,"albumin,iodinated i-131 serum",IN,unique_convergent_term_evidence
3641,435,193,albuterol,IN,direct_anchor_exact_rxnorm
3642,4249,2092,factor ix,IN,direct_anchor_exact_rxnorm
3648,1000082,195,alcaftadine,IN,direct_anchor_exact_rxnorm
3649,34905,4237,proparacaine,IN,direct_anchor_exact_rxnorm
3652,108088,196,alclometasone,IN,direct_anchor_exact_rxnorm
3653,108088,196,alclometasone,IN,direct_anchor_exact_rxnorm
3654,1305554,197,alcloxa,IN,direct_anchor_exact_rxnorm
3659,460,198,alcuronium,IN,direct_anchor_exact_rxnorm
3660,460,198,alcuronium,IN,direct_anchor_exact_rxnorm
3664,70223,199,aldesleukin,IN,direct_anchor_exact_rxnorm
3669,23161,200,aldioxa,IN,direct_anchor_exact_rxnorm
3672,1312358,201,aldosterone,IN,direct_anchor_exact_rxnorm
3680,1727455,202,alectinib,IN,direct_anchor_exact_rxnorm
3684,299635,203,alefacept,IN,direct_anchor_exact_rxnorm
3688,117055,204,alemtuzumab,IN,direct_anchor_exact_rxnorm
3708,46041,205,alendronate,IN,direct_anchor_exact_rxnorm
3709,46041,205,alendronate,IN,direct_anchor_exact_rxnorm
3728,7258,3497,naproxen,IN,direct_anchor_exact_rxnorm
3731,644634,207,alexitol,IN,direct_anchor_exact_rxnorm
3734,12062,208,alfacalcidol,IN,direct_anchor_exact_rxnorm
3740,1926478,210,alfatradiol,IN,direct_anchor_exact_rxnorm
3741,1544577,211,alfaxalone,IN,direct_anchor_exact_rxnorm
3742,480,212,alfentanil,IN,direct_anchor_exact_rxnorm
3748,17300,213,alfuzosin,IN,direct_anchor_exact_rxnorm
3751,595,215,algestone,IN,direct_anchor_exact_rxnorm
3753,17305,217,alginic acid,IN,direct_anchor_exact_rxnorm
3754,46049,218,alglucerase,IN,direct_anchor_exact_rxnorm
3755,629565,219,alglucosidase alfa,IN,direct_anchor_exact_rxnorm
3757,2708333,1375,concizumab,IN,direct_anchor_exact_rxnorm
3758,236219,220,alibendol,IN,direct_anchor_exact_rxnorm
3770,10825,5192,trimeprazine,IN,unique_convergent_term_evidence
3771,68446,3873,pemetrexed,IN,direct_anchor_exact_rxnorm
3778,1945077,1380,copanlisib,IN,direct_anchor_exact_rxnorm
3780,1659152,221,alirocumab,IN,direct_anchor_exact_rxnorm
3783,325646,222,aliskiren,IN,direct_anchor_exact_rxnorm
3784,325646,222,aliskiren,IN,direct_anchor_exact_rxnorm
3789,81864,223,alitretinoin,IN,direct_anchor_exact_rxnorm
3790,17311,224,alizapride,IN,direct_anchor_exact_rxnorm
3805,6718,3208,melphalan,IN,direct_anchor_exact_rxnorm
3813,10753,5148,tretinoin,IN,unique_convergent_term_evidence
3815,508,227,allantoin,IN,direct_anchor_exact_rxnorm
3816,87636,2176,fexofenadine,IN,direct_anchor_exact_rxnorm
3819,851894,2751,iodine bush pollen extract,IN,unique_convergent_term_evidence
3820,972689,610,beef liver allergenic extract,IN,unique_convergent_term_evidence
3823,2729790,228,allicin,IN,direct_anchor_exact_rxnorm
3828,516,229,allobarbital,IN,direct_anchor_exact_rxnorm
3870,2626471,230,allogeneic cultured keratinocytes and dermal fibroblasts in murine collagen,IN,direct_anchor_exact_rxnorm
3887,2626460,231,allogeneic processed thymus tissue,IN,direct_anchor_exact_rxnorm
3894,2700761,232,allogenic bone-marrow-derived mesenchymal stem cells,IN,unique_convergent_term_evidence
3899,17354,233,alloin,IN,direct_anchor_exact_rxnorm
3902,519,234,allopurinol,IN,direct_anchor_exact_rxnorm
3911,17376,236,allyl sulfide,IN,direct_anchor_exact_rxnorm
3915,525,237,allylestrenol,IN,direct_anchor_exact_rxnorm
3918,1318494,238,allylthiourea,IN,direct_anchor_exact_rxnorm
3929,17387,239,alminoprofen,IN,direct_anchor_exact_rxnorm
3930,528,240,almitrine,IN,direct_anchor_exact_rxnorm
3931,528,240,almitrine,IN,direct_anchor_exact_rxnorm
3935,279645,241,almotriptan,IN,direct_anchor_exact_rxnorm
3936,279645,241,almotriptan,IN,direct_anchor_exact_rxnorm
3944,1441543,242,alnus glutinosa bark extract,IN,unique_convergent_term_evidence
3945,851902,4876,tag alder pollen extract,IN,unique_convergent_term_evidence
3946,851910,5391,white alder pollen extract,IN,unique_convergent_term_evidence
3947,851914,4362,red alder pollen extract,IN,unique_convergent_term_evidence
3950,31563,3512,nedocromil,IN,direct_anchor_exact_rxnorm
3951,1309503,243,aloe ferox leaf preparation,IN,unique_convergent_term_evidence
