legacy_anchor_drug_id,canonical_rxcui,canonical_name,canonical_tty,default_rule
28245,1665496,rolapitant,IN,direct_anchor_exact_rxnorm
28257,9462,rolitetracycline,IN,direct_anchor_exact_rxnorm
28269,1091919,romifidine,IN,direct_anchor_exact_rxnorm
28270,1091919,romifidine,IN,direct_anchor_exact_rxnorm
28272,2123126,romosozumab,IN,direct_anchor_exact_rxnorm
28282,1535498,ronidazole,IN,direct_anchor_exact_rxnorm
28292,72302,ropinirole,IN,direct_anchor_exact_rxnorm
28293,72302,ropinirole,IN,direct_anchor_exact_rxnorm
28296,35780,ropivacaine,IN,direct_anchor_exact_rxnorm
28305,1311501,rosa canina fruit extract,IN,unique_convergent_term_evidence
28306,1305664,rosa centifolia flower oil,IN,direct_anchor_exact_rxnorm
28309,9471,rose bengal,IN,direct_anchor_exact_rxnorm
28315,1322046,rose petal extract,IN,direct_anchor_exact_rxnorm
28317,317702,rosmarinus officinalis preparation,IN,unique_convergent_term_evidence
28318,90945,rosemary oil,IN,direct_anchor_exact_rxnorm
28319,84108,rosiglitazone,IN,direct_anchor_exact_rxnorm
28321,84108,rosiglitazone,IN,direct_anchor_exact_rxnorm
28322,1362931,rosin,IN,direct_anchor_exact_rxnorm
28325,2531312,rosmarinate,IN,direct_anchor_exact_rxnorm
28329,35797,rosoxacin,IN,direct_anchor_exact_rxnorm
28333,301542,rosuvastatin,IN,direct_anchor_exact_rxnorm
28344,1366666,rotenone,IN,direct_anchor_exact_rxnorm
28347,616739,rotigotine,IN,direct_anchor_exact_rxnorm
28366,1314413,roxarsone,IN,direct_anchor_exact_rxnorm
28367,114817,roxatidine,IN,direct_anchor_exact_rxnorm
28368,114817,roxatidine,IN,direct_anchor_exact_rxnorm
28369,114817,roxatidine,IN,direct_anchor_exact_rxnorm
28374,9478,roxithromycin,IN,direct_anchor_exact_rxnorm
28379,35805,royal jelly,IN,direct_anchor_exact_rxnorm
28381,2642274,rozanolixizumab,IN,direct_anchor_exact_rxnorm
28388,2740382,marnetegragene autotemcel,IN,unique_convergent_term_evidence
28427,762817,rubella virus vaccine live (wistar ra 27-3 strain),IN,unique_convergent_term_evidence
28428,1311489,rubidium,IN,direct_anchor_exact_rxnorm
28429,1311489,rubidium,IN,direct_anchor_exact_rxnorm
28436,1862579,rucaparib,IN,direct_anchor_exact_rxnorm
28439,69036,rufinamide,IN,direct_anchor_exact_rxnorm
28448,852213,sheep sorrel pollen extract,IN,unique_convergent_term_evidence
28450,1232604,pale dock pollen extract,IN,unique_convergent_term_evidence
28452,1345677,rumex crispus root extract,IN,direct_anchor_exact_rxnorm
28455,1014739,bitter dock pollen extract,IN,unique_convergent_term_evidence
28456,1014743,white (mexican) dock pollen extract,IN,unique_convergent_term_evidence
28467,35890,ruscogenin,IN,direct_anchor_exact_rxnorm
28471,1367425,ruta graveolens flowering top oil,IN,direct_anchor_exact_rxnorm
28474,9500,rutin,IN,direct_anchor_exact_rxnorm
28580,1314278,saccharide isomerate,IN,direct_anchor_exact_rxnorm
28581,9509,saccharin,IN,direct_anchor_exact_rxnorm
28582,9509,saccharin,IN,direct_anchor_exact_rxnorm
28583,9509,saccharin,IN,direct_anchor_exact_rxnorm
28584,9509,saccharin,IN,direct_anchor_exact_rxnorm
28586,9511,saccharomyces cerevisiae,IN,direct_anchor_exact_rxnorm
28588,2360231,sacituzumab,IN,direct_anchor_exact_rxnorm
28590,214817,sacrosidase,IN,direct_anchor_exact_rxnorm
28591,1656328,sacubitril,IN,direct_anchor_exact_rxnorm
28592,1860608,sacubitrilat,IN,direct_anchor_exact_rxnorm
28594,901195,safflower seed allergenic extract,IN,unique_convergent_term_evidence
28595,9515,safflower oil,IN,direct_anchor_exact_rxnorm
28598,1922448,safinamide,IN,direct_anchor_exact_rxnorm
28599,1922448,safinamide,IN,direct_anchor_exact_rxnorm
28606,2383532,safrole,IN,direct_anchor_exact_rxnorm
28609,1011627,sage leaf allergenic extract,IN,unique_convergent_term_evidence
28610,1305661,sage oil,IN,direct_anchor_exact_rxnorm
28612,2263158,sakuranetin,IN,direct_anchor_exact_rxnorm
28621,435,albuterol,IN,unique_convergent_term_evidence
28622,2200638,salcaprozate,IN,direct_anchor_exact_rxnorm
28630,1363054,salicyl alcohol,IN,direct_anchor_exact_rxnorm
28631,9518,salicylamide,IN,direct_anchor_exact_rxnorm
28636,9525,salicylic acid,IN,direct_anchor_exact_rxnorm
28639,1311566,salinomycin,IN,direct_anchor_exact_rxnorm
28644,1305659,salix alba bark volatile oil,IN,direct_anchor_exact_rxnorm
28645,852174,pussy willow pollen extract,IN,unique_convergent_term_evidence
28646,852170,arroyo willow pollen extract,IN,unique_convergent_term_evidence
28647,1014755,western black willow pollen extract,IN,unique_convergent_term_evidence
28651,36117,salmeterol,IN,direct_anchor_exact_rxnorm
28652,36117,salmeterol,IN,direct_anchor_exact_rxnorm
28653,36118,salmon calcitonin,IN,direct_anchor_exact_rxnorm
28655,,,,ambiguous_legacy_anchor_evidence
28669,36108,salsalate,IN,direct_anchor_exact_rxnorm
28670,852158,russian thistle pollen extract,IN,unique_convergent_term_evidence
28675,1307580,salvia miltiorrhiza root extract,IN,unique_convergent_term_evidence
28680,9549,samarium,IN,direct_anchor_exact_rxnorm
28681,,,,ambiguous_legacy_anchor_evidence
28684,1307698,sambucus nigra flowering top,IN,direct_anchor_exact_rxnorm
28687,2559612,samidorphan,IN,direct_anchor_exact_rxnorm
28688,2559612,samidorphan,IN,direct_anchor_exact_rxnorm
28714,1311390,santonin,IN,direct_anchor_exact_rxnorm
28718,2395271,sapanisertib,IN,direct_anchor_exact_rxnorm
28725,753340,sapropterin,IN,direct_anchor_exact_rxnorm
28727,83395,saquinavir,IN,direct_anchor_exact_rxnorm
28740,9556,saralasin,IN,direct_anchor_exact_rxnorm
28741,9556,saralasin,IN,direct_anchor_exact_rxnorm
28742,852152,greasewood pollen extract,IN,unique_convergent_term_evidence
28745,1362906,sarcosine,IN,direct_anchor_exact_rxnorm
28746,2059018,sarecycline,IN,direct_anchor_exact_rxnorm
28749,1923319,sarilumab,IN,direct_anchor_exact_rxnorm
28755,905070,acremonium strictum allergenic extract,IN,unique_convergent_term_evidence
28757,1740360,sarolaner,IN,direct_anchor_exact_rxnorm
28788,2391541,satralizumab,IN,direct_anchor_exact_rxnorm
28790,1733681,satraplatin,IN,direct_anchor_exact_rxnorm
28794,1599538,edoxaban,IN,direct_anchor_exact_rxnorm
28799,,,,ambiguous_legacy_anchor_evidence
28802,857974,saxagliptin,IN,direct_anchor_exact_rxnorm
28803,857974,saxagliptin,IN,direct_anchor_exact_rxnorm
28843,,,,ambiguous_legacy_anchor_evidence
28844,1538275,schizochytrium dha oil,IN,direct_anchor_exact_rxnorm
28848,,,,ambiguous_legacy_anchor_evidence
28850,1119986,centruroides (scorpion) immune f(ab')2 (equine),IN,unique_convergent_term_evidence
28853,1307750,scutellaria baicalensis root extract,IN,unique_convergent_term_evidence
28863,1311499,sea salt,IN,direct_anchor_exact_rxnorm
28867,1427069,sebacate,IN,direct_anchor_exact_rxnorm
28868,1726975,sebelipase alfa,IN,direct_anchor_exact_rxnorm
28869,2717944,sebetralstat,IN,direct_anchor_exact_rxnorm
28872,1014774,cultivated rye grass pollen extract,IN,unique_convergent_term_evidence
28876,36314,secnidazole,IN,direct_anchor_exact_rxnorm
28878,9624,secobarbital,IN,direct_anchor_exact_rxnorm
28879,9624,secobarbital,IN,direct_anchor_exact_rxnorm
28884,9627,secretin,IN,unique_convergent_term_evidence
28886,1599788,secukinumab,IN,direct_anchor_exact_rxnorm
28896,2055978,segesterone,IN,direct_anchor_exact_rxnorm
28897,2055926,ethinyl estradiol / segesterone,MIN,direct_anchor_exact_rxnorm
28905,2690869,seladelpar,IN,direct_anchor_exact_rxnorm
28906,2690869,seladelpar,IN,direct_anchor_exact_rxnorm
28907,1044269,selamectin,IN,direct_anchor_exact_rxnorm
28922,9639,selegiline,IN,direct_anchor_exact_rxnorm
28925,36344,selenious acid,IN,direct_anchor_exact_rxnorm
28926,9641,selenium,IN,direct_anchor_exact_rxnorm
28928,36345,selenium sulfide,IN,direct_anchor_exact_rxnorm
28930,1549332,selenocysteine,IN,direct_anchor_exact_rxnorm
28932,9644,selenomethionine,IN,direct_anchor_exact_rxnorm
28933,9644,selenomethionine,IN,unique_convergent_term_evidence
28939,1729002,selexipag,IN,direct_anchor_exact_rxnorm
28958,1991302,semaglutide,IN,direct_anchor_exact_rxnorm
28964,1314385,semduramicin,IN,direct_anchor_exact_rxnorm
28970,2368733,semuloparin,IN,direct_anchor_exact_rxnorm
28979,36387,"sennosides, usp",IN,direct_anchor_exact_rxnorm
28980,1008340,"docusate / sennosides, usp",MIN,direct_anchor_exact_rxnorm
28995,2723056,sepiapterin,IN,direct_anchor_exact_rxnorm
29017,1014707,redwood pollen extract,IN,unique_convergent_term_evidence
29021,1999800,seractide,IN,direct_anchor_exact_rxnorm
29022,1999800,seractide,IN,direct_anchor_exact_rxnorm
29032,2562176,serdexmethylphenidate,IN,direct_anchor_exact_rxnorm
29033,2562176,serdexmethylphenidate,IN,direct_anchor_exact_rxnorm
29042,9671,serine,IN,direct_anchor_exact_rxnorm
29046,894961,canary feather extract,IN,unique_convergent_term_evidence
29050,56188,sermorelin,IN,direct_anchor_exact_rxnorm
29051,56188,sermorelin,IN,direct_anchor_exact_rxnorm
29052,1311214,serotonin,IN,direct_anchor_exact_rxnorm
29058,36434,serratiopeptidase,IN,unique_convergent_term_evidence
29059,36435,sertaconazole,IN,direct_anchor_exact_rxnorm
29060,41996,sertindole,IN,direct_anchor_exact_rxnorm
29061,36437,sertraline,IN,direct_anchor_exact_rxnorm
29067,1309247,sesame oil,IN,direct_anchor_exact_rxnorm
29079,2469247,setmelanotide,IN,direct_anchor_exact_rxnorm
29090,214824,sevelamer,IN,direct_anchor_exact_rxnorm
29091,214824,sevelamer,IN,direct_anchor_exact_rxnorm
29096,36453,sevoflurane,IN,direct_anchor_exact_rxnorm
29115,91472,shark liver oil,IN,direct_anchor_exact_rxnorm
29116,1310571,shea butter,IN,direct_anchor_exact_rxnorm
29117,1305658,sheanut oil,IN,direct_anchor_exact_rxnorm
29140,892592,shrimp allergenic extract,IN,unique_convergent_term_evidence
29154,36514,sibutramine,IN,direct_anchor_exact_rxnorm
29155,36514,sibutramine,IN,direct_anchor_exact_rxnorm
29174,5552,hydroxyurea,IN,direct_anchor_exact_rxnorm
29175,2611455,silandrone,IN,direct_anchor_exact_rxnorm
29176,1601667,silanol,IN,direct_anchor_exact_rxnorm
29178,136411,sildenafil,IN,direct_anchor_exact_rxnorm
29182,1426646,silica dimethyl silylate,IN,direct_anchor_exact_rxnorm
29183,9771,silicon dioxide,IN,direct_anchor_exact_rxnorm
29184,9774,silicon,IN,direct_anchor_exact_rxnorm
29185,9771,silicon dioxide,IN,direct_anchor_exact_rxnorm
29191,1652102,silk sericin,IN,direct_anchor_exact_rxnorm
29194,720825,silodosin,IN,direct_anchor_exact_rxnorm
29195,1373351,silodrate,IN,direct_anchor_exact_rxnorm
29200,1535218,siltuximab,IN,direct_anchor_exact_rxnorm
29201,2606543,silver,IN,direct_anchor_exact_rxnorm
29202,1358876,silver cation,IN,direct_anchor_exact_rxnorm
29203,1306066,silver citrate,IN,direct_anchor_exact_rxnorm
29204,9789,silver nitrate,IN,direct_anchor_exact_rxnorm
29205,1368701,disilver oxide,IN,unique_convergent_term_evidence
29207,9793,silver sulfadiazine,IN,direct_anchor_exact_rxnorm
29208,9794,silymarin,IN,direct_anchor_exact_rxnorm
29213,1482790,simeprevir,IN,direct_anchor_exact_rxnorm
29214,9796,simethicone,IN,direct_anchor_exact_rxnorm
29222,4257,factor viii,IN,direct_anchor_exact_rxnorm
29233,36567,simvastatin,IN,direct_anchor_exact_rxnorm
29236,1440288,sinapultide,IN,direct_anchor_exact_rxnorm
29240,9800,sincalide,IN,direct_anchor_exact_rxnorm
29243,753346,sinecatechins,IN,direct_anchor_exact_rxnorm
29245,103990,carbidopa / levodopa,MIN,direct_anchor_exact_rxnorm
29264,2121085,siponimod,IN,direct_anchor_exact_rxnorm
29282,9806,sisomicin,IN,direct_anchor_exact_rxnorm
29283,9806,sisomicin,IN,direct_anchor_exact_rxnorm
29291,593411,sitagliptin,IN,direct_anchor_exact_rxnorm
29293,729717,metformin / sitagliptin,MIN,direct_anchor_exact_rxnorm
29319,1311386,skatole,IN,direct_anchor_exact_rxnorm
29325,1310587,skim milk,IN,direct_anchor_exact_rxnorm
29350,1492300,vaccinia virus strain new york city board of health live antigen,IN,unique_convergent_term_evidence
29386,36669,sobrerol,IN,direct_anchor_exact_rxnorm
29394,56443,sodium acetate,IN,direct_anchor_exact_rxnorm
29395,1362917,aluminum silicate,IN,unique_convergent_term_evidence
29399,267366,sodium ascorbate,IN,direct_anchor_exact_rxnorm
29400,1370605,ascorbyl phosphate,IN,direct_anchor_exact_rxnorm
29401,42547,aurothiomalate,IN,unique_convergent_term_evidence
29403,36676,sodium bicarbonate,IN,direct_anchor_exact_rxnorm
29409,1367207,sodium bisulfate,IN,direct_anchor_exact_rxnorm
29411,36679,sodium bisulfite,IN,direct_anchor_exact_rxnorm
29412,1700,boric acid,IN,direct_anchor_exact_rxnorm
29413,1311138,sodium bromide,IN,direct_anchor_exact_rxnorm
29416,20178,octanoic acid,IN,direct_anchor_exact_rxnorm
29417,36685,sodium carbonate,IN,direct_anchor_exact_rxnorm
29418,36685,sodium carbonate,IN,direct_anchor_exact_rxnorm
29419,1364429,sodium cation,IN,direct_anchor_exact_rxnorm
29420,2221,cellulose,IN,unique_convergent_term_evidence
29421,1370628,cetostearyl sulfate,IN,direct_anchor_exact_rxnorm
29422,9863,sodium chloride,IN,direct_anchor_exact_rxnorm
29424,992920,sodium chlorite,IN,direct_anchor_exact_rxnorm
29427,56466,sodium citrate,IN,direct_anchor_exact_rxnorm
29428,20852,chlorophyllin,IN,direct_anchor_exact_rxnorm
29430,2969,cyclamate,IN,direct_anchor_exact_rxnorm
29431,1547632,sodium diacetate,IN,direct_anchor_exact_rxnorm
29432,402565,dibunate,IN,direct_anchor_exact_rxnorm
29433,3347,dichloroacetate,IN,direct_anchor_exact_rxnorm
29435,2056673,sodium dithionite,IN,direct_anchor_exact_rxnorm
29438,4103,estrone,IN,direct_anchor_exact_rxnorm
29439,105673,sodium ironedetate,IN,unique_convergent_term_evidence
29440,9873,sodium fluoride,IN,direct_anchor_exact_rxnorm
29442,1592295,formaldehyde sulfoxylate,IN,direct_anchor_exact_rxnorm
29443,2053265,sodium gentisate,IN,direct_anchor_exact_rxnorm
29444,56476,sodium gluconate,IN,direct_anchor_exact_rxnorm
29445,1423803,glyceryl phosphate,IN,direct_anchor_exact_rxnorm
29446,70603,glycolate,IN,direct_anchor_exact_rxnorm
29447,2667891,sodium gualenate,IN,direct_anchor_exact_rxnorm
29448,62372,hyaluronate,IN,unique_convergent_term_evidence
29449,9880,sodium hydroxide,IN,direct_anchor_exact_rxnorm
29455,114202,lactate,IN,direct_anchor_exact_rxnorm
29456,1310570,laureth-3,IN,direct_anchor_exact_rxnorm
29457,1007810,dodecyl sulfate / oxyquinoline,MIN,unique_convergent_term_evidence
29458,314832,sodium lauryl sulfoacetate,IN,direct_anchor_exact_rxnorm
29460,36696,sodium metabisulfite,IN,direct_anchor_exact_rxnorm
29462,36699,sodium molybdate(vi),IN,unique_convergent_term_evidence
29464,36700,sodium nitrate,IN,direct_anchor_exact_rxnorm
29466,1441660,oxalate,IN,direct_anchor_exact_rxnorm
29467,2393796,calcium oxybate / magnesium oxybate / potassium oxybate / sodium oxybate,MIN,direct_anchor_exact_rxnorm
29471,1008811,benzoate / phenylacetate,MIN,direct_anchor_exact_rxnorm
29472,36709,sodium phosphate,IN,direct_anchor_exact_rxnorm
29473,36710,tribasic sodium phosphate,IN,unique_convergent_term_evidence
29474,236719,"sodium phosphate, dibasic",IN,direct_anchor_exact_rxnorm
29475,236719,"sodium phosphate, dibasic",IN,direct_anchor_exact_rxnorm
29476,236719,"sodium phosphate, dibasic",IN,direct_anchor_exact_rxnorm
29478,235496,"sodium phosphate, monobasic",IN,direct_anchor_exact_rxnorm
29479,235496,"sodium phosphate, monobasic",IN,direct_anchor_exact_rxnorm
29483,36710,tribasic sodium phosphate,IN,direct_anchor_exact_rxnorm
29489,1364922,polymetaphosphate,IN,direct_anchor_exact_rxnorm
29490,56512,sodium polystyrene sulfonate,IN,direct_anchor_exact_rxnorm
29491,155060,pyroglutamate,IN,direct_anchor_exact_rxnorm
29492,1364533,pyrophosphate,IN,direct_anchor_exact_rxnorm
29495,1368706,stearate,IN,direct_anchor_exact_rxnorm
29496,1370626,stearyl fumarate,IN,direct_anchor_exact_rxnorm
29498,8010,sodium stibogluconate,IN,direct_anchor_exact_rxnorm
29499,1311370,sodium succinate,IN,direct_anchor_exact_rxnorm
29500,1307106,succinate,IN,direct_anchor_exact_rxnorm
29501,36721,sodium sulfate,IN,direct_anchor_exact_rxnorm
29503,1293719,sodium sulfide,IN,direct_anchor_exact_rxnorm
29504,56524,sodium tartrate,IN,direct_anchor_exact_rxnorm
29505,9913,sodium tetradecyl sulfate,IN,direct_anchor_exact_rxnorm
29506,1370627,thioglycolate,IN,direct_anchor_exact_rxnorm
29507,91099,thiosalicylate,IN,direct_anchor_exact_rxnorm
29510,1487534,triphosphate,IN,unique_convergent_term_evidence
29511,2047628,sodium zirconium cyclosilicate,IN,direct_anchor_exact_rxnorm
29519,1484911,sofosbuvir,IN,direct_anchor_exact_rxnorm
29520,2689322,sofpironium,IN,direct_anchor_exact_rxnorm
29528,1551455,solasulfone,IN,direct_anchor_exact_rxnorm
29536,867341,red imported fire ant allergenic extract,IN,unique_convergent_term_evidence
29537,995738,black imported fire ant allergenic extract,IN,unique_convergent_term_evidence
29538,995743,canada goldenrod pollen extract,IN,unique_convergent_term_evidence
29539,322167,solifenacin,IN,direct_anchor_exact_rxnorm
29540,322167,solifenacin,IN,direct_anchor_exact_rxnorm
29549,2121751,solriamfetol,IN,direct_anchor_exact_rxnorm
29550,2121751,solriamfetol,IN,direct_anchor_exact_rxnorm
29569,2557373,somapacitan,IN,direct_anchor_exact_rxnorm
29571,236901,somatorelin,IN,direct_anchor_exact_rxnorm
29573,9939,somatostatin,IN,direct_anchor_exact_rxnorm
29575,,,,ambiguous_legacy_anchor_evidence
29576,2644503,somatrogon,IN,direct_anchor_exact_rxnorm
29587,1427014,sometribove,IN,direct_anchor_exact_rxnorm
29598,1659191,sonidegib,IN,direct_anchor_exact_rxnorm
29620,1367146,sorbitan,IN,direct_anchor_exact_rxnorm
29621,9945,sorbitol,IN,direct_anchor_exact_rxnorm
29624,1311406,sorghum bicolor pollen extract,IN,unique_convergent_term_evidence
29625,1098455,sudan grass pollen extract,IN,unique_convergent_term_evidence
29626,852136,johnson grass pollen extract,IN,unique_convergent_term_evidence
29632,2638675,sotagliflozin,IN,direct_anchor_exact_rxnorm
29633,9947,sotalol,IN,direct_anchor_exact_rxnorm
29634,2678930,sotatercept,IN,direct_anchor_exact_rxnorm
29644,6064,isotretinoin,IN,direct_anchor_exact_rxnorm
29645,2550731,sotrovimab,IN,direct_anchor_exact_rxnorm
29654,1363446,soy sterol,IN,direct_anchor_exact_rxnorm
29656,9949,soybean oil,IN,direct_anchor_exact_rxnorm
29670,18469,sparfloxacin,IN,direct_anchor_exact_rxnorm
29673,2630535,sparsentan,IN,direct_anchor_exact_rxnorm
29682,270,spectinomycin,IN,direct_anchor_exact_rxnorm
29683,270,spectinomycin,IN,direct_anchor_exact_rxnorm
29687,9968,spermaceti,IN,direct_anchor_exact_rxnorm
29688,1483262,spermidine,IN,direct_anchor_exact_rxnorm
29689,1483263,spermine,IN,direct_anchor_exact_rxnorm
29690,2610417,spesolimab,IN,direct_anchor_exact_rxnorm
29701,299081,spinosad,IN,direct_anchor_exact_rxnorm
29706,36908,spirapril,IN,direct_anchor_exact_rxnorm
29712,69120,tiotropium,IN,direct_anchor_exact_rxnorm
29717,9997,spironolactone,IN,direct_anchor_exact_rxnorm
29725,,,,ambiguous_legacy_anchor_evidence
29741,1363644,squalane,IN,direct_anchor_exact_rxnorm
29742,10014,squalene,IN,direct_anchor_exact_rxnorm
29778,1310069,hypoxis hemerocallidea root extract,IN,unique_convergent_term_evidence
29792,37032,stannous chloride,IN,direct_anchor_exact_rxnorm
29793,10030,stannous fluoride,IN,direct_anchor_exact_rxnorm
29797,10032,stanozolol,IN,direct_anchor_exact_rxnorm
29803,10046,starch,IN,direct_anchor_exact_rxnorm
29804,1039062,corn starch,IN,unique_convergent_term_evidence
29806,1367117,"starch, rice",IN,direct_anchor_exact_rxnorm
29807,2619252,"starch, tapioca",IN,direct_anchor_exact_rxnorm
29808,1367109,"starch, wheat",IN,direct_anchor_exact_rxnorm
29818,59763,stavudine,IN,direct_anchor_exact_rxnorm
29820,1368706,stearate,IN,direct_anchor_exact_rxnorm
29821,37071,stearyl alcohol,IN,direct_anchor_exact_rxnorm
29825,2373652,stem bromelain,IN,direct_anchor_exact_rxnorm
29832,2375829,stepronin,IN,direct_anchor_exact_rxnorm
29845,37106,stevioside,IN,direct_anchor_exact_rxnorm
29859,338036,pegfilgrastim,IN,direct_anchor_exact_rxnorm
29872,580119,stinging nettle extract,IN,direct_anchor_exact_rxnorm
29873,2054968,stiripentol,IN,direct_anchor_exact_rxnorm
29914,854930,streptococcus pneumoniae type 1 capsular polysaccharide antigen,IN,direct_anchor_exact_rxnorm
29915,901620,streptococcus pneumoniae serotype 1 capsular antigen diphtheria crm197 protein conjugate vaccine,IN,unique_convergent_term_evidence
29916,854932,streptococcus pneumoniae type 10a capsular polysaccharide antigen,IN,direct_anchor_exact_rxnorm
29918,854934,streptococcus pneumoniae type 11a capsular polysaccharide antigen,IN,direct_anchor_exact_rxnorm
29920,854936,streptococcus pneumoniae type 12f capsular polysaccharide antigen,IN,direct_anchor_exact_rxnorm
29922,854938,streptococcus pneumoniae type 14 capsular polysaccharide antigen,IN,direct_anchor_exact_rxnorm
29923,798220,streptococcus pneumoniae serotype 14 capsular antigen diphtheria crm197 protein conjugate vaccine,IN,unique_convergent_term_evidence
29924,854940,streptococcus pneumoniae type 15b capsular polysaccharide antigen,IN,direct_anchor_exact_rxnorm
29926,854942,streptococcus pneumoniae type 17f capsular polysaccharide antigen,IN,direct_anchor_exact_rxnorm
29927,854944,streptococcus pneumoniae type 18c capsular polysaccharide antigen,IN,direct_anchor_exact_rxnorm
29928,798222,streptococcus pneumoniae serotype 18c capsular antigen diphtheria crm197 protein conjugate vaccine,IN,unique_convergent_term_evidence
29929,854946,streptococcus pneumoniae type 19a capsular polysaccharide antigen,IN,direct_anchor_exact_rxnorm
29930,901624,streptococcus pneumoniae serotype 19a capsular antigen diphtheria crm197 protein conjugate vaccine,IN,unique_convergent_term_evidence
29931,854948,streptococcus pneumoniae type 19f capsular polysaccharide antigen,IN,direct_anchor_exact_rxnorm
29932,798224,streptococcus pneumoniae serotype 19f capsular antigen diphtheria crm197 protein conjugate vaccine,IN,unique_convergent_term_evidence
29933,854950,streptococcus pneumoniae type 2 capsular polysaccharide antigen,IN,direct_anchor_exact_rxnorm
29934,854952,streptococcus pneumoniae type 20 capsular polysaccharide antigen,IN,direct_anchor_exact_rxnorm
29935,854954,streptococcus pneumoniae type 22f capsular polysaccharide antigen,IN,direct_anchor_exact_rxnorm
29936,2566297,streptococcus pneumoniae serotype 22f capsular antigen diphtheria crm197 protein conjugate vaccine,IN,unique_convergent_term_evidence
29937,854956,streptococcus pneumoniae type 23f capsular polysaccharide antigen,IN,direct_anchor_exact_rxnorm
29938,798226,streptococcus pneumoniae serotype 23f capsular antigen diphtheria crm197 protein conjugate vaccine,IN,unique_convergent_term_evidence
29939,854958,streptococcus pneumoniae type 3 capsular polysaccharide antigen,IN,direct_anchor_exact_rxnorm
29940,901628,streptococcus pneumoniae serotype 3 capsular antigen diphtheria crm197 protein conjugate vaccine,IN,unique_convergent_term_evidence
29941,854960,streptococcus pneumoniae type 33f capsular polysaccharide antigen,IN,direct_anchor_exact_rxnorm
29942,2566296,streptococcus pneumoniae serotype 33f capsular antigen diphtheria crm197 protein conjugate vaccine,IN,unique_convergent_term_evidence
29943,854962,streptococcus pneumoniae type 4 capsular polysaccharide antigen,IN,direct_anchor_exact_rxnorm
29944,798228,streptococcus pneumoniae serotype 4 capsular antigen diphtheria crm197 protein conjugate vaccine,IN,unique_convergent_term_evidence
29945,854964,streptococcus pneumoniae type 5 capsular polysaccharide antigen,IN,direct_anchor_exact_rxnorm
29946,901631,streptococcus pneumoniae serotype 5 capsular antigen diphtheria crm197 protein conjugate vaccine,IN,unique_convergent_term_evidence
29948,901633,streptococcus pneumoniae serotype 6a capsular antigen diphtheria crm197 protein conjugate vaccine,IN,unique_convergent_term_evidence
29949,854966,streptococcus pneumoniae type 6b capsular polysaccharide antigen,IN,direct_anchor_exact_rxnorm
29950,798230,streptococcus pneumoniae serotype 6b capsular antigen diphtheria crm197 protein conjugate vaccine,IN,unique_convergent_term_evidence
29951,854968,streptococcus pneumoniae type 7f capsular polysaccharide antigen,IN,direct_anchor_exact_rxnorm
29952,901636,streptococcus pneumoniae serotype 7f capsular antigen diphtheria crm197 protein conjugate vaccine,IN,unique_convergent_term_evidence
29953,854970,streptococcus pneumoniae type 8 capsular polysaccharide antigen,IN,direct_anchor_exact_rxnorm
29955,854972,streptococcus pneumoniae type 9n capsular polysaccharide antigen,IN,direct_anchor_exact_rxnorm
29956,854974,streptococcus pneumoniae type 9v capsular polysaccharide antigen,IN,direct_anchor_exact_rxnorm
29957,798232,streptococcus pneumoniae serotype 9v capsular antigen diphtheria crm197 protein conjugate vaccine,IN,unique_convergent_term_evidence
29958,2593692,streptococcus thermophilus,IN,direct_anchor_exact_rxnorm
29959,10106,streptokinase,IN,direct_anchor_exact_rxnorm
29962,10109,streptomycin,IN,direct_anchor_exact_rxnorm
29966,10114,streptozocin,IN,direct_anchor_exact_rxnorm
29974,37175,strontium chloride,IN,direct_anchor_exact_rxnorm
29975,37175,strontium chloride,IN,direct_anchor_exact_rxnorm
29982,66422,strychnine,IN,direct_anchor_exact_rxnorm
29989,89818,styramate,IN,direct_anchor_exact_rxnorm
29995,852106,alkali blite pollen extract,IN,unique_convergent_term_evidence
30003,3446,succimer,IN,direct_anchor_exact_rxnorm
30010,56790,succinylated gelatin,IN,direct_anchor_exact_rxnorm
30011,10154,succinylcholine,IN,direct_anchor_exact_rxnorm
30012,37289,succinylsulfathiazole,IN,direct_anchor_exact_rxnorm
30015,10156,sucralfate,IN,direct_anchor_exact_rxnorm
30016,1439115,sucralose,IN,direct_anchor_exact_rxnorm
30017,10159,sucrose,IN,direct_anchor_exact_rxnorm
30025,56795,sufentanil,IN,direct_anchor_exact_rxnorm
30026,56795,sufentanil,IN,direct_anchor_exact_rxnorm
30032,1726988,sugammadex,IN,direct_anchor_exact_rxnorm
30040,10167,sulbactam,IN,direct_anchor_exact_rxnorm
30041,10167,sulbactam,IN,unique_convergent_term_evidence
30042,10167,sulbactam,IN,direct_anchor_exact_rxnorm
30043,10168,sulbenicillin,IN,direct_anchor_exact_rxnorm
30046,37317,sulbutiamine,IN,direct_anchor_exact_rxnorm
30048,37319,sulconazole,IN,direct_anchor_exact_rxnorm
30051,37320,sulfabenzamide,IN,direct_anchor_exact_rxnorm
30055,10169,sulfacetamide,IN,direct_anchor_exact_rxnorm
30056,2476008,sulfachlorpyridazine,IN,direct_anchor_exact_rxnorm
30057,236832,sulfachrysoidine,IN,direct_anchor_exact_rxnorm
30061,78902,sulfacytine,IN,direct_anchor_exact_rxnorm
30062,10171,sulfadiazine,IN,direct_anchor_exact_rxnorm
